C1,C2,C3,C4,C5,time
-5.126077786720032,-3.8752852732686485,-4.730031921063818,-4.0451187651098355,-4.332717443511777,20
-5.196813325120498,-3.7669943028116735,-4.58142071628118,-4.158501649519357,-4.417372772012375,21
-5.25915737462288,-3.6683758785616574,-4.448699728421513,-4.259520027398808,-4.4930715927608915,22
-5.31310993522718,-3.579430000518603,-4.331868957484822,-4.348173898748191,-4.559813905757326,23
-5.358671006933395,-3.5001566686825063,-4.230928403471105,-4.424463263567503,-4.617599711001681,24
-5.395840589741527,-3.4305558830533696,-4.145878066380364,-4.488388121856748,-4.666429008493954,25
-5.424618683651576,-3.3706276436311926,-4.076717946212599,-4.539948473615923,-4.706301798234145,26
-5.44500528866354,-3.3203719504159745,-4.0234480429678126,-4.57914431884503,-4.737218080222257,27
-5.4570004047774185,-3.279788803407715,-3.9860683566460033,-4.605975657544065,-4.759177854458286,28
-5.460604031993215,-3.248878202606416,-3.964578887247173,-4.620442489713034,-4.772181120942235,29
-5.455816170310926,-3.227640148012075,-3.9589796347713224,-4.622544815351933,-4.776227879674103,30
-5.440713463499304,-3.2224496923976966,-3.9863491688480233,-4.601369941283638,-4.7650772381721715,31
-5.41422738031877,-3.2368485317482816,-4.056175583715924,-4.5508552601875225,-4.735262033946596,32
-5.3776401582568205,-3.2665866308818288,-4.157073166288645,-4.47827590084834,-4.690942861985191,33
-5.332234034800955,-3.3074139546163357,-4.277656203479805,-4.3909069920508355,-4.636280317275768,34
-5.279291247438669,-3.3550804677698007,-4.406538982203019,-4.296023662579764,-4.5754349948061375,35
-5.220094033657466,-3.4053361351602214,-4.532335789371908,-4.200901041219873,-4.5125674895641135,36
-5.15592463094484,-3.4539309216055973,-4.64366091190009,-4.112814256755914,-4.451838396537507,37
-5.088065276788291,-3.4966147919239248,-4.729128636701183,-4.039038437972635,-4.397408310714131,38
-5.017798208675318,-3.529137710933204,-4.777353250688805,-3.9868487136547883,-4.353437827081797,39
-4.946405664093419,-3.5472496434514307,-4.776949040776575,-3.963520212587124,-4.3240875406283195,40
-4.8667739291334575,-3.5522651373197807,-4.721213004656045,-3.970733663422621,-4.308250574877047,41
-4.773621212747765,-3.5493219407869074,-4.61822865831951,-4.001878226302823,-4.300997307353594,42
-4.670977636716045,-3.539904819282029,-4.478790066131702,-4.051791677245329,-4.300754214049161,43
