C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.910395962748235,-4.270285125168271,-5.2558601951203245,-5.59656518031167,-4.704843969269612,-4.28217546934722,-4.419494425260133,-3.7196525856652793,-4.931681885194655,-3.3163539158695445,-5.297285156708633,-3.7465944643993123,-3.7154530569796003,10
-5.906779084331686,-4.2297943877495054,-5.2337760598528345,-5.565408091296436,-4.737284527208947,-4.254769677086965,-4.400076733553291,-3.72252661314321,-4.917833250439552,-3.315339762335359,-5.323917878821424,-3.740830706695327,-3.732198638866362,11
-5.903481310470681,-4.188558012569138,-5.2136046508404785,-5.537643553541925,-4.768312221676288,-4.230058938364817,-4.382944705474493,-3.725200801696257,-4.904630830897423,-3.3146301706227472,-5.34652539187679,-3.73564292440767,-3.7476233624609225,12
-5.900502641165221,-4.14657599962717,-5.195345968083254,-5.513271567048136,-4.797927052671632,-4.208043253180774,-4.36809834102374,-3.7276751513244197,-4.892074626568269,-3.314225140731708,-5.36510769587473,-3.73103111753634,-3.761727227763283,13
-5.8978430764153025,-4.1038483489235995,-5.179000011581167,-5.492292131815068,-4.82612902019498,-4.188722621534838,-4.355537640201031,-3.7299496620276993,-4.88016463745209,-3.314124672662242,-5.379664790815246,-3.726995286081338,-3.7745102347734427,14
-5.895502616220931,-4.060375060458427,-5.164566781334217,-5.474705247842724,-4.852918124246332,-4.1720970434270095,-4.3452626030063675,-3.7320243338060948,-4.868900863548887,-3.314328766414349,-5.390196676698336,-3.7235354300426637,-3.7859723834914023,15
-5.893481260582103,-4.016156134231653,-5.152046277342402,-5.460510915131102,-4.878294364825689,-4.1581665188572865,-4.337273229439747,-3.7338991666596058,-4.858283304858658,-3.3148374219880297,-5.396703353524001,-3.7206515494203174,-3.7961136739171613,16
-5.891779009498817,-3.9711915702432763,-5.141438499605725,-5.449709133680201,-4.902257741933051,-4.146931047825671,-4.331569519501173,-3.7355741605882327,-4.848311961381403,-3.3156506393832834,-5.399184821292241,-3.7183436442142996,-3.8049341060507196,17
-5.890395862971077,-3.9254813684932985,-5.132743448124185,-5.442299903490023,-4.924808255568416,-4.138390630332163,-4.328151473190641,-3.7370493155919755,-4.838986833117125,-3.31676841860011,-5.397641080003057,-3.716611714424609,-3.812433679892077,18
-5.889331820998878,-3.879025528981719,-5.1259611228977855,-5.438283224560567,-4.945945905731786,-4.132545266376759,-4.327019090508155,-3.7383246316708325,-4.830307920065819,-3.318190759638509,-5.3920721296564444,-3.715455760051246,-3.818612395441234,19
-5.8885868835822235,-3.8318240517085362,-5.121091523926525,-5.4376590968918315,-4.96567069242316,-4.129394955959464,-4.328172371453713,-3.7394001088248054,-4.82227522222749,-3.319917662498482,-5.382477970252409,-3.714875781094211,-3.8234702526981903,20
-5.8899055887459895,-3.7842937154919403,-5.121912845765885,-5.442106833348552,-4.979359367242238,-4.129524301428096,-4.333213383262186,-3.7389519331371233,-4.815462189405483,-3.3213538800815616,-5.359635898046566,-3.714037177343995,-3.824751190478933,21
-5.894257124281774,-3.7366660641198117,-5.130524085391129,-5.452559385522244,-4.9844434588555195,-4.133258081864778,-4.343032163286283,-3.736244652431801,-4.810187404823883,-3.322168719555267,-5.3184221887364815,-3.7124762820175357,-3.821201841459011,22
-5.90047846483966,-3.6886632450466936,-5.144406446431938,-5.467897211503089,-4.984005132863204,-4.140206562370962,-4.356560666702755,-3.7321608093200216,-4.80606856861379,-3.322759012318575,-5.264985311485076,-3.7107494952545084,-3.8143262464277674,23
-5.9074065850697295,-3.640007405727126,-5.161041132517991,-5.487000769381262,-4.981126554865493,-4.149980008048103,-4.372730848688353,-3.727582946412964,-4.802723380906303,-3.323521589770464,-5.205473735455272,-3.709413217194584,-3.8056284461745413,24
-5.9138784596220635,-3.5904206936156506,-5.177909347278966,-5.508750517246943,-4.978889890462587,-4.162188683997653,-4.390474664419831,-3.723393606321809,-4.799769541832527,-3.3248532833099103,-5.14603592980999,-3.7090238479774364,-3.796612481488676,25
-5.918731063146746,-3.539625256166809,-5.192492294344544,-5.53202691319031,-4.9803773052546845,-4.176442855321063,-4.40872406907394,-3.7204753316577377,-4.796824751523559,-3.327150924335893,-5.092820363712152,-3.7101377877427377,-3.788782393159513,26
-5.920801370293858,-3.487343240835143,-5.202271177344405,-5.555710415301541,-4.988670964841989,-4.192352787119788,-4.426411017827432,-3.7197106650319314,-4.7935067101105036,-3.330811344247389,-5.05197550632468,-3.7133114366301614,-3.7836422219763945,27
-5.918926355713481,-3.4332967950751936,-5.204727199908224,-5.578681481670814,-5.006853034824699,-4.209528744495279,-4.442467465857059,-3.721982149055569,-4.789433117724461,-3.336231374443375,-5.029649826810492,-3.719101194779379,-3.7826960087286614,28
-5.9119429940557,-3.3772080663415025,-5.197341565665686,-5.599820570388309,-5.038005680803017,-4.227580992548991,-4.455825368339574,-3.7281723263398328,-4.784221674496534,-3.3438078463228305,-5.031991794332512,-3.728063462330064,-3.787447794205657,29
-5.898688259970594,-3.3187992020886115,-5.177595478246467,-5.618008139544201,-5.0852110683771405,-4.2461197963823745,-4.465416680451728,-3.7391637394959023,-4.77749008055782,-3.353937591284731,-5.065149878053662,-3.7407546394218905,-3.7994016191967215,30
-5.884138741296168,-3.24968801133888,-5.148639050399496,-5.632055983662321,-5.158270746255695,-4.260895689684146,-4.475874679291506,-3.757857227603926,-4.772788988676561,-3.3657362019575934,-5.14848990863346,-3.7605934556343983,-3.8186288682578464,31
-5.872265309416408,-3.1655058647074275,-5.114834429887845,-5.642464995014241,-5.259433699395114,-4.269952027361343,-4.490881009730043,-3.784949138556094,-4.772487442847301,-3.3783008120546154,-5.286394490639718,-3.788902197626191,-3.8436094534719305,32
-5.86039636430038,-3.071995252037936,-5.075480872862406,-5.650649278311754,-5.380453247767315,-4.276338306342907,-4.507940178603823,-3.8180152781816528,-4.774430730040605,-3.3920005646017994,-5.462537254097803,-3.823092601155534,-3.8734602069186796,33
-5.84586030591715,-2.9748986631740877,-5.029877635474072,-5.658022938266653,-5.513082711344218,-4.283104023557773,-4.524556692749329,-3.854631452309848,-4.776464137227033,-3.4072046026251486,-5.660591829033082,-3.860576401980693,-3.9072979606777998,34
-5.82598553423578,-2.8799585879595635,-4.977323973873732,-5.666000079590728,-5.649075410097738,-4.293298675934881,-4.538235059003038,-3.892373466769924,-4.776432951377148,-3.424282069150663,-5.864231845470913,-3.898765335859932,-3.9442395468289946,35
-5.798100449225335,-2.7929175162380435,-4.917119144212281,-5.675994806995774,-5.780184663999791,-4.309971760403169,-4.546479784201435,-3.928817127391128,-4.772182459461514,-3.443602107204346,-6.057130933436665,-3.935071138551517,-3.98340179745197,36
-5.759533450854881,-2.7195179378532113,-4.848562402640608,-5.689421225193586,-5.8981637930223005,-4.336172773891575,-4.546795375181004,-3.9615382400027053,-4.761557948450691,-3.4655338598122,-6.222962722955702,-3.966905545813714,-4.023901544626433,37
-5.707612939093481,-2.6655023426487467,-4.770953005309607,-5.707693438895952,-5.994766117137179,-4.374951213329039,-4.536686338778223,-3.9881126104339013,-4.742404705315243,-3.490446470000227,-6.345400844053387,-3.991680293404786,-4.0648556204320885,38
-5.639667313910198,-2.636613220468332,-4.683590208370169,-5.732225552814669,-6.061744956316345,-4.429356575644498,-4.513657181829576,-4.00611604451396,-4.712568017025733,-3.5187090807944292,-6.408118926755084,-4.0068071170829995,-4.105380856948639,39
-5.5530249752740986,-2.6385930611556487,-4.5857732679731855,-5.7644316716615265,-6.0908536305317185,-4.5024383577668905,-4.475212411171544,-4.013124348072131,-4.669893170552722,-3.550690835220808,-6.394790601086159,-4.00969775260662,-4.144594086255793,40
-5.438291154053158,-2.67788251078989,-4.467469569822622,-5.806573442772111,-6.077729373527861,-4.600750801353578,-4.414672472264082,-4.007965539669133,-4.608526550916475,-3.5887361363465775,-6.29069903940643,-3.9972789114061342,-4.185603778559782,41
-5.293017082243147,-2.752104531429012,-4.32383213663457,-5.858440857928033,-6.02850053889569,-4.724772710510121,-4.330914420310072,-3.992502497645409,-4.527450667010627,-3.633764615330262,-6.104599276704301,-3.9705273368232423,-4.231052739596227,42
