C1,C2,C3,C4,C5,C6,C7,C8,time
-7.000000000000004,-6.47430518163722,-6.962123536476563,-7.0000000000000036,-6.943185304714845,-6.906803638313934,-6.906216125061295,-1.5765582441909176,10
-6.843318966073917,-6.291064695661695,-6.771598672435564,-6.848740824708128,-6.90616875642534,-6.770783251721192,-6.708100221951719,-1.742624080278452,11
-6.627882544425549,-6.03910902744535,-6.509626984379194,-6.640759458681801,-6.855271002527274,-6.583755220156177,-6.4356908551760545,-1.9709646048988114,12
-6.368379581985467,-5.735616972548386,-6.19407017831129,-6.3902364496046316,-6.7939623444227815,-6.358471454861953,-6.107561390650822,-2.24601114591879,13
-6.079498925684247,-5.397767326531012,-5.842789960235701,-6.1113523451602365,-6.725713083514008,-6.107683867081593,-5.742285194292548,-2.5521950312051813,14
-5.775929422452453,-5.042738884953433,-5.473648036156267,-5.818287693032228,-6.653993521203095,-5.844144368058163,-5.35843563201775,-2.873947588624779,15
-5.47235991922066,-4.687710443375853,-5.104506112076833,-5.525223040904219,-6.58227395889218,-5.580604869034733,-4.974586069742952,-3.195700146044377,16
-5.183479262919439,-4.349860797358479,-4.753225894001244,-5.246338936459824,-6.514024697983408,-5.329817281254374,-4.609309873384676,-3.5018840313307686,17
-4.923976300479358,-4.046368742461517,-4.437669087933341,-4.995815927382656,-6.452716039878917,-5.104533515960152,-4.281180408859445,-3.776930572350747,18
-4.708539878830989,-3.7944130742451705,-4.17569739987697,-4.787834561356327,-6.4018182859808475,-4.917505484395137,-4.008771042083778,-4.005271096971106,19
-4.551858844904902,-3.6111725882696457,-3.9851725358359715,-4.636575386064451,-6.3648017376913435,-4.781485097802396,-3.810655138974198,-4.17133693305864,20
-4.4374402362834395,-3.4770579744553367,-3.8460037653097143,-4.525322051008559,-6.338678035969604,-4.682209099376762,-3.665813080395355,-4.2924509426631445,21
-4.338459044053562,-3.3604255659046154,-3.7255388544134345,-4.427440729055217,-6.3177677584574035,-4.5963687789621845,-3.540173545917367,-4.396897944835733,22
-4.254106045402765,-3.2603726229506553,-3.6227972540747797,-4.342235752935583,-6.301504611580739,-4.523147867775406,-3.432732349514963,-4.485552202945181,23
-4.183572017518545,-3.1759964059266275,-3.5367984152213987,-4.269011455380821,-6.289322301765614,-4.461730097033174,-3.342485305162869,-4.559287980360261,24
-4.1260477375883955,-3.1063941751657067,-3.4665617887809406,-4.207072169122091,-6.280654535438026,-4.411299197952233,-3.2684282268358134,-4.618979540449746,25
-4.080723982799813,-3.050663191001063,-3.4111068256810517,-4.155722226890553,-6.274935019023974,-4.371038901749329,-3.2095569285085217,-4.665501146582409,26
-4.046791530340295,-3.007900713765872,-3.369452976849383,-4.114265961417371,-6.27159745894946,-4.340132939641207,-3.1648672241557234,-4.6997270621270255,27
-4.023441157397336,-2.9772040037933056,-3.340619693213582,-4.082007705433704,-6.270075561640483,-4.317765042844615,-3.133354927752145,-4.722531550452366,28
-4.009863641158431,-2.957670321416535,-3.3236264257012964,-4.058251791670715,-6.269803033523041,-4.303118942576294,-3.1140158532725137,-4.734788874927207,29
-4.005249758811077,-2.9483969269687345,-3.3174926252401744,-4.042302552859565,-6.270213581023135,-4.295378370052992,-3.1058458146915564,-4.7373732989203194,30
-4.0087902875427694,-2.948481080783076,-3.3212377427578654,-4.033464321731414,-6.270740910566766,-4.293727056491457,-3.1078406259840023,-4.731159085800477,31
-4.019676004541003,-2.957020043192733,-3.3338812291820172,-4.0310414310174245,-6.270818728579931,-4.29734873310843,-3.1189961011245764,-4.717020498936454,32
-4.037097686993276,-2.9731110745308786,-3.3544425354402794,-4.034338213448759,-6.269880741488635,-4.305427131120661,-3.1383080540880095,-4.695831801697024,33
-4.060246112087082,-2.9958514351306835,-3.381941112460299,-4.042659001756577,-6.267360655718871,-4.317145981744892,-3.164772298849025,-4.66846725745096,34
-4.088312057009917,-3.024338385325322,-3.4153964111697244,-4.0553081286720385,-6.262692177696643,-4.33168901619787,-3.197384649382352,-4.635801129567036,35
-4.1204862989492765,-3.057669185447967,-3.453827882496205,-4.0715899269263085,-6.255309013847949,-4.34823996569634,-3.235140919662718,-4.598707681414023,36
-4.155959615092659,-3.0949410958317913,-3.4962549773673883,-4.090808729250545,-6.244644870598791,-4.3659825614570495,-3.277036923664851,-4.558061176360697,37
-4.193922782627555,-3.1352513768099666,-3.5416971467109235,-4.112268868375913,-6.230133454375166,-4.38410053469674,-3.3220684753634777,-4.5147358777758315,38
-4.233566578741465,-3.177697288715666,-3.589173841454458,-4.1352746770335695,-6.211208471603076,-4.401777616632161,-3.369231388733325,-4.469606049028198,39
-4.274081780621883,-3.2213760918820626,-3.637704512525641,-4.159130487954678,-6.18730362870852,-4.418197538480057,-3.417521477749121,-4.423545953486572,40
-4.314659165456304,-3.265385046642329,-3.6863086108521204,-4.1831406338704,-6.157852632117498,-4.432544031457174,-3.465934556385592,-4.377429854519725,41
-4.354489510432226,-3.308821413329638,-3.734005587361546,-4.206609447511897,-6.1222891882560075,-4.444000826780256,-3.513466438617468,-4.332132015496431,42
-4.3927635927371425,-3.3507824522771625,-3.7798148929815643,-4.228841261610329,-6.0800470035500505,-4.451751655666048,-3.559112938419474,-4.288526699785464,43
-4.42867218955855,-3.3903654238180745,-3.8227559786398237,-4.249140408896859,-6.030559784425627,-4.454980249331298,-3.601869869766337,-4.247488170755598,44
-4.461406078083946,-3.4266675882855475,-3.8618482952639743,-4.266811222102648,-5.973261237308737,-4.45287033899275,-3.640733046632786,-4.209890691775605,45
-4.490156035500821,-3.4587862060127534,-3.8961112937816633,-4.281158033958855,-5.9075850686253775,-4.44460565586715,-3.674698282993548,-4.176608526214259,46
-4.514112838996677,-3.4858185373328663,-3.924564425120539,-4.291485177196643,-5.832964984801551,-4.429369931171243,-3.7027613928233496,-4.148515937440333,47
