C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359279,-3.6196643087938334,-5.0124378761012105,-5.060042736940099,-4.409611938564521,-4.318222938530065,-5.015219158287042,-4.6375859371230375,-3.479590644949248,-4.520484093211851,-5.060835854924614,-3.3587319582242845,-5.125630372418492,-3.808650827910107,-4.252013701790812,-4.218288023804702,-5.365286097622086,-4.331212425147431,-4.596870863272048,-3.6345353957204938,-5.11887351645956,20
-5.106045047490246,-3.5085062788039716,-5.17264103713457,-4.745828578489012,-4.345983331670981,-4.4439951335391905,-5.2304232962964425,-4.74509979211295,-3.5706432152898637,-4.367088616750193,-5.270749448537426,-3.3744421063709558,-5.330202801095276,-3.926213042607647,-4.194058523026626,-4.121338474261675,-5.064628859389284,-4.289810602959059,-4.482663347093345,-3.702402152243377,-4.886955593352018,21
-5.087291281319084,-3.407609082004407,-5.31394996213079,-4.464703647914845,-4.287922700329515,-4.555630296144597,-5.420578027738693,-4.839520145302264,-3.652561844810464,-4.2299167092495775,-5.462539730299844,-3.3884020531296586,-5.513832633699985,-4.031233641742988,-4.142840868485832,-4.035195193119947,-4.795746304182208,-4.253440890657411,-4.380626891556297,-3.76321807029673,-4.680497539317363,22
-5.07142310684579,-3.3169727183951414,-5.436364651089872,-4.216667945217605,-4.2354300445401245,-4.653128426346286,-5.585683352613795,-4.920846996690978,-3.72534653351105,-4.108968370710008,-5.6362067002118685,-3.400611798500394,-5.676519870232618,-4.123712625316131,-4.098360738168433,-3.959858180379516,-4.558638432000856,-4.222103288242494,-4.2907614966609025,-3.8169831498805538,-4.4994993543556,23
-5.058440524070365,-3.236597187976172,-5.539885104011814,-4.00172147039728,-4.188505364302808,-4.736489524144257,-5.72573927092175,-4.989080346279091,-3.788997281391622,-4.004243601131481,-5.7917503582735,-3.411071342483161,-5.818264510693178,-4.203649993327074,-4.060618132074425,-3.895327436040382,-4.353305242845227,-4.1957977957143004,-4.213067162407161,-3.8636973909948478,-4.343961038466723,24
-5.048343532992809,-3.1664824907475015,-5.6245113208966195,-3.8198642234538784,-4.147148659617567,-4.8057135895385095,-5.840745782662555,-5.044220194066605,-3.8435140884521797,-3.9157424005139996,-5.929170704484739,-3.4197806850779604,-5.939066555081661,-4.27104574577582,-4.029613050203811,-3.8416029601025454,-4.179746736715324,-4.1745244130728345,-4.147543888795076,-3.903360793639612,-4.213882591650736,25
-5.0411321336131225,-3.1066286267091283,-5.690243301744284,-3.671096204387397,-4.1113599304844,-4.860800622529044,-5.930702887836212,-5.0862665400535185,-3.8888969546927226,-3.843464768857562,-6.048467738845584,-3.426739826284792,-6.038926003398069,-4.325899882662366,-4.0053454925565894,-3.798684752566007,-4.037962913611144,-4.158283140318097,-4.094191675824643,-3.9359733578148464,-4.109264013907637,26
-5.036806325931305,-3.0570355958610524,-5.737081046554811,-3.5554174131978358,-4.081139176903309,-4.901750623115862,-5.995610586442722,-5.115219384239832,-3.925145880113252,-3.7874107061621687,-6.149641461356036,-3.431948766103656,-6.117842855642404,-4.368212403986714,-3.987815459132763,-3.7665728134307663,-3.927953773532689,-4.147073977450086,-4.053010523495866,-3.961535083520551,-4.030105305237428,27
-5.035366109947355,-3.017703398203274,-5.765024555328201,-3.472827849885195,-4.056486398874291,-4.9285635912989605,-6.035468878482083,-5.131078726625546,-3.9522608647137663,-3.747580212427819,-6.232691872016093,-3.435407504534551,-6.175817111814661,-4.397983309748863,-3.9770229499323277,-3.745267142696823,-3.8497193164799586,-4.140896924468802,-4.024000431808742,-3.9800459707567253,-3.976406465640108,28
-5.036811485661277,-2.9886320337357932,-5.774073828064452,-3.4233275144494746,-4.037401596397349,-4.941239527078342,-6.0502777639542975,-5.13384456721066,-3.970241908494267,-3.7239732876545153,-6.297618970825758,-3.4371160415774797,-6.212848771914845,-4.415212599948814,-3.9729679649552856,-3.734767740364178,-3.8032595424529534,-4.1397519813742445,-4.007161400763272,-3.9915060195233707,-3.948167495115677,29
-5.041142453073066,-2.9698215024586094,-5.764228864763565,-3.406916406890673,-4.023884769472483,-4.939778430454005,-6.040037242859363,-5.1235169059951735,-3.979089011454753,-3.716589931842255,-6.344422757785031,-3.43707437723244,-6.228937835942953,-4.419900274586566,-3.9756505042016377,-3.735074606432831,-3.788574451451672,-4.143639148166415,-4.002493430359458,-3.9959152298204863,-3.9453883936641354,30
-5.056318729181925,-2.968124496748611,-5.7245547649937905,-3.455845740487577,-4.022652100828895,-4.913150950407571,-5.987818071397695,-5.08871590522043,-3.9682465085034884,-3.74234691224068,-6.369108656044769,-3.4336430130136883,-6.212841691118046,-4.399059921249296,-3.993756725911818,-3.758613309119686,-3.836092927151921,-4.159522464841075,-4.022893325203487,-3.9854691668665834,-3.993411924363247,31
-5.086762378987409,-2.987348067926291,-5.64897658407082,-3.5880328559506243,-4.0374348030939204,-4.8552296697066035,-5.8842151141250785,-5.023119432798283,-3.931850141256175,-3.810642432877367,-6.369457456244337,-3.4259111164291447,-6.158314441450713,-4.345476866374325,-4.0321122735527375,-3.8122869418785776,-3.962719904929146,-4.191270842506981,-4.075525976743244,-3.955832033560834,-4.106317400033991,32
-5.1271669244900515,-3.022923754407058,-5.544784255615825,-3.7819769444272895,-4.063755421114759,-4.773367489030026,-5.740514533574571,-4.9343140472345075,-3.876937019773971,-3.9101986489192235,-6.348132209616499,-3.414971686469306,-6.072851162128247,-4.267808718236869,-4.084926374964103,-3.8878117925649045,-4.148169462332811,-4.234241587833625,-4.151793515241269,-3.9122067864242323,-4.267209645291192,33
-5.172225887690385,-3.0702830946063195,-5.419267713249969,-4.016177197065051,-4.097136499738604,-4.674917309056754,-5.568002492279229,-4.829886307034874,-3.810544254118033,-4.029737715533155,-6.307795967394012,-3.4019177221246664,-5.963946928337941,-4.174713085112141,-4.146408257985625,-3.9769041490340635,-4.3721556769123815,-4.283792007490499,-4.243098070960101,-3.859796381977769,-4.459193484749676,34
-5.216632790588943,-3.1248576269394843,-5.279716890594417,-4.269132805011383,-4.1331005838126575,-4.567232030465714,-5.377965152772111,-4.717422770705157,-3.7397089543495192,-4.157981787886069,-6.25111178080964,-3.387842222385723,-5.839096815267088,-4.07484757527536,-4.210767150457012,-4.071280299141451,-4.614392626217316,-4.335279408147095,-4.340841774162279,-3.803803776742438,-4.665373743024262,35
-5.25508115518626,-3.18207888982196,-5.133421721270338,-4.519342959413763,-4.167170218184115,-4.457664553935821,-5.1816886775862745,-4.604509996751125,-3.6714682305295874,-4.283653021144871,-6.180742701096143,-3.3738381862429727,-5.705795898102984,-3.9768697970017377,-4.2722122802179765,-4.162656530742465,-4.854594387797081,-4.384061096472903,-4.436426755110347,-3.749431927239232,-4.868855244729779,36
-5.282264503482866,-3.237378421669156,-4.987672138898899,-4.745306851419667,-4.194867947700173,-4.353567780145999,-4.990459229254774,-4.4987345436785535,-3.6128591927193945,-4.395473570476468,-6.099351779486282,-3.3609986126869105,-5.57153925203292,-3.8894373585664925,-4.324952875108224,-4.242749131692503,-5.07247503920114,-4.425494379137417,-4.521255144066841,-3.7018837899891426,-5.052742814481049,37
-5.2928763574792965,-3.286187760896478,-4.8497580771012645,-4.925523672176569,-4.2117163172080305,-4.262294609775167,-4.815562970310668,-4.407682969993213,-3.570918950980099,-4.482165591047765,-6.009602067212817,-3.3504165007080324,-5.443821952244191,-3.8212078682448385,-4.363198162967466,-4.303274389846963,-5.247748657978955,-4.454936562810127,-4.586729071294302,-3.6663623215131635,-5.200141276892894,38
-5.281610239176083,-3.3239384459193357,-4.726969469498603,-5.03849261283195,-4.213237871554884,-4.191197943502245,-4.668286063287015,-4.3389418342008765,-3.5526846153728577,-4.53245123802567,-5.914156615508509,-3.343184849296835,-5.330139073924088,-3.780838934311991,-4.381157371635413,-4.335948593061241,-5.360129321679992,-4.467744954160526,-4.624250667055271,-3.648070478332287,-5.294155456580142,39
