C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.503108853173789,-6.935609993189365,-7.000000000000005,-6.79210049126231,-6.829074333256795,-7.0000000000000036,-7,-6.918999624574949,-1.8712002141474617,10
-6.384538273057263,-6.782228311571889,-6.815868694579662,-6.614564375425641,-6.670253167820825,-6.808298961769896,-6.895879258522304,-6.720655476139127,-2.01781274369413,11
-6.221503725397042,-6.571328499347863,-6.562688149626693,-6.370452216150222,-6.451874065346366,-6.544710034203499,-6.752713238990471,-6.447932272039872,-2.219404971820799,12
-6.0251212020790454,-6.31729008916892,-6.257720675024251,-6.076408024295739,-6.188826510093038,-6.2272051896348835,-6.580263260918035,-6.119424776193039,-2.462231973882468,13
-5.806506694989203,-6.0344926136867025,-5.918228580655495,-5.74907581072188,-5.895999986320468,-5.873756400398124,-6.388290643818534,-5.7537277525144885,-2.7325488252341374,14
-5.5767761960134346,-5.737315605552846,-5.561474176403583,-5.405099586288334,-5.588283978288273,-5.502335638827291,-6.1865567072054954,-5.369435964920079,-3.016610601230807,15
-5.347045697037666,-5.44013859741899,-5.20471977215167,-5.061123361854788,-5.2805679702560795,-5.130914877256458,-5.984822770592458,-4.985144177325666,-3.300672377227477,16
-5.128431189947824,-5.157341121936772,-4.865227677782914,-4.733791148280929,-4.987741446483508,-4.777466088019698,-5.792850153492956,-4.619447153647112,-3.5709892285791467,17
-4.932048666629829,-4.9033027117578305,-4.560260203180473,-4.439746956426447,-4.7246938912301815,-4.459961243451083,-5.620400175420521,-4.290939657800272,-3.813816230640816,18
-4.769014118969606,-4.692402899533803,-4.3070796582275035,-4.195634797151027,-4.506314788755721,-4.196372315884686,-5.477234155888689,-4.018216453701005,-4.015408458767484,19
-4.6504435388530805,-4.5390212179163285,-4.122948352807161,-4.018098681314358,-4.34749362331975,-4.0046712776545785,-5.373113414410991,-3.819872305265169,-4.162020988314152,20
-4.563487868890741,-4.427124531313433,-3.9878737370033495,-3.887112763436301,-4.231118644613647,-3.8643052787525773,-5.299796734554691,-3.6748726001936904,-4.268473593762834,21
-4.4875011140571965,-4.33055155090078,-3.8697743281283543,-3.7710956446817416,-4.129629086271224,-3.7421244192190306,-5.241799076186113,-3.5491156929112977,-4.359320372683031,22
-4.42190385978455,-4.248489579481455,-3.767779036907908,-3.669358005877903,-4.042240908465743,-3.6372050964608036,-5.198016023267386,-3.441595797419549,-4.435417885060975,23
-4.366116691504904,-4.180125919858545,-3.6810167740677406,-3.581210527852009,-3.9681700713704675,-3.5486237078847647,-5.167343159760641,-3.3513071277200046,-4.497622690882904,24
-4.319560194650364,-4.124647874835141,-3.608616450333588,-3.505963891431285,-3.9066325351586633,-3.475456650897782,-5.148676069628009,-3.2772438978142238,-4.546791350135044,25
-4.281654954653032,-4.0812427472143264,-3.549706976431178,-3.4429287774429516,-3.8568442600035917,-3.416780322906722,-5.140910336831619,-3.218400321703764,-4.583780422803631,26
-4.251821556945012,-4.0490978397991935,-3.503417263086247,-3.3914158667142353,-3.8180212060785186,-3.3716711213184545,-5.142941545333602,-3.1737706133901873,-4.609446468874899,27
-4.229480586958409,-4.027400455392828,-3.4688762210245256,-3.3507358400723586,-3.789379333556708,-3.3392054435398446,-5.153665279096089,-3.142348986875052,-4.62464604833508,28
-4.214052630125323,-4.015337896798316,-3.445212760971745,-3.3201993783445456,-3.770134602611423,-3.318459686977761,-5.1719771220812065,-3.1231296561599167,-4.630235721170405,29
-4.20495827187786,-4.012097466818748,-3.4315557936536396,-3.2991171623580198,-3.7595029734159287,-3.308510249039071,-5.1967726582510885,-3.1151068352463422,-4.6270720473671085,30
-4.201618097648123,-4.016866468257212,-3.4270342297959404,-3.286799872940006,-3.756700406143488,-3.308433527130643,-5.226947471567865,-3.1172747381358867,-4.616011586911424,31
-4.2034526928682165,-4.028832203916791,-3.430776980124379,-3.282558190917726,-3.7609428609673667,-3.3173059186593434,-5.261397145993663,-3.12862757883011,-4.597910899789581,32
-4.209882642970244,-4.04718197660058,-3.44191295536469,-3.2857027971184056,-3.7714462980608277,-3.3342038210320415,-5.299017265490619,-3.148159571330572,-4.573626545987818,33
-4.220328533386306,-4.071103089111662,-3.459571066242603,-3.2955443723692683,-3.7874266775971344,-3.3582036316556034,-5.3387034140208565,-3.1748649296388316,-4.5440150854923615,34
