C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.127684405359276,-5.1953590262511495,-3.6196643087938334,-5.196462031164333,-4.409611938564523,-5.050047783752381,-4.455387238315493,-4.318222938530063,-3.4795906449492477,-4.5204840932118575,-5.060835854924615,-5.1518052201068585,-3.3587319582242836,-3.8086508279101072,-4.252013701790809,-4.218288023804692,-5.3652860976220875,-4.331212425147428,-4.596870863272048,-3.6345353957204947,20
-5.106045047490244,-5.03497489690865,-3.5085062788039716,-5.345663824612124,-4.345983331670983,-4.724471179969411,-4.676511325512286,-4.44399513353919,-3.5706432152898633,-4.367088616750199,-5.270749448537427,-5.380496723029985,-3.3744421063709544,-3.9262130426076474,-4.194058523026624,-4.121338474261665,-5.064628859389286,-4.289810602959056,-4.482663347093345,-3.702402152243378,21
-5.087291281319081,-4.890329981601359,-3.407609082004407,-5.47643036922092,-4.287922700329515,-4.4332653391766685,-4.87485272542493,-4.555630296144597,-3.6525618448104638,-4.229916709249585,-5.462539730299845,-5.585170122967692,-3.3884020531296577,-4.031233641742988,-4.1428408684858296,-4.035195193119938,-4.795746304182208,-4.25344089065741,-4.380626891556297,-3.7632180702967313,22
-5.071423106845788,-4.761424280329279,-3.316972718395142,-5.588761664990721,-4.235430044540125,-4.176430261374154,-5.050411438053426,-4.653128426346285,-3.72534653351105,-4.108968370710015,-5.63620670021187,-5.765825419919979,-3.400611798500393,-4.123712625316131,-4.09836073816843,-3.9598581803795074,-4.558638432000857,-4.222103288242491,-4.2907614966609025,-3.8169831498805546,23
-5.058440524070363,-4.648257793092408,-3.2365971879761735,-5.682657711921528,-4.188505364302808,-3.953965946561869,-5.203187463397772,-4.736489524144257,-3.7889972813916217,-4.0042436011314875,-5.791750358273502,-5.922462613886848,-3.4110713424831602,-4.203649993327074,-4.060618132074422,-3.8953274360403745,-4.353305242845227,-4.1957977957143,-4.213067162407161,-3.863697390994848,24
-5.048343532992808,-4.550830519890749,-3.1664824907475024,-5.75811851001334,-4.147148659617566,-3.7658723947398105,-5.333180801457971,-4.805713589538509,-3.8435140884521797,-3.915742400514004,-5.929170704484741,-6.0550817048682974,-3.4197806850779595,-4.27104574577582,-4.029613050203808,-3.8416029601025397,-4.179746736715323,-4.1745244130728345,-4.147543888795076,-3.9033607936396124,25
-5.0411321336131225,-4.4691424607242975,-3.1066286267091288,-5.815144059266158,-4.111359930484399,-3.612149605907981,-5.440391452234019,-4.860800622529044,-3.8888969546927226,-3.8434647688575665,-6.048467738845585,-6.163682692864327,-3.426739826284791,-4.325899882662366,-4.005345492556587,-3.798684752566003,-4.0379629136111435,-4.158283140318097,-4.094191675824643,-3.935973357814847,26
-5.036806325931306,-4.403193615593057,-3.0570355958610533,-5.853734359679982,-4.081139176903307,-3.4927975800663806,-5.524819415725921,-4.90175062311586,-3.925145880113252,-3.787410706162172,-6.149641461356038,-6.248265577874938,-3.431948766103655,-4.368212403986714,-3.9878154591327593,-3.7665728134307632,-3.927953773532688,-4.147073977450086,-4.053010523495866,-3.9615350835205514,27
-5.035366109947358,-4.352983984497027,-3.017703398203275,-5.873889411254812,-4.05648639887429,-3.4078163172150093,-5.5864646919336725,-4.928563591298959,-3.9522608647137663,-3.747580212427822,-6.232691872016095,-6.3088303599001305,-3.4354075045345502,-4.397983309748863,-3.9770229499323233,-3.745267142696821,-3.849719316479958,-4.140896924468802,-4.024000431808742,-3.9800459707567257,28
-5.036811485661279,-4.318513567436207,-2.988632033735794,-5.875609213990648,-4.0374015963973475,-3.3572058173538664,-5.625327280857276,-4.9412395270783405,-3.970241908494267,-3.723973287654517,-6.29761897082576,-6.345377038939903,-3.437116041577479,-4.415212599948814,-3.9729679649552825,-3.734767740364177,-3.8032595424529525,-4.1397519813742445,-4.007161400763272,-3.9915060195233707,29
-5.041142453073069,-4.299782364410596,-2.9698215024586103,-5.85889376788749,-4.023884769472481,-3.3409660804829535,-5.641407182496731,-4.9397784304540036,-3.979089011454753,-3.7165899318422566,-6.344422757785033,-6.357905614994257,-3.437074377232439,-4.419900274586566,-3.975650504201634,-3.7350746064328297,-3.7885744514516713,-4.143639148166415,-4.002493430359458,-3.9959152298204863,30
-5.056318729181927,-4.314025087495841,-2.968124496748612,-5.813430763893521,-4.022652100828894,-3.392457493265378,-5.621164596964029,-4.913150950407569,-3.9682465085034884,-3.742346912240681,-6.369108656044771,-6.332331647840706,-3.4336430130136875,-4.399059921249296,-3.993756725911815,-3.7586133091196845,-3.83609292715192,-4.159522464841075,-4.022893325203487,-3.9854691668665834,31
-5.086762378987411,-4.370816576733966,-2.9873480679262916,-5.733491141424397,-4.037434803093919,-3.5302136038473106,-5.5570774132102745,-4.855229669706602,-3.9318501412561746,-3.8106424328773683,-6.369457456244339,-6.26083044846676,-3.425911116429144,-4.345476866374325,-4.032112273552733,-3.8122869418785768,-3.9627199049291457,-4.191270842506981,-4.075525976743244,-3.955832033560834,32
-5.127166924490053,-4.45866702407454,-3.0229237544070586,-5.625949773181332,-4.063755421114757,-3.7319941544533455,-5.458172164494145,-4.773367489030025,-3.8769370197739708,-3.9101986489192244,-6.3481322096165,-6.15279164368741,-3.4149716864693045,-4.267808718236869,-4.084926374964099,-3.887811792564904,-4.148169462332811,-4.234241587833625,-4.151793515241269,-3.9122067864242323,33
