C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-5.5449156156038075,-3.2258562136044615,-4.2553391747776335,-4.923100584873594,-3.989061544518986,-4.910957317680457,-4.378414252643049,-4.1707784415683555,-4.817989723249409,-4.180026914580911,-4.718018861356171,-3.3668619398570083,20
-5.587727758279011,-3.158356024361702,-4.203097186296654,-5.0269301792376835,-4.007065446231023,-4.93302713655453,-4.355755616074781,-4.181503106244391,-4.787830454200745,-4.14456589855783,-4.877750173533534,-3.3478871105724815,21
-5.62528671700879,-3.101224914625595,-4.161783450234052,-5.110917283088669,-4.0203707572530964,-4.950246659960618,-4.340054727708776,-4.196766810424383,-4.765127563811276,-4.117795998139486,-5.0163107685165365,-3.333631764687634,22
-5.6575924917931415,-3.054462884396142,-4.131397966589827,-5.175061896426551,-4.02897747758521,-4.962615887898718,-4.331311587545038,-4.21656955410833,-4.749881052081,-4.099717213325881,-5.1337006463051775,-3.3240959022024676,23
-5.684645082632068,-3.018069933673342,-4.111940735363977,-5.2193640192513335,-4.032885607227361,-4.970134820368831,-4.329526195583562,-4.240911337296231,-4.742090919009919,-4.0903295441170116,-5.229919806899459,-3.3192795231169794,24
-5.706444489525569,-2.992046062457194,-4.103411756556505,-5.243823651563017,-4.032095146179549,-4.972803457370959,-4.334698551824354,-4.269792159988087,-4.741757164598032,-4.0896329905128805,-5.304968250299379,-3.3191826274311715,25
-5.722990712473643,-2.976391270747699,-4.105811030167409,-5.248440793361601,-4.026606094441776,-4.9706217989051,-4.346828656267409,-4.303212022183898,-4.748879788845338,-4.097627552513487,-5.358845976504939,-3.323805215145044,26
-5.7342837514762905,-2.971105558544857,-4.119138556196692,-5.233215444647088,-4.01641845201404,-4.963589844971255,-4.365916508912729,-4.3411709238836655,-4.76345879175184,-4.114313230118832,-5.391552985516139,-3.3331472862585967,27
-5.7403236065335115,-2.976188925848667,-4.14339433464435,-5.198147605419481,-4.001532218896341,-4.951707595569423,-4.391962109760313,-4.383668865087387,-4.7854941733175345,-4.139690023328913,-5.403089277332977,-3.3472088407718283,28
-5.741110277645307,-2.9916413726591307,-4.178578365510386,-5.14323727567878,-3.98194739508868,-4.934975050699604,-4.4249654588101635,-4.430705845795063,-4.814985933542424,-4.173757932143733,-5.393454851955455,-3.3659898786847404,29
-5.736643764811674,-3.0174628989762464,-4.224690648794798,-5.068484455424986,-3.9576639805910556,-4.9133922103618,-4.464926556062277,-4.482281866006695,-4.851934072426507,-4.216516956563291,-5.362649709383572,-3.3894903999973325,30
-5.727819585670164,-3.056790219169344,-4.2922221649311,-4.957485500831062,-3.924241593199775,-4.884348521262304,-4.520440414367635,-4.546875409662784,-4.905710605758064,-4.27678224455137,-5.294563122884892,-3.4166342692802907,31
-5.715135250019412,-3.111365952332494,-4.3870012363823525,-4.8011272764375414,-3.879213353912785,-4.846393676015724,-4.596282040865669,-4.629196745619161,-4.9815222089750275,-4.359451100532294,-5.180244688719172,-3.446823633517329,32
-5.697993746101055,-3.179098955552812,-4.502033876192881,-4.610345544795779,-3.8255395175325493,-4.801268043484534,-4.686721426989059,-4.723593551248828,-5.073120871551877,-4.458646759196874,-5.030434891374706,-3.4807759163279908,33
-5.675798062156727,-3.2578980859174127,-4.6303260974070115,-4.3960760684571305,-3.7661803388615303,-4.750711992531198,-4.786028564170488,-4.824413503924784,-5.174258582963094,-4.568492455235922,-4.85587421533978,-3.519208541331818,34
-5.6479511864280605,-3.345672200513407,-4.7648839130690694,-4.169254609972956,-3.7040960727021908,-4.696465892018189,-4.888473443842634,-4.9260042810200275,-5.278687332683158,-4.683111423340247,-4.667303145102688,-3.562838932148353,35
-5.613856107156693,-3.440330156427912,-4.89871333622338,-3.9408169318946102,-3.642246973856994,-4.640270110807978,-4.988326057438181,-5.022713559907558,-5.380159110186551,-4.796626898200663,-4.475462165151721,-3.61238451239714,36
-5.572915812584259,-3.5397808107480406,-5.024820379914268,-3.7216987967734507,-3.5835932971284015,-4.583865017763033,-5.0798563963898085,-5.108889017960376,-5.472425904947754,-4.903162114507979,-4.291091759975167,-3.6685627056977204,37
-5.524533290952391,-3.6419330205609053,-5.136211057186059,-3.5228359671608342,-3.531095297318878,-4.528990981745825,-5.157334452130197,-5.178878332551478,-5.549239706441247,-4.996840306953007,-4.124932414061321,-3.7320909356696355,38
-5.468111530502725,-3.7446956429536242,-5.22589138108308,-3.3551642056081152,-3.4877132292308843,-4.477388371618823,-5.215030216092027,-5.227029181053869,-5.60435250414151,-5.07178471022656,-3.9877246118984697,-3.803686625932432,39
-5.403053519476895,-3.845977535013308,-5.286867364649654,-3.2296192746666543,-3.456407347666885,-4.4307975562444994,-5.247213679707983,-5.2476892408405424,-5.631516287523025,-5.122118559019446,-3.890208837974907,-3.8840672001056484,40
-5.321669264528311,-3.961908413572276,-5.31913717110703,-3.143276911161468,-3.436619660539752,-4.385632647116632,-5.249123016699661,-5.232759094510527,-5.62721183600534,-5.146502519948432,-3.8295438745164523,-3.9792527202522545,41
