C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-6.012960714575487,-3.157927109659691,-4.896095599375107,-5.083962109040793,-3.5494824030066194,-4.244890824228995,-4.629162946888391,-3.9951966821844276,-5.304141601093431,-5.027959432839861,-4.8949875533164375,-4.345666441051641,-3.336090200461969,-4.346109585687839,-3.467182532465991,20
-6.074290104874006,-3.097851305245637,-5.006917548368065,-5.108537568450611,-3.564944295617697,-4.219301217125865,-4.639958905353004,-3.9835162758645386,-5.345497973281455,-5.098716568952471,-4.891575186600133,-4.28731964268428,-3.317197311064997,-4.4455940549506625,-3.4485043972982057,21
-6.12326966917151,-3.0475513878408567,-5.096707986402786,-5.13484896109096,-3.5776720999330096,-4.199412375708266,-4.643215630144415,-3.9764156435281843,-5.376619441373858,-5.154995519566422,-4.894208148026256,-4.241882277032106,-3.3022829952284227,-4.532051228967977,-3.434783045580031,22
-6.159899407468002,-3.0070273574453505,-5.165466913479272,-5.162896286961841,-3.587665815952557,-4.185224299976202,-4.638933121262631,-3.9738947851753665,-5.397506005370642,-5.1967962846817155,-4.9028864375948045,-4.209354344095119,-3.2913472529522445,-4.60548110773978,-3.4260184773114672,23
-6.184179319763478,-2.9762792140591174,-5.2131943295975205,-5.192679546063252,-3.594925443676337,-4.176736989929671,-4.627111378707645,-3.975953700806083,-5.408157665271802,-5.224118864298347,-4.91761005530578,-4.1897358438733185,-3.2843900842364633,-4.665883691266072,-3.4222106924925133,24
-6.19610940605794,-2.955306957682159,-5.2398902347575325,-5.224198738395197,-3.5994509831043517,-4.173950445568671,-4.607750402479461,-3.982592390420335,-5.408574421077342,-5.23696325841632,-4.9383790011591815,-4.183026776366705,-3.281411489081078,-4.713258979546853,-3.4233596911231703,25
-6.195689666351389,-2.9441105883144743,-5.245554628959309,-5.257453863957671,-3.601242434236601,-4.176864666893207,-4.580850192578077,-3.9938108540181223,-5.398756272787261,-5.235329467035632,-4.96519327515501,-4.189227141575279,-3.28241146748609,-4.747606972582125,-3.4294654732034378,26
-6.182920100643824,-2.9426901059560633,-5.230187512202851,-5.292444922750678,-3.600299797073085,-4.185479653903275,-4.546410749003493,-4.009609091599445,-5.378703220401558,-5.219217490156284,-4.998052877293267,-4.20833693949904,-3.287390019451498,-4.768927670371886,-3.440528038733316,27
-6.157800708935245,-2.951045510606926,-5.193788884488155,-5.329171914774216,-3.596623071613802,-4.1997954065988745,-4.50443207175571,-4.029987103164302,-5.348415263920234,-5.188627327778276,-5.036957807573948,-4.2403561701379875,-3.2963471449773025,-4.777221072916134,-3.4565473877128046,28
-6.1203314912256515,-2.9691768022670635,-5.136358745815226,-5.367634840028284,-3.5902122578587545,-4.219811924980008,-4.4549141608347265,-4.054944888712695,-5.307892403343289,-5.143558979901607,-5.081908065997059,-4.285284833492124,-3.3092828440635045,-4.772487180214875,-3.4775235201419044,29
-6.0705124475150445,-2.997083980936474,-5.05789709618406,-5.407833698512885,-3.581067355807941,-4.2455292090466745,-4.397857016240545,-4.084482448244623,-5.257134638670724,-5.084012446526277,-5.132903652562596,-4.343122929561446,-3.326197116710102,-4.754725992268103,-3.503456436020614,30
-6.000889016180028,-3.037679753681091,-4.940834150832964,-5.458887570774071,-3.5667629879487417,-4.282726913973325,-4.325667056561518,-4.122207686708028,-5.187384718071637,-4.997857397902266,-5.201261666666151,-4.427763390543601,-3.346077051618174,-4.713793641185063,-3.5335726365830076,31
-5.90731977409649,-3.0925822910930973,-4.775408918227659,-5.525862612670761,-3.5459517223296997,-4.334615959301317,-4.234125625457844,-4.170124995740653,-5.093777501639971,-4.878354761946229,-5.29326938574972,-4.546924512103945,-3.3683599202883165,-4.64405464480422,-3.567442400292458,32
-5.794774429013367,-3.159849788461872,-4.573334588209279,-5.602679437172253,-3.520250477292564,-4.397343241581022,-4.128295110537288,-4.225829105377206,-4.982151157262995,-4.73359142515818,-5.401382076882909,-4.69134433944405,-3.3937209969198134,-4.552271581719418,-3.6055813929929177,33
-5.668222688679585,-3.2375404410767947,-4.346324350618951,-5.683258657247843,-3.4912761711790794,-4.467055657362804,-4.01323789940761,-4.2869147456523935,-4.858343852827973,-4.571654274038133,-5.518055007135322,-4.8517609177654855,-3.422835555711946,-4.4452070305244895,-3.6485052805283376,34
-5.532634260844075,-3.323712444227244,-4.106091395297809,-5.76152088586683,-3.4606457223309937,-4.53990010319703,-3.894016379676575,-4.350976646600918,-4.728193756222177,-4.400630195086102,-5.635743443576565,-5.018912292269821,-3.4563788708639964,-4.329623569813277,-3.696729728742668,35
-5.392978853255769,-3.4164239932025984,-3.8643489120869834,-5.83138673599851,-3.4299760490900537,-4.612023475634066,-3.7756929389519454,-4.415609538257489,-4.597539035332873,-4.228606074802101,-5.746902653276244,-5.183536508158627,-3.4950262165752473,-4.21228377817962,-3.750770403479862,36
-5.254226173663598,-3.5137332832922374,-3.632810090827605,-5.886776820612183,-3.4008840697980065,-4.679572671224281,-3.6633299648414854,-4.478408150656811,-4.472217858047327,-4.063668799686144,-5.843987903303967,-5.336371610633475,-3.5394528670449805,-4.099950234217355,-3.8111429705838713,37
-5.121345929816492,-3.6136985097855394,-3.4231881213608064,-5.9216117526771415,-3.3749867027965976,-4.738694586518038,-3.5619898449529575,-4.53696721383359,-4.358068392252806,-3.913905256238244,-5.9194544607293365,-5.46815564489593,-3.5903340964724775,-3.9993855165203214,-3.8783630958986453,38
