C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.227176350688419,-5.4943333850389156,-3.1020124073726323,-4.878398146934955,-5.153854383907106,-3.4994537888586934,-4.244890824229003,-4.862316080828428,-3.955817542238376,-4.738761048535203,-4.922371498322804,-4.346109585687836,-3.441895921354846,20
-6.274299944290181,-5.590055756813792,-3.042595990917583,-4.989278765279865,-5.17976187351432,-3.5168013476810813,-4.219301217125872,-4.935020269852245,-3.9338821530900923,-4.692716937153252,-4.9895358392680516,-4.445594054950661,-3.421157958572632,21
-6.311781622787445,-5.666872307785562,-2.992559216208339,-5.079065591979955,-5.207338264505903,-3.531035153681339,-4.199412375708273,-4.993717608994263,-3.9184399203623212,-4.659551741161449,-5.0424637379331525,-4.532051228967974,-3.4057946915354806,22
-6.33962138618021,-5.724783037954227,-2.9519020832449017,-5.147758627035228,-5.236583556881859,-3.5421552068594657,-4.185224299976208,-5.038408098254488,-3.9094908440550644,-4.6392654605597965,-5.081155194318107,-4.605481107739777,-3.3958061202433933,23
-6.357819234468478,-5.763787947319785,-2.9206245920272695,-5.195357870445687,-5.267497750642184,-3.550161507215461,-4.176736989929675,-5.069091737632914,-3.9070349241683213,-4.631858095348293,-5.105610208422917,-4.66588369126607,-3.3911922446963687,24
-6.3663751676522455,-5.7838870358822385,-2.8987267425554415,-5.22186332221133,-5.300080845786879,-3.555054054749326,-4.173950445568675,-5.085768527129543,-3.911072160702092,-4.637329645526939,-5.115828780247581,-4.713258979546851,-3.3919530648944076,25
-6.365289185731516,-5.785080303641587,-2.8862085348294197,-5.22727498233216,-5.334332842315946,-3.5568328494610606,-4.176864666893208,-5.0884384667443765,-3.921602553656375,-4.655680111095734,-5.111810909792099,-4.747606972582123,-3.3980885808375105,26
-6.35456128870629,-5.76736775059783,-2.883069968849204,-5.21159285080818,-5.3702537402293835,-3.555497891350664,-4.185479653903275,-5.077101556477413,-3.938626103031174,-4.6869094920546805,-5.09355659705647,-4.768927670371883,-3.409598792525676,27
-6.3341914765765654,-5.730749376750967,-2.889311044614792,-5.174816927639388,-5.4078435395271915,-3.551049180418136,-4.199795406598874,-5.051757796328652,-3.9621428088264854,-4.731017788403775,-5.061065842040696,-4.7772210729161335,-3.426483699958905,28
-6.304179749342343,-5.6752251821009985,-2.9049317621261865,-5.116947212825787,-5.447102240209371,-3.5434867166634776,-4.219811924980006,-5.0124071862980975,-3.992152671042312,-4.788005000143019,-5.014338644744776,-4.772487180214873,-3.4487433031371975,29
-6.264526107003624,-5.600795166647925,-2.929932121383386,-5.0379837063673785,-5.488029842275921,-3.5328105000866885,-4.245529209046673,-4.959049726385743,-4.028655689678651,-4.857871127272414,-4.953375005168711,-4.754725992268101,-3.4763776020605537,30
-6.21054690859355,-5.493296224020943,-2.9657762991435535,-4.920286004586126,-5.540004371153944,-3.5163595215363923,-4.282726913973322,-4.880119196771521,-4.078148751717702,-4.9602175531981185,-4.866044683021087,-4.713793641185061,-3.5087366469845853,31
-6.1396401313527535,-5.344859961791827,-3.0132777269384463,-4.754053883216449,-5.608235840969605,-3.492655442595158,-4.334615959301315,-4.769189919777615,-4.144241238816239,-5.1059339353679984,-4.745608655917786,-4.6440546448042195,-3.5454593547179662,32
-6.054928202592476,-5.1649284508744495,-3.071460286929956,-4.551047611377042,-5.6864722347715055,-3.463472269363903,-4.39734324158102,-4.633972708617406,-4.222601892986131,-5.2819526848446134,-4.600153750719751,-4.552271581719416,-3.586979025090288,33
-5.959533549623954,-4.9629437621826735,-3.139347861279974,-4.3230274581865915,-5.768461535608242,-3.430584007943544,-4.467055657362803,-4.482178376504271,-4.3088994562392475,-5.475206212690526,-4.4377667942879215,-4.445207030524488,-3.6337289579311425,34
-5.856578599758426,-4.748347966630373,-3.215964332150391,-4.08175369276379,-5.847951726528415,-3.395764664435,-4.539900103197028,-4.321517736651595,-4.398802670587458,-5.672626929968293,-4.266534613483242,-4.3296235698132755,-3.6861424530701212,35
-5.749185780307132,-4.5305831351314145,-3.300333581703099,-3.8389865842273267,-5.9186907905806265,-3.3607882449391875,-4.612023475634065,-4.159701602272755,-4.487980278042629,-5.861147247740478,-4.094544035166653,-4.212283778179617,-3.7446528103368166,36
-5.640477518581309,-4.319091338599669,-3.3914794920999896,-3.6064864016958906,-5.974426710813472,-3.3274287555570234,-4.679572671224279,-4.004440786581134,-4.57210102061663,-6.027699577069641,-3.9298818861990954,-4.099950234217353,-3.809693329560821,37
-5.533576241892195,-4.123314647949004,-3.488425945502954,-3.3960134142881735,-6.008907470275552,-3.2974602023894257,-4.7386945865180365,-3.863446102790114,-4.646833640321331,-6.1592163290183395,-3.7806349934415127,-3.9993855165203196,-3.8816973105717243,38
-5.4316043775510305,-3.95269513409329,-3.590196824073885,-3.219327891122863,-6.015881052015467,-3.272656591537313,-4.785536118065706,-3.744428364113071,-4.707846879168599,-6.242629914649138,-3.654890183754845,-3.9173522036823574,-3.9610980531991205,39
-5.337684352869054,-3.8166748679463947,-3.6958160099746706,-3.088190101318652,-5.989095439081815,-3.254791929101601,-4.816244162417652,-3.6550983837633897,-4.750809479170303,-6.264872745024594,-3.560734284000036,-3.8606128742973054,-4.048328857272599,40
