C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-3.9239771136918904,-3.71034868485717,-3.7841362794368343,-3.6418746393059673,-3.704977459377961,-3.861969405476604,-3.9113893731436353,-3.8938181278161426,-4.184108931737081,-3.857840249804672,-3.3132122272179716,-3.9477272981593856,-3.9989523107222413,-3.952354099849797,-4.012860062682398,-3.8309708698430316,-4.003743769175985,-4.086403808004178,-3.800994181590377,-3.5318849688197838,-4.056239010405474,-4.009129738200408,-4.62098803286437,-4.094626447929194,-4.304340690620616,20
-3.926607539273555,-3.70709221030884,-3.7774494693992806,-3.6375578531694757,-3.7557870728902496,-3.855059184602173,-3.928909683759418,-3.8912075660707224,-4.232093710649717,-3.8554727694384794,-3.3127248155438465,-3.945590807432617,-3.995369391495114,-3.949507107909665,-4.0042419405304885,-3.8374260922756185,-4.023832640785082,-4.125690136733304,-3.7971058647760376,-3.532206485323106,-4.102651611065582,-4.005302573283065,-4.597589493737416,-4.08722067621647,-4.362503103854634,21
-3.933747265852357,-3.6982532079633716,-3.759299556440206,-3.62584086222757,-3.893698880995032,-3.8363028708001456,-3.976464812573685,-3.8841217556188683,-4.3623381105554415,-3.8490467513016697,-3.3114018409997916,-3.9397917611742432,-3.9856443250214815,-3.941779558357877,-3.9808498946895914,-3.8549474103069246,-4.078359578009775,-4.232324457569504,-3.7865518619942584,-3.533079172974979,-4.22862867000016,-3.9949145542217055,-4.53407917324997,-4.067119295853359,-4.520372511204109,22
-3.9442689681790144,-3.6852273097700508,-3.7325523162899916,-3.6085737176816037,-4.096937335044187,-3.808661987302423,-4.046546055036815,-3.8736795086371885,-4.554277226205982,-3.839576829836898,-3.30945219430329,-3.9312457982671676,-3.971312648112971,-3.9303915905973486,-3.9463774060819548,-3.880768300037271,-4.158715064446165,-4.389469772486008,-3.770998594736901,-3.534365238988267,-4.414279072640591,-3.9796058945523343,-4.440485016742155,-4.037496209002459,-4.753022164140179,23
-3.957045321004241,-3.6694101476781613,-3.7000735246790164,-3.58760647073293,-4.343726886389589,-3.7750980573409008,-4.131644706599189,-3.860999637302291,-4.787346152353068,-3.8280776394868177,-3.3070847661718243,-3.92086855759429,-3.953909897581208,-3.916563344030992,-3.904517955629823,-3.912122237566977,-4.256289583690352,-4.58028908345605,-3.7521124844958225,-3.5359268905758308,-4.639711704418259,-3.961016807810955,-4.326834969554093,-4.001525317826367,-5.03552531413398,24
-3.9709489990787508,-3.652197353636987,-3.664728957337661,-3.564789172582903,-4.612291986383112,-3.7385726041474796,-4.224252062711181,-3.847200953790785,-5.040979983748425,-3.815563814694084,-3.304508447322876,-3.909575678038511,-3.9349716102378185,-3.9015149580617217,-3.858965024255445,-3.946242698996362,-4.362473619338438,-4.787945392452858,-3.7315599527628853,-3.5376263349505317,-4.885035450764541,-3.94078750753357,-4.203156977025908,-3.962380524487678,-5.342955212656642,25
-3.9848526771532615,-3.6349845595958126,-3.6293843899963054,-3.5419718744328756,-4.880857086376636,-3.7020471509540585,-4.316859418823175,-3.833402270279279,-5.294613815143782,-3.80304998990135,-3.301932128473928,-3.898282798482732,-3.9160333228944295,-3.886466572092451,-3.813412092881067,-3.980363160425748,-4.468657654986523,-4.995601701449668,-3.7110074210299477,-3.5393257793252335,-5.130359197110825,-3.920558207256186,-4.079478984497723,-3.9232357311489894,-5.650385111179307,26
-3.997629029978488,-3.619167397503923,-3.59690559838533,-3.5210046274842024,-5.127646637722039,-3.6684832209925373,-4.401958070385548,-3.8207223989443824,-5.527682741290868,-3.7915507995512696,-3.299564700342462,-3.8879055578098543,-3.898630572362667,-3.872638325526095,-3.7715526424289356,-4.011717097955454,-4.566232174230711,-5.18642101241971,-3.69212131078887,-3.540887430912797,-5.355791828888491,-3.901969120514807,-3.965828937309662,-3.887264839972897,-5.932888261173107,27
-4.008150732305144,-3.606141499310602,-3.570158358235115,-3.5037374829382357,-5.330885091771191,-3.6408423374948127,-4.472039312848677,-3.8102801519627016,-5.719621856941409,-3.782080878086498,-3.29761505364596,-3.8793595949027777,-3.884298895454156,-3.8612503577655657,-3.737080153821298,-4.0375379876858,-4.646587660667099,-5.343566327336213,-3.676568043531511,-3.5421734969260843,-5.541442231528921,-3.8866604608454347,-3.8722347808018465,-3.8576417531219978,-6.1655379141091755,28
-4.015290458883947,-3.597302496965134,-3.5520084452760408,-3.49202049199633,-5.468796899875975,-3.6220860236927863,-4.519594441662944,-3.8031943415108476,-5.849866256847133,-3.775654859949688,-3.296292079101906,-3.8735605486444054,-3.8745738289805236,-3.8535228082137785,-3.7136881079804014,-4.055059305717106,-4.701114597891793,-5.450200648172412,-3.6660140407497326,-3.543046184577958,-5.6674192904635,-3.8762724417840757,-3.8087244603143997,-3.837540372758887,-6.323407321458653,29
-4.017920884465611,-3.594046022416804,-3.545321635238487,-3.4877037058598384,-5.519606513388263,-3.615175802818355,-4.537114752278727,-3.8005837797654274,-5.897851035759768,-3.7732873795834956,-3.2958046674277806,-3.871424057917636,-3.870990909753396,-3.8506758162736463,-3.705069985828492,-4.061514528149693,-4.72120346950089,-5.489486976901539,-3.662125723935393,-3.54336770108128,-5.713831891123608,-3.8724452768667326,-3.785325921187446,-3.8301346010461623,-6.38156973469267,30
-4.01697883442663,-3.5863392339718616,-3.585489934625718,-3.4844475311016345,-5.463039183395696,-3.6647944994588184,-4.513989277507387,-3.847294705199226,-5.832921586107997,-3.769638006962915,-3.301031129835306,-3.9291557844359977,-3.8621807584617773,-3.8441687820197696,-3.694357520787857,-4.051262670251885,-4.686335925736366,-5.488575486319859,-3.7088230424650948,-3.542761046906478,-5.651982041639219,-3.866964351734815,-3.7802574332318715,-3.883642958800937,-6.307838304077636,31
-4.014421841463682,-3.565420808192731,-3.694518175819631,-3.4756093424722243,-5.309499287701583,-3.799473818911504,-4.451220131699465,-3.97408150280525,-5.656684508481761,-3.7597325669927693,-3.3152172420843034,-4.085856184985835,-3.8382674906702405,-3.826506831902104,-3.665280829963275,-4.023436198814978,-4.5916954498040905,-5.4861014404553,-3.835572907045713,-3.5411144141463002,-5.484103878753019,-3.85208755494818,-3.766500108781024,-4.0288799298496105,-6.107710135265399,32
-4.010653641307759,-3.5345936544129604,-3.8551913733685548,-3.462584643439409,-5.083229967731313,-3.997948605473357,-4.3587182326141045,-4.160925204540442,-5.396966709874675,-3.745135076510448,-3.3361230917144047,-4.31678309105928,-3.8030268855037646,-3.8004786948865963,-3.6224309698007335,-3.9824287672237464,-4.452225274746,-5.482455478128581,-4.02236218116452,-3.5386877974470905,-5.236704480815463,-3.8301638544205083,-3.7462261569587234,-4.242913360868709,-5.812784412805261,33
-4.006077969689853,-3.497160681966096,-4.05029454182082,-3.446768937470991,-4.808474364910272,-4.238953703441322,-4.246394498010455,-4.38780684236175,-5.081595097280359,-3.727409552353345,-3.361508766265243,-4.5971943341484645,-3.760234722087331,-3.7688730999391957,-3.5703989967462206,-3.9326340288629655,-4.282868633604032,-5.478028238160423,-4.249177728308786,-3.5357411914551937,-4.936290926177002,-3.8035422180654788,-3.7216077868887876,-4.5028110985347585,-5.454660321246523,34
-4.001098562340955,-3.4564248001856845,-4.262612695724755,-3.4295577280347707,-4.509475620663845,-4.50122395711234,-4.124159845647658,-4.63470744822611,-4.738396577692427,-3.70812001135885,-3.3891343532764484,-4.902347745745516,-3.713666779545917,-3.7344787760258473,-3.51377596724572,-3.8784456371174096,-4.098568759420127,-5.473210359371545,-4.496006411965779,-3.5325345908169528,-4.609370293188089,-3.7745716137967698,-3.6948172076950327,-4.785640989524279,-5.064937045138485,35
-3.9961191549920576,-3.4156889184052734,-4.47493084962869,-3.41234651859855,-4.210476876417417,-4.76349421078336,-4.001925193284862,-4.8816080540904725,-4.395198058104494,-3.688830470364355,-3.416759940287654,-5.207501157342568,-3.6670988370045032,-3.7000844521124985,-3.457152937745219,-3.8242572453718537,-3.91426888523622,-5.468392480582667,-4.742835095622774,-3.529327990178712,-4.282449660199175,-3.745601009528061,-3.668026628501279,-5.068470880513802,-4.675213769030446,36
-3.991543483374151,-3.3782559459584087,-4.670034018080955,-3.3965308126301323,-3.935721273596375,-5.004499308751324,-3.8896014586812115,-5.108489691911778,-4.079826445510177,-3.671104946207251,-3.4421456148384912,-5.487912400431751,-3.624306673588069,-3.668478857165097,-3.4051209646907052,-3.7744625070110733,-3.744912244094253,-5.463965240614508,-4.969650642767039,-3.5263813841868155,-3.982036105560714,-3.7189793731730316,-3.643408258431342,-5.32836861817985,-4.317089677471708,37
-3.9877752832182285,-3.347428792178638,-4.83070721562988,-3.383506113597317,-3.7094519536261057,-5.202974095313177,-3.7970995595958525,-5.295333393646972,-3.820108646903093,-3.6565074557249306,-3.4630514644685935,-5.718839306505197,-3.5890660684215936,-3.6424507201495904,-3.362271104528164,-3.733455075419842,-3.6054420690361626,-5.460319278287791,-5.156439916885846,-3.523954767487606,-3.7346367076231584,-3.69705567264536,-3.6231343066090416,-5.542402049198949,-4.022163955011571,38
-3.9852182902552804,-3.326510366399508,-4.939735456823792,-3.3746679249679064,-3.555912057931994,-5.337653414765862,-3.734330413787929,-5.422120191252996,-3.643871569276857,-3.6466020157547843,-3.4772375767175903,-5.875539707055034,-3.565152800630057,-3.6247887700319246,-3.3331944137035823,-3.705628603982935,-3.510801593103886,-5.457845232423232,-5.283189781466464,-3.5223081347274285,-3.566758544736959,-3.6821788758587255,-3.6093769821581945,-5.687639020247622,-3.8220357861993346,39
-3.9842762402162997,-3.318803577954565,-4.979903756211022,-3.371411750209703,-3.4993447279394267,-5.387272111406325,-3.7112049390165898,-5.468831116686793,-3.5789421196250863,-3.642952643134204,-3.482464039125116,-5.933271433573395,-3.556342649338438,-3.618281735778048,-3.322481948662947,-3.695376746085127,-3.4759340493393633,-5.456933741841551,-5.329887099996165,-3.521701480552626,-3.5049086952525705,-3.6766979507268074,-3.6043084942026193,-5.741147378002396,-3.7483043555843008,40
-3.9914371250785132,-3.3268489567032495,-4.985358852670595,-3.363231095519353,-3.4981152857100515,-5.392822615375317,-3.753141672600985,-5.414338299346875,-3.638162989143803,-3.6434156023626447,-3.470949247161191,-5.870303540263116,-3.558651816470117,-3.68596489163839,-3.325906363570459,-3.689055187615448,-3.4754054687491966,-5.406809235516089,-5.3301267662409515,-3.5168129377416695,-3.506855462959569,-3.716964800665987,-3.606458304086391,-5.684091885785062,-3.816768242838756,41
-4.010873812561664,-3.3486864133068206,-5.000165543060865,-3.3410264613598324,-3.494778228230318,-5.4078882690054355,-3.866969949472917,-5.2664292237099515,-3.798905349266036,-3.6446722059826984,-3.4396948118305386,-5.699390686992355,-3.564919555827532,-3.8696763146878923,-3.3352012040337065,-3.671896671769175,-3.4739707500044577,-5.270757004061261,-5.330777288905373,-3.503544035826216,-3.512139546735708,-3.8262605362151896,-3.612293502342343,-5.529226978338011,-4.002598793957994,42
-4.0395173520105185,-3.380867928301558,-5.021985928899156,-3.3083038425984332,-3.4898604593128164,-5.430090284881401,-4.034716883810501,-5.048457954350274,-4.035788827340906,-3.646524042896462,-3.3936356439748403,-5.447519113751231,-3.5741562243542484,-4.140408938129264,-3.348898863663755,-3.646610437890457,-3.47185642764379,-5.0702589787594095,-5.331735953884518,-3.4839898645823895,-3.5199266175637027,-3.9873279359719103,-3.62089274187743,-5.301005009468671,-4.2764543429758195,43
-4.0742987927698415,-3.419945482223739,-5.048482111702796,-3.2685692341024497,-3.4838888827701364,-5.45704987558793,-4.238409589791852,-4.783778555842099,-4.323433050717533,-3.648772702006032,-3.3377066544357783,-5.141675060529873,-3.5853721789938335,-4.469155695165215,-3.365531736071672,-3.6159057253234432,-3.4692890362058373,-4.826797090892878,-5.3329000470734815,-3.4602455137863157,-3.529382346426268,-4.182909778533641,-3.6313346755986085,-5.023878332984478,-4.608993223926033,44
-4.112149184184399,-3.462471055609641,-5.077316192989109,-3.225328630739172,-3.477390402414866,-5.486388253709741,-4.460075181595085,-4.495745092759671,-4.636457646745036,-3.651219772213505,-3.2768427540550347,-4.8088447673183925,-3.597577776689852,-4.826909518998453,-3.3836322148685216,-3.582491773412281,-3.466495110229241,-4.561853271744005,-5.3341668543673535,-3.4344060732141166,-3.539672404306118,-4.395748842497877,-3.642697956412831,-4.722299302692854,-4.970873770842441,45
-4.149999575598956,-3.504996628995544,-5.106150274275423,-3.1820880273758956,-3.4708919220595966,-5.515726631831551,-4.681740773398319,-4.207711629677244,-4.9494822427725405,-3.6536668424209786,-3.215978853674291,-4.476014474106913,-3.6097833743858705,-5.184663342831692,-3.4017326936653713,-3.5490778215011187,-3.4637011842526446,-4.296909452595132,-5.335433661661225,-3.408566632641919,-3.5499624621859684,-4.6085879064621125,-3.6540612372270536,-4.4207202724012316,-5.33275431775885,46
-4.184781016358279,-3.544074182917725,-5.132646457079063,-3.142353418879911,-3.4649203455169157,-5.54268622253808,-4.885433479379672,-3.9430322311690658,-5.237126466149168,-3.6559155015305485,-3.1600498641352286,-4.170170420885551,-3.620999329025455,-5.513410099867643,-3.4183655660732875,-3.5183731089341044,-3.4611337928146915,-4.053447564728599,-5.336597754850188,-3.3848222818458438,-3.559418191048533,-4.804169749023844,-3.664503170948231,-4.143593595917034,-5.665293198709065,47
-4.2134245558071335,-3.576255697912462,-5.154466842917354,-3.109630800118512,-3.460002576599414,-5.564888238414046,-5.0531804137172545,-3.7250609618093895,-5.474009944224038,-3.657767338444312,-3.1139906962795303,-3.9182988476444285,-3.6302359975521714,-5.7841427233090155,-3.4320632257033363,-3.4930868750553867,-3.4590194704540242,-3.8529495394267474,-5.337556419829333,-3.3652681106020177,-3.567205261876527,-4.965237148780564,-3.673102410483318,-3.915371627047696,-5.939148747726889,48
-4.232861243290285,-3.5980931545160333,-5.169273533307623,-3.0874261659589917,-3.4566655191196807,-5.5799538920441645,-5.167008690589185,-3.577151886172468,-5.63475230434627,-3.6590239420643655,-3.082736260948878,-3.747385994373669,-3.6365037369095865,-5.9678541463585155,-3.441358066166584,-3.475928359209114,-3.4575847517092853,-3.7168973079719216,-5.338206942493755,-3.351999208686564,-3.5724893456526665,-5.074532884329766,-3.6789376087392704,-3.7605067196006465,-6.124979298846125,49
-4.240022128152498,-3.606138533264718,-5.174728629767197,-3.079245511268642,-3.4554360768903054,-5.585504396013156,-5.208945424173581,-3.5226590688325494,-5.693973173864986,-3.6594869012928064,-3.0712214689849535,-3.684418101063389,-3.6388129040412656,-6.035537302218858,-3.4447824810740957,-3.469606800739435,-3.4570561711191186,-3.6667728016464594,-5.338446608738541,-3.347110665875608,-3.574436113359665,-5.114799734268946,-3.6810874186230422,-3.7034512273833124,-6.1934431861005805,50
-4.224651068617327,-3.5992892115945407,-5.173119512439244,-3.0960188328417417,-3.4567661003099888,-5.527823515002117,-5.215951035654565,-3.5855998018440505,-5.6357278926366465,-3.7344775636692624,-3.0807768352864335,-3.68420592221702,-3.6421586557137857,-5.968918033945397,-3.4437628786542156,-3.4662259201730827,-3.4642693431028206,-3.6678633542205317,-5.283880693986906,-3.354485524011782,-3.5762422737548683,-5.0727836909961495,-3.6784073667990143,-3.705063278624234,-6.121518659786611,51
-4.182929621307574,-3.58069819563263,-5.168751908263371,-3.141546419968727,-3.4603761638777,-5.371261123686441,-5.234966266817237,-3.756438934303837,-5.47763355787401,-3.938023647262498,-3.106712829533306,-3.683630008205446,-3.6512399816820547,-5.788094305774576,-3.4409953863716845,-3.4570492443501264,-3.483847952772868,-3.670823425493014,-5.1357732110896155,-3.374502996095682,-3.5811447091132753,-4.958740144969989,-3.6711329404195086,-3.709438846278163,-5.926294945505839,52
-4.121445383166888,-3.553300908951921,-5.162315438951559,-3.208639706261126,-3.465696257556433,-5.140537599642288,-5.2629887127411745,-4.008201866349839,-5.2446524329606525,-4.237986296768318,-3.1449342947392243,-3.68278129281997,-3.6646229883721357,-5.521617232680737,-3.4369169766921646,-3.443525722084718,-3.5127006407076755,-3.6751856357893042,-4.917509552083082,-3.404002428640378,-3.588369350694087,-4.790675971878805,-3.6604127331233958,-3.7158870512418494,-5.638596840249966,53
-4.046785951138911,-3.520032775125345,-5.154499726215788,-3.290110125330468,-3.47215637130918,-4.860373320445815,-5.2970159685059555,-4.313913998119985,-4.961746781280144,-4.602226656882531,-3.191346073917839,-3.6817507098518907,-3.6808737822100905,-5.198037929638215,-3.431964622081319,-3.4271043021910073,-3.547736047485656,-3.6804826054347988,-4.652475109003717,-3.439823168158938,-3.5971421297565005,-4.586598047410938,-3.647395338549544,-3.7237170144120384,-5.289249141010687,54
-3.9655389221672888,-3.4838292177258356,-5.145994391768037,-3.3787691107882805,-3.4791864950989337,-4.5554886636731835,-5.3340456291911575,-4.6466007297522,-4.653878866216065,-4.998605872300936,-3.241853010082802,-3.6806291930925106,-3.6985584696219824,-4.845907511621354,-3.4265752950048105,-3.4092339334831454,-3.585862813685222,-3.6862469547548953,-4.3640552738879395,-3.478804561164428,-3.6066889775597146,-4.36451324725473,-3.6332293503368227,-3.73223785668548,-4.909076644779711,55
-3.884291893195667,-3.4476256603263264,-5.137489057320286,-3.467428096246094,-3.4862166188886876,-4.25060400690055,-5.371075289876361,-4.979287461384419,-4.346010951151983,-5.394985087719345,-3.2923599462477653,-3.679507676333131,-3.716243157033875,-4.493777093604491,-3.4211859679283023,-3.3913635647752836,-3.623989579884789,-3.6920113040749927,-4.07563543877216,-3.517785954169919,-3.6162358253629296,-4.142428447098521,-3.6190633621241015,-3.7407586989589214,-4.528904148548732,56
-3.80963246116769,-3.4143575264997508,-5.129673344584514,-3.5488985153154355,-3.4926767326414345,-3.970439727704079,-5.405102545641142,-5.284999593154563,-4.063105299471477,-5.759225447833555,-3.33877172542638,-3.6784770933650512,-3.73249395087183,-4.170197790561972,-3.4162336133174565,-3.374942144881573,-3.659024986662769,-3.6973082737204876,-3.8106009956927975,-3.553606693688478,-3.625008604425343,-3.938350522630655,-3.6060459675502496,-3.7485886621291113,-4.179556449309457,57
-3.7481482230270022,-3.386960239819041,-5.123236875272703,-3.6159918016078345,-3.497996826320167,-3.739716203659924,-5.433124991565079,-5.536762525200565,-3.8301241745581174,-6.059188097339376,-3.3769931906322976,-3.677628377979574,-3.7458769575619106,-3.90372071746813,-3.412155203637937,-3.361418622616164,-3.687877674597576,-3.701670484016777,-3.5923373366862617,-3.5831061262331736,-3.6322332460061535,-3.77028634953947,-3.5953257602541364,-3.7550368670927963,-3.8918583440535808,58
-3.7064267757172513,-3.368369223857131,-5.1188692710968295,-3.6615193887348196,-3.5016068898878783,-3.583153812344249,-5.452140222727752,-5.7076016576603505,-3.6720298397954823,-6.262734180932611,-3.4029291848791705,-3.6770524639680007,-3.7549582835301796,-3.7228969892973103,-3.409387711355405,-3.352241946793208,-3.7074562842676237,-3.7046305552892593,-3.4442298537889715,-3.603123598317074,-3.6371356813645614,-3.65624280351331,-3.588051333874631,-3.759412434746726,-3.69663462977281,59
-3.6910557161820794,-3.3615199021869535,-5.117260153768877,-3.678292710307919,-3.5029369133075616,-3.525472931333211,-5.459145834208735,-5.770542390671851,-3.613784558567143,-6.337724843309066,-3.41248455118065,-3.6768402851216315,-3.7583040352026997,-3.6562777210238506,-3.4083681089355253,-3.348861066226856,-3.7146694562513254,-3.7057211078633316,-3.389663939037338,-3.6104984564532483,-3.638941841759764,-3.614226760240514,-3.5853712820506027,-3.7610244859876474,-3.624710103458842,60
-3.699305969676847,-3.374010413038989,-5.071175720750283,-3.671687190421175,-3.5066511509575258,-3.5392876549229944,-5.413008214543121,-5.713075965630023,-3.6433312060749663,-6.262466369232999,-3.422348250558515,-3.7000954207667807,-3.8086010653811972,-3.6751254839711973,-3.413744711196094,-3.3642540321384975,-3.7380034143646643,-3.7322464510353845,-3.4221885258546965,-3.6074214484918548,-3.665323720261272,-3.6384441282060718,-3.6327021742283003,-3.788879904581628,-3.6595494240113413,61
-3.72169951487693,-3.407913228208798,-4.946089402556956,-3.6537579221571557,-3.516732653150284,-3.576784761809547,-5.287777532593595,-5.557095669087917,-3.7235292493104843,-6.058193368169391,-3.4491211488698608,-3.7632165032321856,-3.945121575865689,-3.7262836976854237,-3.4283383459033505,-3.406034939612951,-3.8013384435294415,-3.8042438110738126,-3.5104695472160965,-3.599069569739499,-3.736931676193935,-3.7041769841125842,-3.7611717387106203,-3.8644874693367175,-3.754113294082409,62
-3.7547005288560005,-3.4578752716169374,-4.76175167048258,-3.6273358426101794,-3.531589603750139,-3.632043656168679,-5.1032270539311355,-5.327229968920603,-3.841715839341775,-5.7571594718651244,-3.4885759463813195,-3.8562370458127826,-4.146309696579679,-3.8016747494748104,-3.449844754945624,-3.4676068032595153,-3.894674275982797,-3.910345183762023,-3.6405678944855286,-3.586761537893923,-3.8424591901999654,-3.8010464559748143,-3.950495307421409,-3.975909143712639,-3.8934705762924047,63
-3.7947731886877287,-3.518543467183965,-4.53791299582084,-3.595251888874566,-3.5496301866213926,-3.6991437421761955,-4.879130044126724,-5.048107333003154,-3.9852281272369137,-5.3916183120670915,-3.536485343359519,-3.9691905618035075,-4.390609557446664,-3.8932210266476366,-3.4759596802112416,-3.5423726376874862,-4.008010643961872,-4.039182564883421,-3.7985444590269815,-3.5718160706528668,-3.970599742921573,-3.9186736718075217,-4.180388212284509,-4.111206891169115,-4.062690133261685,64
-3.8383816714457852,-3.5845647388304354,-4.294323849865417,-3.560336998044634,-3.5692625856283433,-3.7721644240079044,-4.635259768751332,-4.744356229210634,-4.1414032640639755,-4.993823520522172,-3.588622040071088,-4.092110564499295,-4.656465288390147,-3.9928449165121824,-3.5043788635885313,-3.62373545750616,-4.131347279703805,-4.179387950221412,-3.9704601322044444,-3.55555188571407,-4.1100468150009695,-4.0466797596254676,-4.430565785223763,-4.258442675165867,-4.246840827610606,65
-3.8819901542038426,-3.650586010476906,-4.050734703909991,-3.525422107214701,-3.5888949846352953,-3.8451851058396143,-4.39138949337594,-4.440605125418113,-4.297578400891039,-4.59602872897725,-3.640758736782659,-4.215030567195085,-4.9223210193336335,-4.092468806376729,-3.532798046965822,-3.7050982773248347,-4.2546839154457405,-4.319593335559405,-4.142375805381909,-3.539287700775273,-4.249493887080368,-4.174685847443414,-4.680743358163019,-4.405678459162621,-4.43099152195953,66
-3.922062814035571,-3.711254206043933,-3.826896029248251,-3.493338153479088,-3.606935567506548,-3.912285191847131,-4.1672924835715275,-4.161482489500662,-4.4410906887861765,-4.230487569179216,-3.6886681337608573,-4.327984083185809,-5.166620880200618,-4.184015083549555,-3.558912972231439,-3.779864111752805,-4.368020283424814,-4.448430716680802,-4.3003523699233615,-3.5243422335342167,-4.377634439801974,-4.292313063276121,-4.9106362630261184,-4.540976206619097,-4.60021107892881,67
