C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.012960714575488,-3.157927109659691,-4.909143263813069,-5.08396210904079,-3.884555675245789,-5.304141601093432,-4.236535864520281,-5.027959432839873,-4.502557842250475,-4.38869511743129,-4.817989723249408,-4.718018861356169,-4.300928684180788,-3.3668619398570097,20
-6.074290104874007,-3.097851305245637,-5.0173749942584225,-5.1085375684506085,-3.898569519328653,-5.345497973281457,-4.198550663873269,-5.098716568952483,-4.493309949251105,-4.403344080693517,-4.787830454200744,-4.877750173533533,-4.25622471825292,-3.3478871105724832,21
-6.12326966917151,-3.0475513878408567,-5.1050502140692995,-5.134848961090956,-3.908358023102066,-5.37661944137386,-4.1686723246629835,-5.154995519566433,-4.490014330373849,-4.42396378932162,-4.765127563811275,-5.016310768516535,-4.221732630943415,-3.333631764687636,22
-6.159899407467999,-3.007027357445351,-5.172168923245701,-5.162896286961837,-3.913921186566027,-5.3975060053706425,-4.146900846889426,-5.1967962846817235,-4.492670985618703,-4.4505542433156,-4.749881052081001,-5.133700646305176,-4.197452422252274,-3.324095902202469,23
-6.184179319763474,-2.9762792140591183,-5.218731121787629,-5.192679546063249,-3.9152590097205353,-5.408157665271803,-4.133236230552592,-5.2241188642983545,-4.501279914985666,-4.483115442675455,-4.742090919009919,-5.229919806899456,-4.183384092179499,-3.319279523116981,24
-6.196109406057936,-2.95530695768216,-5.244736809695082,-5.2241987383951916,-3.9123714925655917,-5.408574421077343,-4.127678475652487,-5.236963258416325,-4.515841118474742,-4.521647387401187,-4.741757164598032,-5.3049682502993765,-4.179527640725088,-3.319182627431174,25
-6.195689666351383,-2.9441105883144756,-5.250185986968061,-5.257453863957665,-3.905258635101196,-5.398756272787262,-4.1302275821891055,-5.235329467035635,-4.536354596085928,-4.566150077492796,-4.74887978884534,-5.358845976504935,-4.185883067889041,-3.323805215145047,26
-6.182920100643816,-2.942690105956065,-5.235078653606565,-5.292444922750671,-3.8939204373273486,-5.37870322040156,-4.140883550162453,-5.219217490156287,-4.562820347819226,-4.616623512950281,-4.763458791751841,-5.391552985516134,-4.2024503736713585,-3.3331472862585994,27
-6.157800708935236,-2.951045510606928,-5.199414809610595,-5.329171914774208,-3.8783568992440487,-5.348415263920236,-4.159646379572525,-5.188627327778277,-4.595238373674634,-4.673067693773642,-4.785494173317537,-5.403089277332973,-4.229229558072039,-3.347208840771831,28
-6.120331491225643,-2.969176802267065,-5.143194454980152,-5.367634840028277,-3.8585680208512976,-5.307892403343291,-4.186516070419325,-5.1435589799016075,-4.633608673652153,-4.7354826199628794,-4.8149859335424265,-5.393454851955451,-4.266220621091088,-3.365989878684743,29
-6.070512447515035,-2.997083980936476,-5.066417589715234,-5.407833698512878,-3.8345538021490935,-5.257134638670726,-4.22149262270285,-5.084012446526277,-4.677931247751783,-4.803868291517993,-4.85193407242651,-5.362649709383568,-4.313423562728499,-3.389490399997335,30
-6.000889016180018,-3.0376797536810924,-4.9521117670911865,-5.458887570774064,-3.802284940276844,-5.187384718071638,-4.272573945087757,-4.997857397902266,-4.737323574987536,-4.890409703552774,-4.905710605758067,-5.294563122884888,-4.381560359026574,-3.4166342692802933,31
-5.907319774096482,-3.092582291093099,-4.790847850038753,-5.525862612670754,-3.7595229336453304,-5.093777501639972,-4.344203320165518,-4.878354761946229,-4.816850921478307,-5.001876297797105,-4.98152220897503,-5.180244688719169,-4.476587663342142,-3.4468236335173312,32
-5.794774429013362,-3.1598497884618735,-4.593940803041039,-5.602679437172248,-3.708953984161616,-4.9821511572629955,-4.431048808826366,-4.733591425158181,-4.910434967881421,-5.130144744175128,-5.073120871551878,-5.030434891374703,-4.591357491647008,-3.480775916327993,33
-5.668222688679582,-3.2375404410767956,-4.372705590581148,-5.68325865724784,-3.6532642937327613,-4.858343852827975,-4.527778471960532,-4.571654274038133,-5.0119973948542045,-5.26709171261098,-5.174258582963095,-4.855874215339778,-4.718721859912971,-3.5192085413318197,34
-5.532634260844075,-3.3237124442272448,-4.138457177142189,-5.761520885866827,-3.5951400642658293,-4.728193756222178,-4.629060370458243,-4.400630195086102,-5.115459883053982,-5.4045938730288,-5.278687332683158,-4.667303145102687,-4.851532784111831,-3.5628389321483547,35
