C1,C2,C3,C4,time
-4.770270474058936,-3.854066030062274,-4.133744663446691,-3.9547834386019467,10
-4.752686120129778,-3.8512873699496732,-4.148393352517421,-3.9539938714871323,11
-4.728507633477186,-3.8474667122948474,-4.168535299989675,-3.9529082167042637,12
-4.699383547282016,-3.8428645564833523,-4.192797191263073,-3.9516004961703515,13
-4.6669623947251315,-3.837741401900744,-4.219805711737232,-3.9501447318024114,14
-4.632892708987388,-3.8323577479325808,-4.2481875468117725,-3.948614945517457,15
-4.598823023249644,-3.8269740939644166,-4.276569381886313,-3.9470851592325014,16
-4.566401870692759,-3.8218509393818096,-4.303577902360474,-3.945629394864559,17
-4.537277784497591,-3.8172487835703146,-4.327839793633871,-3.9443216743306424,18
-4.513099297844998,-3.8134281259154883,-4.347981741106125,-3.9432360195477654,19
-4.49551494391584,-3.8106494658028875,-4.362630430176855,-3.942446452432942,20
-4.483396374306191,-3.807898707340439,-4.37297295752065,-3.9408487119687714,21
-4.47437329532626,-3.804051697964366,-4.381194013434014,-3.937382657434349,22
-4.468231322228099,-3.7992038520526705,-4.387416673749434,-3.9321884911914324,23
-4.464756070263765,-3.793450583983354,-4.3917640142994046,-3.9254064156017807,24
-4.463733154685311,-3.786887308134418,-4.394359110916412,-3.9171766330271516,25
-4.464948190744792,-3.7796094388838632,-4.395325039432947,-3.907639345829302,26
-4.468186793694266,-3.7717123906096934,-4.3947848756815,-3.8969347563699936,27
-4.473234578785784,-3.763291577689908,-4.3928616954945605,-3.8852030670109814,28
-4.4798771612714035,-3.754442414502509,-4.389678574704618,-3.872584480114025,29
-4.487900156403176,-3.7452603154254986,-4.385358589144163,-3.859219198040882,30
-4.49708917943316,-3.7358406948368774,-4.380024814645685,-3.8452474231533107,31
-4.5072298456134074,-3.7262789671146477,-4.373800327041673,-3.83080935781307,32
-4.518107770195976,-3.7166705466368115,-4.366808202164619,-3.816045204381918,33
-4.529508568432919,-3.707110847781369,-4.359171515847011,-3.8010951652216134,34
-4.541217855576289,-3.6976952849263225,-4.351013343921339,-3.7860994426939127,35
-4.553021246878146,-3.6885192724496734,-4.3424567622200945,-3.771198239160575,36
