Var1.1.x,Var1.2.x,zmatrix,id,Var1.1.y,Var1.2.y,pmatrix,Var1.1.x.x,Var1.2.x.x,omatrix,Var1.1.y.y,Var1.2.y.y,cmatrix
rm1.C2,rm1.C7,-4.2069773254384435,rm1.C2_rm1.C7,rm1.C2,rm1.C7,4.58702046113136,rm1.C2,rm1.C7,0,rm1.C2,rm1.C7,0.8418829273419948
rm1.C2,rm1.C8,-10.473062764213461,rm1.C2_rm1.C8,rm1.C2,rm1.C8,24.93981128661731,rm1.C2,rm1.C8,0,rm1.C2,rm1.C8,-0.716613362535758
rm1.C2,rm1.C9,-4.832560216918702,rm1.C2_rm1.C9,rm1.C2,rm1.C9,5.870347730419376,rm1.C2,rm1.C9,0,rm1.C2,rm1.C9,0.6469442317058128
rm1.C2,rm1.C10,-4.749743761661802,rm1.C2_rm1.C10,rm1.C2,rm1.C10,5.691063221860905,rm1.C2,rm1.C10,0,rm1.C2,rm1.C10,0.16744252631252476
rm1.C2,rm2.C1,-2.389005533801451,rm1.C2_rm2.C1,rm1.C2,rm2.C1,1.7722662789131378,rm1.C2,rm2.C1,0.12396694214876033,rm1.C2,rm2.C1,0.930342819646861
rm1.C2,rm2.C2,-3.6048416045966007,rm1.C2_rm2.C2,rm1.C2,rm2.C2,3.505367711992988,rm1.C2,rm2.C2,0,rm1.C2,rm2.C2,-0.220213310776308
rm1.C2,rm2.C3,-0.5693215350995532,rm1.C2_rm2.C3,rm1.C2,rm2.C3,0.2447824509949015,rm1.C2,rm2.C3,0.125,rm1.C2,rm2.C3,0.36439513719605143
rm1.C2,rm2.C4,-0.010459430599105285,rm1.C2_rm2.C4,rm1.C2,rm2.C4,0.0036395105387317978,rm1.C2,rm2.C4,0.22469135802469137,rm1.C2,rm2.C4,0.09707402211719918
rm1.C2,rm2.C5,-1.8745157790588465,rm1.C2_rm2.C5,rm1.C2,rm2.C5,1.215672552735636,rm1.C2,rm2.C5,0.07142857142857142,rm1.C2,rm2.C5,0.46245379735034375
rm1.C2,rm2.C6,-1.793732679940871,rm1.C2_rm2.C6,rm1.C2,rm2.C6,1.1375355911108045,rm1.C2,rm2.C6,0,rm1.C2,rm2.C6,0.24970091399206573
rm1.C2,rm2.C7,-1.3222205893018864,rm1.C2_rm2.C7,rm1.C2,rm2.C7,0.7302659793516203,rm1.C2,rm2.C7,0.07142857142857142,rm1.C2,rm2.C7,0.030274868434432833
rm1.C2,rm2.C8,-1.6306360117540055,rm1.C2_rm2.C8,rm1.C2,rm2.C8,0.9873013256399255,rm1.C2,rm2.C8,0.12244897959183673,rm1.C2,rm2.C8,-0.4343170228812032
rm1.C2,rm2.C9,4.198415453714305,rm1.C2_rm2.C9,rm1.C2,rm2.C9,4.570588234658017,rm1.C2,rm2.C9,0.4307692307692308,rm1.C2,rm2.C9,0.5501448404065625
rm1.C2,rm2.C10,-1.3783865037879104,rm1.C2_rm2.C10,rm1.C2,rm2.C10,0.7744736561463312,rm1.C2,rm2.C10,0,rm1.C2,rm2.C10,-0.5395533604997813
rm1.C2,rm3.C1,-1.6127653206157875,rm1.C2_rm3.C1,rm1.C2,rm3.C1,0.9714470340147947,rm1.C2,rm3.C1,0.15267175572519084,rm1.C2,rm3.C1,0.9453939812479473
rm1.C2,rm3.C2,-3.6575076809459954,rm1.C2_rm3.C2,rm1.C2,rm3.C2,3.59400578987969,rm1.C2,rm3.C2,0,rm1.C2,rm3.C2,-0.2735917674677566
rm1.C2,rm3.C3,-1.5524597039300558,rm1.C2_rm3.C3,rm1.C2,rm3.C3,0.918824616957353,rm1.C2,rm3.C3,0,rm1.C2,rm3.C3,0.2547027881867385
rm1.C2,rm3.C4,-0.8926434900102307,rm1.C2_rm3.C4,rm1.C2,rm3.C4,0.42940088389251174,rm1.C2,rm3.C4,0.1875,rm1.C2,rm3.C4,0.5312770534185883
rm1.C2,rm3.C5,0.35790812152512524,rm1.C2_rm3.C5,rm1.C2,rm3.C5,0.142419017862607,rm1.C2,rm3.C5,0.21666666666666667,rm1.C2,rm3.C5,0.5186523306285757
rm1.C2,rm3.C6,-1.7107595442783332,rm1.C2_rm3.C6,rm1.C2,rm3.C6,1.0598546635862647,rm1.C2,rm3.C6,0,rm1.C2,rm3.C6,0.2114095323123033
rm1.C2,rm3.C7,0.9623350300758465,rm1.C2_rm3.C7,rm1.C2,rm3.C7,0.47381412547364293,rm1.C2,rm3.C7,0.3333333333333333,rm1.C2,rm3.C7,0.421786883998007
rm1.C2,rm3.C8,0.08834230913876488,rm1.C2_rm3.C8,rm1.C2,rm3.C8,0.03170173004462268,rm1.C2,rm3.C8,0.20833333333333334,rm1.C2,rm3.C8,0.13626261255966854
rm1.C2,rm3.C9,-1.0298448753943068,rm1.C2_rm3.C9,rm1.C2,rm3.C9,0.5184386645763116,rm1.C2,rm3.C9,0.10526315789473684,rm1.C2,rm3.C9,0.08640244198500857
rm1.C2,rm3.C10,-1.2554090800162694,rm1.C2_rm3.C10,rm1.C2,rm3.C10,0.6791679148912567,rm1.C2,rm3.C10,0.11428571428571428,rm1.C2,rm3.C10,-0.5722244276616606
rm1.C2,rm4.C1,-3.188988571862043,rm1.C2_rm4.C1,rm1.C2,rm4.C1,2.8453584114168327,rm1.C2,rm4.C1,0.057971014492753624,rm1.C2,rm4.C1,0.8569295124228544
