C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-5.127684405359277,-3.6833302190192607,-5.084277385753415,-4.722206106295057,-4.678172813518341,-4.377928043601405,-3.6774861487608606,-4.554058866800138,-4.804878048151164,-3.625361030780865,-4.95538086014676,-4.9152176594911285,-3.5088385363720995,-4.465991475957581,-5.118873516459561,20
-5.106045047490245,-3.5805262248309284,-5.24054832659245,-4.508132917994669,-4.840390943020136,-4.52025013064446,-3.779271615603909,-4.682891549534954,-5.003866852817255,-3.741034658415552,-5.140053110767615,-5.084045126070181,-3.578506034017985,-4.3940907128189535,-4.886955593352019,21
-5.087291281319083,-3.487001936417107,-5.3779603333878905,-4.316687251732738,-4.983942434562126,-4.647247299465828,-3.870540628083459,-4.796725582402856,-5.182001124665945,-3.844516289522448,-5.307265709352753,-5.237534095854815,-3.640783867743338,-4.330183234342693,-4.680497539317364,22
-5.0714231068457885,-3.402757353777798,-5.4965134061397345,-4.147869107509267,-5.108827288144312,-4.758919550065512,-3.9512931861995098,-4.895560965403847,-5.3392808636972315,-3.9358059241015546,-5.457018655902176,-5.375684568845029,-3.695672037548159,-4.274269040528798,-4.499499354355601,23
-5.058440524070364,-3.3277924769129994,-5.596207544847985,-4.001678485324252,-5.215045503766692,-4.85526688244351,-4.0215292899520625,-4.979397698537924,-5.475706069911114,-4.014903562152871,-5.5893119504158815,-5.498496545040826,-3.7431705434324467,-4.226348131377271,-4.343961038466723,24
-5.048343532992808,-3.2621073058227124,-5.677042749512639,-3.8781153851776975,-5.302597081429268,-4.9362892965998215,-4.081248939341116,-5.048235781805088,-5.5912767433075965,-4.081809203676399,-5.704145592893871,-5.605970024442204,-3.7832793853962037,-4.186420506888109,-4.213882591650736,25
-5.0411321336131225,-3.2057018405069364,-5.739019020133697,-3.7771798070696008,-5.37148202113204,-5.001986792534449,-4.130452134366672,-5.102075215205341,-5.6859928838866765,-4.136522848672136,-5.8015195833361455,-5.698105007049163,-3.815998563439428,-4.1544861670613145,-4.109264013907637,26
-5.036806325931305,-3.1585760809656716,-5.7821363567111606,-3.698871750999965,-5.421700322875007,-5.052359370247391,-4.16913887502873,-5.140915998738681,-5.759854491648353,-4.179044497140086,-5.881433921742705,-5.774901492861704,-3.8413280775621206,-4.130545111896886,-4.030105305237428,27
-5.035366109947357,-3.1207300271989182,-5.806394759245028,-3.6431912169687877,-5.453251986658168,-5.087407029738646,-4.197309161327287,-5.164758132405105,-5.812861566592628,-4.2093741490802445,-5.943888608113547,-5.836359481879825,-3.8592679277642805,-4.114597341394823,-3.976406465640108,28
-5.036811485661278,-3.092163679206676,-5.8117942277353,-3.6101382049760717,-5.466137012481527,-5.107129771008217,-4.214962993262347,-5.1736016162046194,-5.845014108719501,-4.227511804492614,-5.988883642448672,-5.882478974103528,-3.869818114045909,-4.106642855555129,-3.948167495115677,29
-5.041142453073067,-3.072877036988945,-5.798334762181975,-3.5997127150218162,-5.46035540034508,-5.111527594056103,-4.222100370833909,-5.16744645013722,-5.8563121180289714,-4.233457463377194,-6.0164190247480835,-5.913259969532813,-3.872978636407006,-4.1066816543778,-3.9453883936641354,30
-5.056318729181926,-3.0689500579590283,-5.7547950305584745,-3.6345943677256556,-5.422693755880466,-5.09152010657771,-4.207196066940259,-5.133877537056183,-5.8331227620331205,-4.214668487997785,-6.018444020007828,-5.917728385298486,-3.8601936995057313,-4.124150083129593,-3.993411924363247,31
-5.08676237898741,-3.083760496235429,-5.674940959516697,-3.7273829523207183,-5.345811304438597,-5.042062646181601,-4.163847177636003,-5.065997600768881,-5.767872244905324,-4.164176746278723,-5.990485997670158,-5.889787508695438,-3.8267100837077295,-4.164290555847597,-4.1063174000339915,32
-5.127166924490052,-3.1132550468759437,-5.566253437074365,-3.8629587217272476,-5.238516975598382,-4.969208807737504,-4.099737187655617,-4.972083372706469,-5.669649121637532,-4.090343996710804,-5.937912114404373,-5.836753394969801,-3.778231652574228,-4.220812175687305,-4.267209645291193,33
-5.172225887690386,-3.1533804049383702,-5.436213351249197,-4.02620192886549,-5.109619698938724,-4.879012186115143,-4.022549581733571,-4.860411584300092,-5.547541947221688,-4.00153199778483,-5.86608952687977,-5.765942099367701,-3.7204622696664518,-4.287424045804215,-4.459193484749677,34
-5.216632790588944,-3.2000832654805067,-5.292301590058913,-4.201992826655683,-4.9679284040385365,-4.77752637618425,-3.939967844604345,-4.739258966980903,-5.410639276649739,-3.906102507991599,-5.780385391765652,-5.684669677135268,-3.6591057985456272,-4.357835269353821,-4.665373743024263,35
-5.25508115518626,-3.24931032356015,-5.141999041521233,-4.3752116680180775,-4.8222520204767205,-4.67080497281455,-3.8596754610024107,-4.61690225218005,-5.268029664913632,-3.8124172858219105,-5.686166865731318,-5.6002521835186325,-3.599866102772982,-4.425754949491621,-4.86885524472978,36
-5.282264503482866,-3.2970082742350995,-4.992786593653879,-4.5307387058729125,-4.681399477832188,-4.564901570875775,-3.7893559156622447,-4.501618171328687,-5.128801667005314,-3.728838089766565,-5.588801105446067,-5.520005673763923,-3.5484470459097412,-4.4848921893731095,-5.05274281448105,37
-5.2928763574792965,-3.339123812563151,-4.8521451344745685,-4.653454193140432,-4.554179705683845,-4.465869765237649,-3.7366926933183207,-4.4016834558579605,-5.00204383791673,-3.6637266783163605,-5.493655267579199,-5.451246203117268,-3.510552491517132,-4.528956092153783,-5.200141276892896,38
-5.281610239176083,-3.371603633602103,-4.727555552001023,-4.728238382740882,-4.449401633610598,-4.379763150769901,-3.709369278705114,-4.32537483719902,-4.896844732639827,-3.6254448099620973,-5.4060965088000135,-5.401289826824796,-3.49188630315638,-4.551655760989138,-5.294155456580143,39
-5.24315967057376,-3.390394432409753,-4.626498734250964,-4.739971527594504,-4.375874191191357,-4.3126353223422615,-3.715069156557099,-4.28096904678302,-4.822292906166552,-3.6223542431945748,-5.331491985777811,-5.377452600132639,-3.498152344388712,-4.5467002990346685,-5.317890178157615,40
-5.169485943231727,-3.3967105998734555,-4.542889828523461,-4.681374133508571,-4.3309929692076015,-4.260242151212647,-3.7584190342174097,-4.268886971792261,-4.77469053712917,-3.6589510832302468,-5.262484966937543,-5.379579088161604,-3.533399572481481,-4.50963009636416,-5.263835041798154,41
-5.0616261222379855,-3.395430224944765,-4.465590403151472,-4.564081774755016,-4.304175887419064,-4.213947985992774,-3.8340212464112953,-4.280779161399426,-4.742558112183588,-3.7290617130507604,-5.1894224389323185,-5.399995917945788,-3.593962290371576,-4.444491484931419,-5.145338525774999,42
-4.927887389885972,-3.38799554977778,-4.394500977703552,-4.401347306951083,-4.292265368872034,-4.173219137583072,-3.9345227189464023,-4.311766840021227,-4.723311648357214,-3.825043307794701,-5.114227135773665,-5.4347422376012435,-3.6739723801245243,-4.357752480711983,-4.97679377185358,43
-4.776576928469129,-3.3758488165265996,-4.329522071748255,-4.206423585714007,-4.292103836612795,-4.137521916883971,-4.052570377630378,-4.356971232074379,-4.7143671626774575,-3.9392530426006545,-5.0388217914731195,-5.479857195244027,-3.767561723805852,-4.255881099681389,-4.772593921799322,44
-4.616001920280888,-3.360432267345321,-4.270554204854129,-3.992563466661027,-4.300533713687634,-4.1063226347958945,-4.180811148270868,-4.4115135619755925,-4.713140672171725,-4.064048092607207,-4.965129140042213,-5.531379938990191,-3.8688622034810862,-4.145345357815172,-4.54713211737765,45
-4.454469547614689,-3.343188144388044,-4.217497896589729,-3.7730198054093824,-4.314397423142838,-4.079087602219273,-4.31189195667552,-4.4705150541415835,-4.717048193867425,-4.191785632952945,-4.8950719154924744,-5.585349616955791,-3.972005701215755,-4.032613271088867,-4.314801500353992,46
-4.3002869927639695,-3.325558689808866,-4.170253666523607,-3.561045457576309,-4.33053738802469,-4.055283130054533,-4.438459728651983,-4.529096932989063,-4.723505744791967,-4.314822838776454,-4.830572851835438,-5.637805377256883,-4.071124099075387,-3.924152855478012,-4.089995212493768,47
-4.161761438022167,-3.308986145761886,-4.128722034224314,-3.3698932787790477,-4.34579603137948,-4.034375529202102,-4.553161390007901,-4.5823804229347465,-4.729929341972759,-4.4255168852163225,-4.773554683082635,-5.6847863680095205,-4.160349279125509,-3.8264321269581405,-3.8871063955624088,48
-4.047200065682721,-3.2949127544012025,-4.092803519260404,-3.2128161246348386,-4.357015776253491,-4.015831110562409,-4.648643866550921,-4.625486748395347,-4.733735002437206,-4.516224947411132,-4.725940143245599,-5.722331737329757,-4.233813123431645,-3.7459191015047915,-3.720528191325341,49
-3.9649100580390666,-3.284780757880914,-4.06239864120043,-3.1030668507609183,-4.361039045693012,-3.9991161850358807,-4.717554084088691,-4.653537133787575,-4.73233874321272,-4.5793042004994735,-4.68965196633586,-5.746480633333648,-4.285647514059326,-3.6890817950934984,-3.6046537415479887,50
-3.9151142069621305,-3.2746771714569474,-4.040847871325398,-3.0370254887071395,-4.3604535908340765,-3.9875963414936804,-4.764675961286677,-4.668081471831174,-4.731741712244583,-4.61848297627388,-4.6706757910385885,-5.768409022553032,-4.316986112777892,-3.6542168623263396,-3.5349385034138234,51
-3.889321430001824,-3.260932456185752,-4.030110191905517,-2.998937242768506,-4.359971575445003,-3.9836948068934173,-4.800292641010354,-4.67504028501237,-4.737957566659154,-4.6437584626235235,-4.670343025796546,-5.798433325385243,-4.33454418731717,-3.63367042808169,-3.493931509823592,52
-3.8827680979700667,-3.2453540229222106,-4.028013888993144,-2.983852727679983,-4.359622041520495,-3.9854643492651904,-4.825299885367387,-4.676090742397609,-4.748421087255467,-4.656891118831943,-4.683595059257662,-5.831303370744583,-4.340826028683416,-3.6249847137495346,-3.476666266118632,53
