C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-3.68106743605765,-3.810728578864943,-3.505191066148681,-3.661955684498835,-3.853855558648195,-3.8791499329352574,-3.884048858203341,-3.297503242040964,-3.954771977759791,-3.631663722591731,-3.806124857906732,-3.903015984860978,-3.9802643756965734,-3.9249669879143894,-4.054378587095728,-3.8205051121561113,-3.842321598404869,-4.216391426625149,10
-3.678992331510241,-3.81093834577875,-3.50450042146216,-3.6613934152334346,-3.8543327960737708,-3.880489296265688,-3.8838961982745173,-3.2979430936259204,-3.955396296221181,-3.6332545502809723,-3.812669383566687,-3.9030668167884492,-3.9793533375255326,-3.923013929812048,-4.056461249000688,-3.8199588061002707,-3.842998587249981,-4.216153286501421,11
-3.6733599048815604,-3.811507713116225,-3.5026258144558873,-3.659867255798777,-3.855628154800332,-3.8841247110197124,-3.8834818356105676,-3.2991369764993728,-3.9570908749020957,-3.6375725111517707,-3.8304330960722797,-3.903204789163014,-3.9768805196327057,-3.9177127721056935,-4.0621141884570084,-3.8184759753772757,-3.844836128400998,-4.215506906165586,12
-3.6650594866919244,-3.81234678077145,-3.4998632357098014,-3.657618178737175,-3.857537104502633,-3.8894821643414317,-3.882871195895273,-3.3008963828391975,-3.9595881487476534,-3.643935821908735,-3.8566111987121,-3.903408116872898,-3.97323636694854,-3.909900539696327,-4.070444836076847,-3.816290751153913,-3.847544083781444,-4.2145543456706704,13
-3.654980407461653,-3.813365648638511,-3.49650867580384,-3.654887156590945,-3.8598551148554274,-3.8959876433749487,-3.8821297048124155,-3.3030328048232707,-3.9626205527029743,-3.651662699256479,-3.8883988947747388,-3.9036550148063296,-3.9688113244034824,-3.9004142574849547,-4.080560622472367,-3.8136372645969736,-3.850832315314844,-4.213397665069702,14
-3.644011997711063,-3.814474416611488,-3.492858125317941,-3.6519151619024006,-3.862377655533469,-3.9030671352643647,-3.8813227880457766,-3.305357734629468,-3.9659205217131763,-3.6600713598996117,-3.9229913875487874,-3.903923697851534,-3.9639958369279786,-3.8900909503725787,-4.091568978255727,-3.810749646873245,-3.85441068492472,-4.212138924415707,15
-3.633043587960473,-3.815583184584465,-3.489207574832042,-3.648943167213856,-3.8649001962115097,-3.9101466271537806,-3.8805158712791377,-3.307682664435665,-3.969220490723379,-3.6684800205427446,-3.9575838803228356,-3.9041923808967387,-3.9591803494524744,-3.8797676432602026,-4.102577334039086,-3.8078620291495167,-3.8579890545345963,-4.210880183761712,16
-3.6229645087302016,-3.8166020524515254,-3.4858530149260814,-3.646212145067626,-3.867218206564304,-3.9166521061872976,-3.8797743801962805,-3.309819086419738,-3.9722528946786997,-3.6762068978904883,-3.989371576385475,-3.90443927883017,-3.954755306907417,-3.870281361048831,-4.112693120434606,-3.805208542592577,-3.861277286067996,-4.2097235031607445,17
-3.614664090540566,-3.8174411201067517,-3.483090436179995,-3.643963068006025,-3.869127156266605,-3.922009559509018,-3.879163740480986,-3.311578492759563,-3.9747501685242583,-3.6825702086474537,-4.015549679025296,-3.904642606540055,-3.9511111542232515,-3.8624691286394652,-4.121023768054446,-3.803023318369215,-3.8639852414484426,-4.208770942665829,18
-3.609031663911885,-3.818010487444226,-3.4812158291737227,-3.6424369085713666,-3.870422514993167,-3.9256449742630424,-3.8787493778170363,-3.3127723756330156,-3.9764447472051727,-3.686888169518251,-4.033313391530888,-3.904780578914619,-3.948638336330425,-3.85716797093311,-4.126676707510765,-3.801540487646219,-3.8658227825994596,-4.208124562329993,19
