C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.7693444824544695,-2.852498971342577,-5.048397394236145,-4.412913285945202,-5.95764538599252,-5.971506268165094,-3.6586611459446363,-5.953257444768632,-4.444841288692875,10
-5.684149708405364,-2.881718357814336,-4.933028546321755,-4.380311918711487,-5.778988724531369,-5.91849459546681,-3.621223050849911,-5.836517357580426,-4.435097134939473,11
-5.604150082874876,-2.9142149265453403,-4.825614444658474,-4.349694681673537,-5.612294149688778,-5.8671706169373525,-3.5861074439996043,-5.726782669216192,-4.425375878454524,12
-5.529345605863006,-2.949988677535589,-4.726155089246297,-4.321061574831352,-5.457561661464745,-5.817534332576723,-3.553314325393714,-5.624053379675926,-4.415677519238027,13
-5.459736277369756,-2.9890396107850816,-4.634650480085228,-4.294412598184932,-5.314791259859272,-5.769585742384921,-3.5228436950322424,-5.528329488959633,-4.406002057289984,14
-5.395322097395126,-3.03136772629382,-4.551100617175265,-4.26974775173428,-5.183982944872358,-5.723324846361947,-3.494695552915187,-5.4396109970673105,-4.396349492610394,15
-5.33610306593912,-3.0769730240618034,-4.475505500516408,-4.247067035479391,-5.0651367165040035,-5.678751644507801,-3.4688698990425504,-5.357897903998957,-4.386719825199257,16
-5.282079183001738,-3.125855504089031,-4.407865130108658,-4.22637044942027,-4.958252574754208,-5.635866136822481,-3.445366733414331,-5.283190209754576,-4.377113055056571,17
-5.2332504485829805,-3.178015166375504,-4.348179505952016,-4.207657993556914,-4.86333051962297,-5.59466832330599,-3.4241860560305284,-5.215487914334164,-4.3675291821823405,18
-5.189616862682849,-3.2334520109212206,-4.29644862804648,-4.190929667889323,-4.780370551110292,-5.555158203958327,-3.4053278668911435,-5.1547910177377245,-4.357968206576562,19
-5.151178425301345,-3.292166037726183,-4.2526724963920515,-4.176185472417499,-4.709372669216171,-5.517335778779491,-3.388792165996176,-5.1010995199652545,-4.348430128239235,20
-5.121607722398032,-3.3647370926744724,-4.220416660404838,-4.162149111709317,-4.655041225921373,-5.479876367859288,-3.375040785933503,-5.058509306978658,-4.337327575958939,21
-5.102945079506,-3.4570428679239114,-4.201661980871564,-4.148111532746932,-4.619989750104099,-5.44204403791428,-3.3643303003630556,-5.029295870978988,-4.3237786768404405,22
-5.092742105985537,-3.5620301328851123,-4.194031424848162,-4.134923599151758,-4.601082007110508,-5.404721908884594,-3.3563528208929165,-5.010728621324981,-4.30884167835802,23
-5.088550411196935,-3.672645656968688,-4.195147959390557,-4.123436174545212,-4.595181762286757,-5.3687931007103575,-3.3508004591311673,-5.000076967375367,-4.293574827985958,24
-5.087921604500479,-3.781836209585249,-4.2026345515546755,-4.114500122548709,-4.599152780979002,-5.335140733331702,-3.3473653266858903,-4.994610318488879,-4.279036373198537,25
-5.088407295256463,-3.8825485601454086,-4.214114168396447,-4.108966306783662,-4.609858828533401,-5.304647926688756,-3.345739535165168,-4.991598084024248,-4.266284561470036,26
-5.087559092825172,-3.9677294780597783,-4.227209776971803,-4.107685590871491,-4.624163670296114,-5.27819780072165,-3.3456151961770817,-4.988309673340207,-4.2563776402747395,27
-5.0829286065669,-4.030325732738969,-4.239544344336664,-4.111508838433608,-4.638931071613294,-5.256673475370511,-3.346684421329714,-4.982014495795487,-4.2503738570869265,28
-5.072067445841933,-4.063284093593595,-4.248740837546964,-4.12128691309143,-4.651024797831103,-5.240958070575469,-3.348639322231147,-4.9699819607488225,-4.24933145938088,29
-5.052527220010562,-4.059551330034267,-4.252422223658629,-4.1378706784663715,-4.657308614295696,-5.231934706276654,-3.351172010489462,-4.949481477558944,-4.254308694630879,30
-5.028699452160597,-4.009764506212697,-4.253418745612243,-4.1682134617044015,-4.66502938692584,-5.238205441484961,-3.3532348195163,-4.9236043075233455,-4.269762236838811,31
-5.005562949115339,-3.9160364524540126,-4.255767831798279,-4.21529584524218,-4.681465543835949,-5.263633369787052,-3.354565003983821,-4.896899541657504,-4.297070574180544,32
-4.981550245838305,-3.788527587428958,-4.2589032274475,-4.274009575637165,-4.703528193665643,-5.301993162986701,-3.3560320573908853,-4.86882333389713,-4.3326746753913286,33
-4.955093877293018,-3.6373983298082746,-4.262258677790667,-4.339246399446816,-4.728128445054548,-5.347059492887685,-3.3585054732363546,-4.838831838177932,-4.373015509206421,34
-4.924626378442999,-3.472809098262704,-4.265267928058542,-4.405898063228588,-4.752177406642283,-5.392607031293775,-3.3628547450190878,-4.806381208435616,-4.414534044361071,35
-4.888580284251766,-3.3049203114629875,-4.267364723481885,-4.468856313539943,-4.772586187068474,-5.4324104500087484,-3.369949366237947,-4.770927598605893,-4.453671249590534,36
-4.845388129682845,-3.1438923880798666,-4.267982809291459,-4.523012896938334,-4.786265894972743,-5.46024442083638,-3.3806588303917926,-4.731927162624471,-4.486868093630062,37
-4.793482449699753,-2.9998857467840843,-4.266555930718025,-4.563259559981222,-4.790127638994713,-5.469883615580445,-3.3958526309794856,-4.68883605442706,-4.5105655452149085,38
-4.731295779266011,-2.88306080624638,-4.2625178329923425,-4.584488049226061,-4.7810825277740046,-5.455102706044715,-3.416400261499885,-4.641110427949365,-4.521204573080325,39
-4.6572606533451415,-2.8035779851374985,-4.255302261345177,-4.581590111230312,-4.756041669950244,-5.40967636403297,-3.4431712154518537,-4.5882064371270985,-4.515226145961567,40
-4.5641059681469835,-2.758596531248994,-4.244350310306621,-4.549949961693168,-4.711104169851273,-5.325533823508607,-3.4766413624339356,-4.5259287079806025,-4.488826231054359,41
