C1,C2,C3,C4,time
-4.175933181106716,-3.8322544762575137,-4.122749727743083,-4.076962585462982,10
-4.176439827501391,-3.8341264785774634,-4.1220383257717845,-4.076633360722229,11
-4.177815010572654,-3.8392076277316125,-4.120107377563975,-4.075739750711615,12
-4.179841596151354,-3.8466956370114107,-4.1172617696787785,-4.074422851748603,13
-4.182302450068349,-3.855788219708309,-4.113806388675329,-4.072823760150662,14
-4.18498043815449,-3.865683089113757,-4.11004612111275,-4.0710835722352545,15
-4.187658426240631,-3.875577958519205,-4.106285853550171,-4.069343384319847,16
-4.190119280157625,-3.884670541216104,-4.102830472546721,-4.067744292721906,17
-4.192145865736327,-3.8921585504959024,-4.099984864661526,-4.066427393758895,18
-4.193521048807588,-3.897239699650051,-4.098053916453715,-4.06553378374828,19
-4.194027695202263,-3.899111701970001,-4.097342514482416,-4.065204559007527,20
-4.206157777191478,-3.8744181515100182,-4.156170768530828,-4.126959387374023,21
-4.239082285447919,-3.807392800261494,-4.315847458090802,-4.294579635797368,22
-4.28760261340478,-3.708618598421565,-4.551160474284448,-4.541598949263351,23
-4.346520154495253,-3.5886784961873643,-4.8368977082338755,-4.8415509727577595,24
-4.4106363021525326,-3.458155443756029,-5.147847051061193,-5.167969351266379,25
-4.474752449809812,-3.327632391324693,-5.458796393888512,-5.494387729774999,26
-4.533669990900285,-3.2076922890904926,-5.744533627837939,-5.794339753269407,27
-4.582190318857146,-3.108918087250563,-5.979846644031585,-6.041359066735388,28
-4.615114827113586,-3.0418927360020396,-6.139523333591559,-6.208979315158735,29
-4.627244909102801,-3.017199185542057,-6.19835158763997,-6.27073414352523,30
-4.672141101886238,-3.1063530902581817,-6.185057702608451,-6.278568551562396,31
-4.794002196584138,-3.348342260201948,-6.148974300380041,-6.299833373377558,32
-4.9735869677178854,-3.7049578790664466,-6.095798760253962,-6.331171005526219,33
-5.191654189808865,-4.1379911305447665,-6.03122846152944,-6.36922384456388,34
-5.428962637378458,-4.609233198329994,-5.960960783505694,-6.410634287046038,35
-5.666271084948052,-5.080475266115224,-5.890693105481948,-6.452044729528197,36
-5.884338307039033,-5.513508517593544,-5.826122806757426,-6.490097568565857,37
-6.063923078172779,-5.870124136458042,-5.7729472666313475,-6.521435200714519,38
-6.1857841728706795,-6.112113306401808,-5.736863864402938,-6.54270002252968,39
-6.230680365654115,-6.201267211117932,-5.723569979371418,-6.550534430566846,40
-6.223932885680961,-6.193270796014162,-5.741125817123757,-6.549126018034635,41
-6.205618297182396,-6.171566240732501,-5.78877737673725,-6.545303184018635,42
-6.178628377289774,-6.139580580317421,-5.859000727746607,-6.539669533889791,43
-6.14585490313445,-6.100740849813398,-5.944271939686541,-6.532828673019054,44
-6.110189651847771,-6.058474084264901,-6.037067082091761,-6.525384206777369,45
-6.074524400561094,-6.016207318716404,-6.129862224496984,-6.5179397405356845,46
-6.0417509264057685,-5.977367588212379,-6.2151334364369175,-6.511098879664946,47
-6.0147610065131465,-5.945381927797301,-6.285356787446275,-6.505465229536103,48
-5.996446418014583,-5.923677372515639,-6.333008347059766,-6.501642395520102,49
-5.989698938041427,-5.91568095741187,-6.3505641848121055,-6.500233982987892,50
-6.005461058628325,-5.870395646220966,-6.353657917984714,-6.398027854285673,51
-6.048243957364185,-5.747478372988512,-6.362055193738937,-6.120611219236797,52
-6.111292439711771,-5.566337128224898,-6.374430126429371,-5.7117867044279285,53
-6.187851311133839,-5.346379902440507,-6.389456830410612,-5.215356936445726,54
-6.271165377093148,-5.10701468614573,-6.405809420037256,-4.675124541876864,55
-6.354479443052457,-4.867649469850951,-6.422162009663902,-4.134892147307997,56
-6.431038314474526,-4.647692244066563,-6.437188713645143,-3.638462379325799,57
-6.49408679682211,-4.466550999302946,-6.4495636463355765,-3.229637864516927,58
-6.5368696955579715,-4.343633726070494,-6.457960922089799,-2.9522212294680523,59
-6.552631816144867,-4.29834841487959,-6.461054655262408,-2.850015100765835,60
-6.549503514502103,-4.298891191814659,-6.383580328358434,-2.898481675505427,61
-6.541012410043169,-4.300364443495558,-6.173292869619077,-3.0300338069414594,62
-6.528499203472109,-4.302535551235831,-5.8633955620031815,-3.223900105899825,63
-6.513304595492967,-4.305171896349021,-5.487091688469597,-3.4593091832064102,64
-6.49676928680978,-4.308040860148667,-5.077584531977168,-3.715489649687105,65
-6.480233978126595,-4.310909823948315,-4.668077375484735,-3.971670116167802,66
-6.4650393701474504,-4.313546169061504,-4.291773501951151,-4.207079193474387,67
-6.45252616357639,-4.315717276801777,-3.981876194335256,-4.4009454924327525,68
-6.444035059117457,-4.317190528482676,-3.7715887355959006,-4.5324976238687835,69
-6.440906757474693,-4.317733305417745,-3.6941144086919278,-4.580964198608375,70
-6.4240757965173945,-4.325178048913643,-3.7076167621638443,-4.5896244235378045,71
-6.375904425501681,-4.346485418229492,-3.746261428997261,-4.614410584542724,72
-6.299874912211818,-4.380115121607519,-3.8072548188186768,-4.653530910948079,73
-6.199469524432077,-4.42452686728995,-3.887803341254592,-4.705193632078813,74
-6.078170529946725,-4.478180363519014,-3.985113405931507,-4.767606977259875,75
-5.939460196540029,-4.53953531853694,-4.096391422475922,-4.838979175816208,76
-5.786820791996259,-4.607051440585954,-4.218843800514337,-4.9175184570727595,77
-5.623734584099686,-4.6791884379082855,-4.3496769496732535,-5.001433050354475,78
-5.453683840634574,-4.75440601874616,-4.486097279579168,-5.088931184986297,79
-5.280150829385195,-4.831163891341808,-4.625311199858582,-5.1782210902931745,80
-5.106617818135812,-4.9079217639374555,-4.764525120137998,-5.267510995600052,81
-4.936567074670705,-4.98313934477533,-4.900945450043912,-5.355009130231874,82
-4.773480866774128,-5.0552763420976605,-5.031778599202828,-5.438923723513589,83
-4.62084146223036,-5.122792464146675,-5.154230977241243,-5.51746300477014,84
-4.482131128823665,-5.184147419164599,-5.265508993785657,-5.588835203326473,85
