C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.29654441603318,-5.706696901814399,-2.8524989713425772,-5.0795028288674855,-6.148189760563668,-3.5640979531166126,-6.247661553560971,-5.971506268165101,-3.5151923255443744,10
-6.258747525040737,-5.619936926724519,-2.8817183578143366,-4.991913935305682,-5.943515998060884,-3.5480030900462136,-6.069804938284095,-5.918494595466816,-3.4889272908236224,11
-6.223663377986773,-5.538405287570114,-2.9142149265453408,-4.909432403302507,-5.751967049818698,-3.5328522557864033,-5.903991932185618,-5.86717061693736,-3.464189746725696,12
-6.1912919748712865,-5.462101984351189,-2.949988677535589,-4.8320582328579595,-5.57354291583711,-3.5186454503371807,-5.750222535265538,-5.817534332576729,-3.440979693250595,13
-6.161633315694279,-5.391027017067742,-2.9890396107850816,-4.7597914239720405,-5.408243596116121,-3.5053826736985454,-5.608496747523855,-5.769585742384926,-3.419297130398321,14
-6.134687400455752,-5.325180385719778,-3.0313677262938197,-4.6926319766447495,-5.256069090655728,-3.493063925870499,-5.47881456896057,-5.723324846361951,-3.399142058168872,15
-6.110454229155702,-5.264562090307301,-3.076973024061802,-4.630579890876088,-5.117019399455935,-3.481689206853041,-5.361175999575684,-5.678751644507804,-3.380514476562248,16
-6.088933801794131,-5.209172130830312,-3.1258555040890292,-4.573635166666055,-4.991094522516739,-3.4712585166461714,-5.255581039369196,-5.635866136822484,-3.363414385578451,17
-6.070126118371038,-5.159010507288812,-3.1780151663755016,-4.52179780401465,-4.878294459838141,-3.4617718552498893,-5.1620296883411045,-5.594668323305993,-3.347841785217479,18
-6.054031178886425,-5.114077219682804,-3.233452010921218,-4.475067802921872,-4.778619211420142,-3.453229222664196,-5.0805219464914115,-5.555158203958329,-3.3337966754793324,19
-6.040648983340288,-5.074372268012292,-3.2921660377261803,-4.433445163387725,-4.692068777262741,-3.4456306188890906,-5.011057813820116,-5.5173357787794925,-3.3212790563640118,20
-6.03237724203534,-5.043762646509457,-3.3647370926744697,-4.398207712246525,-4.618610875868489,-3.4388941060277647,-4.959666424476293,-5.47987636785929,-3.310256136606785,21
-6.03054801625086,-5.024396685303281,-3.457042867923909,-4.370065353295118,-4.558227573072137,-3.4329741630264348,-4.929697297431646,-5.442044037914282,-3.3007096988383577,22
-6.033562832451711,-5.01369638823898,-3.5620301328851105,-4.348166201977289,-4.510940389871983,-3.427925415149641,-4.91713100992013,-5.4047219088845955,-3.292661603901884,23
-6.039823217102754,-5.00908375916176,-3.6726456569686867,-4.331658373736826,-4.4767708472663275,-3.4238024876619213,-4.917948139175695,-5.368793100710359,-3.2861337126405172,24
-6.047730696668848,-5.00798080191683,-3.781836209585248,-4.319689984017517,-4.455740466253469,-3.4206600058278167,-4.928129262432291,-5.335140733331704,-3.2811478858974126,25
-6.055686797614857,-5.007809520349403,-3.8825485601454077,-4.311409148263147,-4.447870767831709,-3.4185525949118656,-4.94365495692387,-5.304647926688758,-3.277725984515724,26
-6.062093046405642,-5.005991918304687,-3.9677294780597783,-4.305963981917506,-4.453183272999345,-3.417534880178609,-4.960505799884386,-5.278197800721651,-3.2758898693386063,27
-6.065350969506061,-4.999949999627894,-4.03032573273897,-4.302502600424378,-4.471699502754678,-3.417661486892584,-4.974662368547785,-5.256673475370512,-3.275661401209214,28
-6.063862093380978,-4.9871057681642315,-4.063284093593596,-4.300173119227552,-4.503440978096008,-3.418987040318331,-4.982105240148022,-5.24095807057547,-3.2770624409707,29
-6.056027944495253,-4.964881227758911,-4.059551330034268,-4.2981236537708165,-4.548429220021632,-3.4215661657203897,-4.978814991919048,-5.231934706276655,-3.2801148494662193,30
-6.047948513048621,-4.937353148897243,-4.009764506212698,-4.301776881354002,-4.617178699537675,-3.4250060184211435,-4.969424420884971,-5.238205441484962,-3.283282387998081,31
-6.0446703587440425,-4.909459881564922,-3.9160364524540126,-4.31502883631309,-4.715508471353007,-3.4290317029549855,-4.960675593446202,-5.263633369787053,-3.2856889201191106,32
-6.043014862301216,-4.879915798857737,-3.7885275874289577,-4.334737669646086,-4.836396932020044,-3.4338747684044724,-4.951712990901136,-5.301993162986702,-3.2883464600482393,33
-6.039803404439839,-4.847435273871476,-3.637398329808274,-4.357761532351001,-4.972822478091206,-3.4397667638521607,-4.941681094548173,-5.347059492887684,-3.2922670220043986,34
