C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-5.26855775056544,-6.00110874129044,-5.5872366578185515,-5.376732523143786,-4.49660139775564,-5.700223499398264,-3.3864288242879987,-4.134691358757169,-4.366991408904991,-5.410747662173308,-5.584026673387002,-4.9149939195619465,-3.6988045111910006,-4.445488802531214,-4.082930801044114,10
-5.285531681284171,-5.993212827400174,-5.57069908880719,-5.309543840727849,-4.480858736020356,-5.6847341378127,-3.390336333692266,-4.122359821887202,-4.362069869466321,-5.327762901467637,-5.513862674731057,-4.849096485934875,-3.699758844326136,-4.427322033092417,-4.06814881130221,11
-5.302852490669888,-5.9857648229953515,-5.555097944891373,-5.247812607203178,-4.466509126282258,-5.672592226804012,-3.3940989372990313,-4.110973819744721,-4.359217305436332,-5.252700106911209,-5.451306127098666,-4.792779878623615,-3.7006029102948172,-4.411891551455335,-4.054659242600368,12
-5.320520178722592,-5.978764728075974,-5.540433226071102,-5.191538822569773,-4.45355256854134,-5.663797766372203,-3.3977166351082944,-4.100533352329726,-4.358433716815023,-5.185559278504022,-5.396357030489827,-4.746044097628165,-3.701336709097043,-4.399197357619968,-4.04246209493859,13
-5.338534745442284,-5.972212542642041,-5.526704932346373,-5.140722486827635,-4.4419890627976075,-5.658350756517272,-3.4011894271200567,-4.091038419642215,-4.359719103602394,-5.1263404162460775,-5.3490153849045425,-4.708889142948526,-3.7019602407328134,-4.389239451586316,-4.031557368316873,14
-5.356896190828962,-5.966108266693554,-5.5139130637171885,-5.095363599976763,-4.431818609051058,-5.65625119723922,-3.404517313334317,-4.082489021682191,-4.363073465798447,-5.075043520137375,-5.309281190342812,-4.681315014584699,-3.70247350520213,-4.382017833354378,-4.02194506273522,15
-5.375604514882628,-5.96045190023051,-5.502057620183546,-5.055462162017158,-4.423041207301693,-5.657499088538046,-3.407700293751077,-4.074885158449653,-4.368496803403181,-5.031668590177915,-5.277154446804635,-4.663321712536683,-3.7028765025049903,-4.377532502924156,-4.01362517819363,16
-5.394659717603281,-5.95524344325291,-5.491138601745447,-5.0210181729488195,-4.415656857549512,-5.662094430413752,-3.410738368370335,-4.0682268299446,-4.375989116416595,-4.996215626367697,-5.2526351542900125,-4.654909236804477,-3.7031692326413976,-4.375783460295649,-4.006597714692102,17
-5.414061798990921,-5.950482895760755,-5.481156008402889,-4.992031632771748,-4.409665559794514,-5.670037222866336,-3.413631537192091,-4.062514036167032,-4.38555040483869,-4.96868462870672,-5.235723312798944,-4.656077587388084,-3.703351695611349,-4.376770705468855,-4.000862672230638,18
-5.433810759045547,-5.946170257754041,-5.472109840155873,-4.968502541485943,-4.4050673140367,-5.6813274658958,-3.4163798002163452,-4.05774677711695,-4.397180668669465,-4.9490755971949865,-5.226418922331428,-4.666826764287499,-3.7034238914148454,-4.380494238443777,-3.9964200508092356,19
-5.453906597767161,-5.9423055292327724,-5.4640000970044,-4.950430899091405,-4.4018621202760695,-5.695965159502142,-3.4189831574430993,-4.053925052794354,-4.410879907908921,-4.937388531832493,-5.224721982887466,-4.687156767502728,-3.7033858200518868,-4.386954059220415,-3.9932698504278954,20
