C1,C2,C3,C4,C5,C6,C7,C8,time
-6.2965444160331785,-5.706696901814255,-2.85249897134257,-5.079502828867486,-6.148189760563666,-6.247661553560972,-5.971506268165099,-3.5151923255443753,10
-6.258747525040735,-5.619936926724383,-2.8817183578143295,-4.991913935305683,-5.943515998060882,-6.069804938284097,-5.918494595466814,-3.488927290823623,11
-6.223663377986772,-5.538405287569994,-2.9142149265453337,-4.909432403302507,-5.751967049818696,-5.90399193218562,-5.867170616937357,-3.4641897467256966,12
-6.191291974871285,-5.462101984351087,-2.949988677535582,-4.8320582328579595,-5.573542915837108,-5.7502225352655385,-5.817534332576727,-3.440979693250596,13
-6.161633315694279,-5.391027017067666,-2.989039610785076,-4.759791423972041,-5.408243596116118,-5.608496747523856,-5.769585742384924,-3.419297130398321,14
-6.13468740045575,-5.325180385719729,-3.0313677262938143,-4.6926319766447495,-5.256069090655727,-5.478814568960571,-5.723324846361949,-3.399142058168872,15
-6.110454229155699,-5.264562090307278,-3.076973024061797,-4.630579890876088,-5.117019399455933,-5.361175999575683,-5.678751644507803,-3.380514476562249,16
-6.088933801794129,-5.209172130830311,-3.1258555040890257,-4.573635166666054,-4.991094522516737,-5.255581039369194,-5.635866136822483,-3.363414385578451,17
-6.070126118371036,-5.159010507288832,-3.178015166375498,-4.521797804014648,-4.87829445983814,-5.162029688341103,-5.594668323305993,-3.3478417852174793,18
-6.054031178886421,-5.114077219682837,-3.2334520109212153,-4.475067802921871,-4.778619211420141,-5.080521946491411,-5.555158203958329,-3.333796675479333,19
-6.040648983340285,-5.074372268012329,-3.2921660377261777,-4.4334451633877245,-4.69206877726274,-5.0110578138201145,-5.5173357787794925,-3.321279056364012,20
-6.032377242035336,-5.043762646509491,-3.364737092674467,-4.398207712246524,-4.618610875868488,-4.959666424476291,-5.47987636785929,-3.3102561366067853,21
-6.030548016250857,-5.024396685303315,-3.4570428679239065,-4.370065353295117,-4.558227573072136,-4.9296972974316455,-5.442044037914282,-3.300709698838358,22
-6.033562832451708,-5.013696388239009,-3.5620301328851083,-4.348166201977288,-4.510940389871983,-4.917131009920129,-5.4047219088845955,-3.2926616039018843,23
-6.039823217102751,-5.009083759161784,-3.672645656968685,-4.3316583737368255,-4.4767708472663275,-4.917948139175695,-5.368793100710359,-3.286133712640518,24
-6.047730696668847,-5.00798080191685,-3.7818362095852462,-4.319689984017515,-4.455740466253471,-4.928129262432292,-5.335140733331704,-3.281147885897413,25
-6.0556867976148565,-5.007809520349419,-3.8825485601454064,-4.311409148263145,-4.447870767831711,-4.943654956923872,-5.304647926688759,-3.2777259845157247,26
-6.062093046405642,-5.005991918304699,-3.967729478059778,-4.305963981917504,-4.453183272999348,-4.960505799884388,-5.278197800721652,-3.2758898693386076,27
