C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.127684405359291,-3.6196643087938343,-5.084277385753421,-5.057384076169952,-4.678172813518346,-3.6774861487608597,-4.554058866800139,-4.804878048151168,-3.625361030780864,-3.367429569605148,-4.261082475012501,-4.955380860146763,-4.9152176594911285,-4.465991475957585,-3.6345353957204947,-5.11887351645956,20
-5.10604504749026,-3.5085062788039725,-5.240548326592457,-4.762134430051769,-4.84039094302014,-3.779271615603908,-4.682891549534955,-5.003866852817259,-3.741034658415551,-3.439122901014411,-4.158688413528116,-5.140053110767616,-5.084045126070181,-4.394090712818958,-3.702402152243378,-4.886955593352018,21
-5.087291281319095,-3.4076090820044085,-5.377960333387897,-4.497897286966692,-4.98394243456213,-3.870540628083458,-4.796725582402857,-5.1820011246659465,-3.844516289522447,-3.5030453898707634,-4.067386172956219,-5.307265709352754,-5.237534095854815,-4.330183234342697,-3.7632180702967313,-4.680497539317363,22
-5.071423106845801,-3.316972718395143,-5.496513406139741,-4.2646726469147245,-5.108827288144314,-3.951293186199509,-4.895560965403848,-5.339280863697232,-3.935805924101554,-3.559197036174207,-3.987175753296812,-5.457018655902177,-5.37568456884503,-4.274269040528802,-3.816983149880555,-4.4994993543556,23
-5.058440524070375,-3.236597187976175,-5.5962075448479895,-4.062460509895862,-5.215045503766695,-4.021529289952061,-4.979397698537925,-5.475706069911116,-4.014903562152871,-3.6075778399247405,-3.918057154549894,-5.589311950415882,-5.498496545040826,-4.226348131377273,-3.8636973909948487,-4.343961038466722,24
-5.048343532992817,-3.1664824907475038,-5.677042749512642,-3.891260875910107,-5.30259708142927,-4.081248939341115,-5.048235781805089,-5.591276743307597,-4.081809203676399,-3.648187801122365,-3.8600303767154647,-5.704145592893872,-5.605970024442204,-4.186420506888112,-3.9033607936396124,-4.213882591650735,25
-5.04113213361313,-3.10662862670913,-5.739019020133699,-3.751073744957459,-5.371482021132041,-4.13045213436667,-5.102075215205341,-5.685992883886676,-4.136522848672136,-3.681026919767079,-3.813095419793524,-5.8015195833361455,-5.698105007049164,-4.154486167061316,-3.935973357814847,-4.109264013907637,26
-5.036806325931311,-3.0570355958610542,-5.782136356711162,-3.641899117037919,-5.421700322875008,-4.169138875028727,-5.140915998738681,-5.759854491648352,-4.179044497140086,-3.706095195858884,-3.777252283784072,-5.881433921742705,-5.774901492861705,-4.130545111896887,-3.9615350835205514,-4.030105305237428,27
-5.035366109947361,-3.0177033982032757,-5.806394759245027,-3.5637369921514845,-5.453251986658169,-4.197309161327285,-5.164758132405105,-5.812861566592625,-4.2093741490802445,-3.7233926293977784,-3.7525009686871087,-5.9438886081135465,-5.836359481879826,-4.114597341394824,-3.9800459707567257,-3.976406465640108,28
-5.036811485661282,-2.988632033735795,-5.811794227735299,-3.5165873702981587,-5.466137012481527,-4.214962993262344,-5.1736016162046194,-5.845014108719498,-4.2275118044926145,-3.7329192203837644,-3.738841474502634,-5.988883642448672,-5.88247897410353,-4.106642855555129,-3.991506019523371,-3.948167495115677,29
