C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.544915615603811,-3.1579271096596853,-4.255339174777634,-4.9231005848735565,-3.9866633658742243,-4.236535864520281,-4.502557842250477,-4.834380563993337,-4.388695117431289,-4.817989723249409,-4.277604401080352,-4.718018861356165,-3.366861939857004,20
-5.587727758279015,-3.0978513052456313,-4.203097186296654,-5.026930179237648,-4.00377773971281,-4.198550663873269,-4.493309949251107,-4.852623839627321,-4.4033440806935165,-4.787830454200745,-4.234940885523499,-4.877750173533529,-3.3478871105724775,21
-5.62528671700879,-3.0475513878408518,-4.1617834502340525,-5.110917283088635,-4.016233292809949,-4.1686723246629835,-4.4900143303738504,-4.8668383334367835,-4.423963789321619,-4.765127563811276,-4.202204011225864,-5.016310768516531,-3.333631764687631,22
-5.6575924917931415,-3.0070273574453465,-4.1313979665898275,-5.175061896426521,-4.024030025165645,-4.146900846889425,-4.4926709856187035,-4.877024045421726,-4.450554243315599,-4.749881052081001,-4.179393778187449,-5.133700646305173,-3.324095902202465,23
-5.6846450826320645,-2.9762792140591143,-4.111940735363977,-5.219364019251306,-4.027167936779895,-4.133236230552591,-4.501279914985667,-4.883180975582149,-4.483115442675454,-4.742090919009919,-4.16651018640825,-5.2299198068994555,-3.319279523116978,24
-5.706444489525562,-2.955306957682156,-4.103411756556506,-5.243823651562991,-4.025647027652699,-4.127678475652485,-4.515841118474743,-4.8853091239180495,-4.521647387401187,-4.741757164598032,-4.163553235888273,-5.304968250299376,-3.319182627431171,25
-5.722990712473633,-2.9441105883144716,-4.10581103016741,-5.248440793361579,-4.0194672977840575,-4.130227582189105,-4.536354596085929,-4.88340849042943,-4.566150077492795,-4.748879788845339,-4.1705229266275134,-5.358845976504936,-3.323805215145045,26
-5.734283751476279,-2.942690105956062,-4.119138556196692,-5.23321544464707,-4.008628747173972,-4.140883550162451,-4.562820347819226,-4.877479075116289,-4.61662351295028,-4.76345879175184,-4.187419258625974,-5.391552985516135,-3.3331472862585976,27
-5.740323606533497,-2.951045510606924,-4.14339433464435,-5.198147605419463,-3.9931313758224403,-4.159646379572522,-4.595238373674634,-4.867520877978627,-4.673067693773642,-4.785494173317535,-4.214242231883653,-5.403089277332973,-3.3472088407718306,28
-5.74111027764529,-2.969176802267062,-4.178578365510386,-5.1432372756787625,-3.972975183729464,-4.186516070419322,-4.633608673652153,-4.853533899016447,-4.7354826199628794,-4.814985933542425,-4.250991846400551,-5.393454851955451,-3.365989878684743,29
-5.736643764811658,-2.997083980936473,-4.224690648794798,-5.068484455424969,-3.948160170895042,-4.221492622702847,-4.677931247751783,-4.8355181382297445,-4.803868291517993,-4.851934072426508,-4.297668102176668,-5.362649709383569,-3.389490399997335,30
-5.727819585670149,-3.0376797536810898,-4.2922221649311,-4.957485500831044,-3.9142879679324785,-4.272573945087754,-4.737323574987536,-4.811363852565303,-4.890409703552774,-4.905710605758065,-4.364811136372509,-5.294563122884889,-3.4166342692802933,31
-5.715135250019399,-3.0925822910930956,-4.387001236382352,-4.801127276437524,-3.8689150362936067,-4.344203320165517,-4.816850921478306,-4.77989896254911,-5.001876297797105,-4.981522208975028,-4.458276580743912,-5.18024468871917,-3.4468236335173312,32
-5.697993746101044,-3.159849788461871,-4.502033876192881,-4.610345544795764,-3.814973622236227,-4.4310488088263655,-4.910434967881419,-4.7425299635499805,-5.130144744175127,-5.073120871551877,-4.571037677183872,-5.0304348913747035,-3.4807759163279925,33
-5.675798062156719,-3.237540441076794,-4.6303260974070115,-4.396076068457118,-3.7553959720181362,-4.527778471960532,-5.011997394854203,-4.7006633509367255,-5.26709171261098,-5.174258582963094,-4.696067667585385,-4.855874215339778,-3.5192085413318193,34
-5.647951186428058,-3.3237124442272425,-4.7648839130690694,-4.169254609972946,-3.6931143318971316,-4.629060370458243,-5.11545988305398,-4.655705620078157,-5.404593873028801,-5.278687332683158,-4.826339793841449,-4.667303145102686,-3.562838932148354,35
-5.613856107156694,-3.4164239932025975,-4.89871333622338,-3.9408169318946036,-3.6310609481310117,-4.729562565209731,-5.214744113138076,-4.6090632663430915,-5.53452789535273,-5.3801591101865505,-4.954827297845058,-4.475462165151719,-3.61238451239714,36
-5.572915812584262,-3.5137332832922366,-5.024820379914268,-3.7216987967734467,-3.5721680669775733,-4.823953117105226,-5.30377176576382,-4.562142785100338,-5.648770449506909,-5.4724259049477535,-5.07450342148921,-4.291091759975167,-3.66856270569772,37
-5.524533290952397,-3.6136985097855376,-5.136211057186059,-3.5228359671608325,-3.519367934694616,-4.906900087034957,-5.376464521588534,-4.516350671718709,-5.739198205415477,-5.549239706441245,-5.1783414066669,-4.12493241406132,-3.7320909356696355,38
-5.468111530502733,-3.7143778679718826,-5.22589138108308,-3.3551642056081157,-3.4755927975399348,-4.973071535889157,-5.4267440612695435,-4.473093421567021,-5.797687833002572,-5.6043525041415085,-5.259314495271125,-3.987724611898469,-3.803686625932431,39
-5.403053519476904,-3.8138295531406476,-5.286867364649654,-3.229619274666655,-3.44377490177133,-5.017135524558052,-5.448532065464175,-4.433777530014084,-5.816116002192333,-5.631516287523024,-5.310395929194883,-3.8902088379749067,-3.8840672001056475,40
