C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-5.127684405359278,-3.6833302190192714,-5.084277385753428,-4.72220610629508,-4.7404282932704955,-3.6039648022824005,-4.377928043601403,-4.55405886680014,-4.804878048151171,-3.6253610307808657,-4.955380860146762,-4.915217659491132,-3.508838536372098,-4.465991475957583,-5.1188735164595585,20
-5.1060450474902455,-3.580526224830938,-5.240548326592462,-4.508132917994693,-4.913471142244711,-3.6952534110551007,-4.520250130644458,-4.682891549534955,-5.003866852817261,-3.7410346584155523,-5.140053110767616,-5.084045126070184,-3.5785060340179835,-4.394090712818956,-4.886955593352016,21
-5.087291281319084,-3.4870019364171156,-5.377960333387902,-4.316687251732763,-5.067231436927346,-3.7770795844374074,-4.6472472994658265,-4.796725582402858,-5.182001124665948,-3.8445162895224483,-5.3072657093527535,-5.2375340958548176,-3.640783867743336,-4.330183234342695,-4.680497539317361,22
-5.071423106845789,-3.4027573537778055,-5.496513406139745,-4.147869107509289,-5.201709177318403,-3.849443322429321,-4.75891955006551,-4.895560965403848,-5.339280863697234,-3.935805924101556,-5.457018655902176,-5.375684568845032,-3.695672037548157,-4.274269040528802,-4.499499354355598,23
-5.058440524070364,-3.3277924769130047,-5.596207544847993,-4.0016784853242715,-5.316904363417882,-3.9123446250308405,-4.855266882443508,-4.979397698537925,-5.4757060699111175,-4.014903562152873,-5.5893119504158815,-5.498496545040827,-3.7431705434324454,-4.226348131377272,-4.3439610384667215,24
-5.048343532992808,-3.262107305822716,-5.677042749512647,-3.8781153851777126,-5.412816995225781,-3.9657834922419672,-4.936289296599821,-5.048235781805088,-5.591276743307597,-4.0818092036764,-5.7041455928938705,-5.605970024442204,-3.783279385396202,-4.186420506888112,-4.2138825916507345,25
-5.0411321336131225,-3.2057018405069377,-5.7390190201337035,-3.777179807069612,-5.489447072742103,-4.0097599240627,-5.0019867925344474,-5.10207521520534,-5.6859928838866765,-4.136522848672138,-5.801519583336145,-5.698105007049163,-3.8159985634394267,-4.154486167061316,-4.109264013907637,26
-5.036806325931305,-3.1585760809656716,-5.782136356711165,-3.698871750999972,-5.546794595966846,-4.04427392049304,-5.05235937024739,-5.140915998738679,-5.759854491648352,-4.1790444971400875,-5.881433921742703,-5.774901492861702,-3.8413280775621192,-4.130545111896888,-4.030105305237428,27
-5.035366109947355,-3.1207300271989165,-5.8063947592450305,-3.6431912169687917,-5.584859564900009,-4.069325481532985,-5.087407029738645,-5.164758132405105,-5.812861566592625,-4.209374149080246,-5.943888608113544,-5.836359481879824,-3.859267927764279,-4.114597341394825,-3.976406465640108,28
-5.036811485661277,-3.0921636792066733,-5.811794227735302,-3.6101382049760735,-5.603641979541596,-4.0849146071825375,-5.107129771008216,-5.173601616204618,-5.845014108719498,-4.227511804492615,-5.98888364244867,-5.882478974103527,-3.8698181140459083,-4.10664285555513,-3.9481674951156775,29
-5.041142453073066,-3.0728770369889418,-5.798334762181976,-3.599712715021818,-5.603141839891604,-4.091041297441698,-5.111527594056102,-5.167446450137218,-5.856312118028969,-4.233457463377196,-6.016419024748081,-5.913259969532811,-3.872978636407005,-4.106681654377801,-3.945388393664136,30
-5.056318729181925,-3.068950057959025,-5.754795030558475,-3.6345943677256574,-5.570584810479454,-4.076741758907243,-5.091520106577709,-5.133877537056181,-5.833122762033118,-4.214668487997787,-6.018444020007825,-5.917728385298484,-3.860193699505731,-4.124150083129594,-3.9934119243632473,31
-5.086762378987409,-3.0837604962354255,-5.674940959516698,-3.727382952320721,-5.4988740382659325,-4.035924995244052,-5.042062646181601,-5.06599760076888,-5.767872244905321,-4.164176746278724,-5.990485997670155,-5.889787508695436,-3.8267100837077286,-4.1642905558475976,-4.1063174000339915,32
-5.127166924490051,-3.113255046875941,-5.566253437074367,-3.862958721727252,-5.3965257468980985,-3.9759002020542713,-4.969208807737504,-4.972083372706467,-5.669649121637529,-4.090343996710806,-5.93791211440437,-5.836753394969799,-3.778231652574227,-4.220812175687306,-4.267209645291193,33
-5.172225887690384,-3.1533804049383685,-5.436213351249197,-4.026201928865494,-5.2720561600229985,-3.9039765749400486,-4.879012186115143,-4.860411584300091,-5.547541947221686,-4.001531997784831,-5.866089526879768,-5.7659420993677,-3.720462269666451,-4.287424045804215,-4.459193484749676,34
-5.216632790588942,-3.2000832654805054,-5.292301590058914,-4.201992826655689,-5.133981501287689,-3.8274633095035298,-4.777526376184251,-4.739258966980901,-5.410639276649737,-3.9061025079915996,-5.78038539176565,-5.684669677135267,-3.659105798545627,-4.35783526935382,-4.665373743024262,35
-5.255081155186257,-3.2493103235601497,-5.141999041521235,-4.375211668018085,-4.990817994339224,-3.7536696013468624,-4.670804972814552,-4.616902252180051,-5.268029664913629,-3.812417285821911,-5.686166865731315,-5.600252183518632,-3.5998661027729812,-4.42575494949162,-4.8688552447297795,36
-5.282264503482863,-3.2970082742350995,-4.9927865936538804,-4.5307387058729205,-4.851081862824657,-3.6899046460721943,-4.564901570875776,-4.501618171328686,-5.128801667005312,-3.728838089766565,-5.5888011054460645,-5.520005673763922,-3.548447045909741,-4.484892189373109,-5.052742814481049,37
-5.292876357479293,-3.339123812563151,-4.85214513447457,-4.6534541931404405,-4.723289330391041,-3.643477639281671,-4.465869765237651,-4.4016834558579605,-5.002043837916727,-3.663726678316361,-5.493655267579197,-5.451246203117268,-3.5105524915171316,-4.5289560921537815,-5.200141276892894,38
-5.2816102391760795,-3.3716036336021036,-4.727555552001025,-4.728238382740891,-4.615956620685428,-3.621697776577441,-4.379763150769903,-4.32537483719902,-4.896844732639824,-3.6254448099620973,-5.406096508800011,-5.401289826824796,-3.491886303156379,-4.551655760989136,-5.294155456580142,39
-5.243159670573757,-3.390394432409754,-4.626498734250966,-4.739971527594513,-4.537599957354875,-3.6318742535616506,-4.312635322342263,-4.28096904678302,-4.822292906166549,-3.6223542431945748,-5.331491985777809,-5.377452600132639,-3.4981523443887115,-4.546700299034667,-5.317890178157613,40
-5.169485943231724,-3.396710599873456,-4.542889828523463,-4.681374133508579,-4.48452932700749,-3.6790707349358893,-4.2602421512126485,-4.268886971792261,-4.7746905371291675,-3.6589510832302468,-5.262484966937541,-5.379579088161604,-3.5333995724814806,-4.509630096364158,-5.263835041798152,41
-5.061626122237982,-3.395430224944766,-4.465590403151474,-4.564081774755025,-4.4458630828656505,-3.758520461206223,-4.213947985992775,-4.280779161399426,-4.742558112183584,-3.7290617130507604,-5.189422438932317,-5.399995917945788,-3.593962290371576,-4.444491484931417,-5.1453385257749975,42
-4.927887389885969,-3.387995549777781,-4.394500977703554,-4.401347306951089,-4.419329998497809,-3.8627869916815083,-4.173219137583074,-4.311766840021227,-4.723311648357211,-3.8250433077947013,-5.114227135773664,-5.4347422376012435,-3.673972380124524,-4.357752480711982,-4.976793771853578,43
-4.776576928469126,-3.375848816526601,-4.329522071748257,-4.206423585714012,-4.402658847472418,-3.984433885670604,-4.137521916883972,-4.356971232074379,-4.714367162677455,-3.939253042600655,-5.038821791473119,-5.479857195244027,-3.767561723805852,-4.255881099681389,-4.772593921799321,44
-4.616001920280886,-3.360432267345322,-4.270554204854131,-3.9925634666610317,-4.393578403357927,-4.116024702482369,-4.106322634795895,-4.4115135619755925,-4.713140672171722,-4.064048092607207,-4.965129140042211,-5.531379938990192,-3.868862203481086,-4.145345357815173,-4.547132117377649,45
-4.454469547614688,-3.3431881443880456,-4.217497896589731,-3.773019805409386,-4.389817439722789,-4.250123001425659,-4.079087602219273,-4.4705150541415835,-4.717048193867423,-4.1917856329529455,-4.895071915492474,-5.585349616955792,-3.972005701215755,-4.032613271088869,-4.314801500353991,46
-4.300286992763969,-3.325558689808868,-4.1702536665236085,-3.5610454575763115,-4.389104730135454,-4.379292341809337,-4.055283130054533,-4.529096932989063,-4.7235057447919635,-4.314822838776455,-4.830572851835437,-5.637805377256884,-4.071124099075387,-3.9241528554780136,-4.0899952124937675,47
-4.161761438022166,-3.308986145761888,-4.128722034224316,-3.3698932787790494,-4.389169048164375,-4.496096282942259,-4.034375529202102,-4.5823804229347465,-4.729929341972755,-4.4255168852163225,-4.773554683082634,-5.6847863680095205,-4.160349279125509,-3.8264321269581427,-3.8871063955624088,48
-4.04720006568272,-3.294912754401205,-4.092803519260406,-3.2128161246348403,-4.387739167378003,-4.593098384133279,-4.0158311105624085,-4.625486748395347,-4.733735002437203,-4.516224947411133,-4.725940143245598,-5.722331737329758,-4.233813123431645,-3.7459191015047937,-3.720528191325341,49
-3.964910058039066,-3.2847807578809163,-4.062398641200431,-3.1030668507609196,-4.382543861344789,-4.662862204691262,-3.9991161850358803,-4.653537133787575,-4.732338743212717,-4.579304200499474,-4.689651966335859,-5.746480633333649,-4.285647514059326,-3.689081795093501,-3.6046537415479887,50
