iso1	iso2	dist	id
Prevotellaceae	Bacteroidaceae	0.5500141416438832	Prevotellaceae_Bacteroidaceae
Rikenellaceae	Bacteroidaceae	0.40304315449157363	Rikenellaceae_Bacteroidaceae
Ruminococcaceae	Bacteroidaceae	0.40304315449157363	Ruminococcaceae_Bacteroidaceae
Saccharimonadaceae	Bacteroidaceae	0.5500141416438832	Saccharimonadaceae_Bacteroidaceae
Tannerellaceae	Bacteroidaceae	0.5500141416438832	Tannerellaceae_Bacteroidaceae
Deferribacteraceae	Clostridiales_vadinBB60_group	0.4240476474952384	Deferribacteraceae_Clostridiales_vadinBB60_group
Desulfovibrionaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Desulfovibrionaceae_Clostridiales_vadinBB60_group
Enterobacteriaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Enterobacteriaceae_Clostridiales_vadinBB60_group
Lachnospiraceae	Clostridiales_vadinBB60_group	0.40304315449157363	Lachnospiraceae_Clostridiales_vadinBB60_group
Lactobacillaceae	Clostridiales_vadinBB60_group	0.3269098063649676	Lactobacillaceae_Clostridiales_vadinBB60_group
Marinifilaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Marinifilaceae_Clostridiales_vadinBB60_group
Muribaculaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Muribaculaceae_Clostridiales_vadinBB60_group
Peptococcaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Peptococcaceae_Clostridiales_vadinBB60_group
Prevotellaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Prevotellaceae_Clostridiales_vadinBB60_group
Rikenellaceae	Clostridiales_vadinBB60_group	0.3917595063020714	Rikenellaceae_Clostridiales_vadinBB60_group
Ruminococcaceae	Clostridiales_vadinBB60_group	0.3269098063649676	Ruminococcaceae_Clostridiales_vadinBB60_group
Saccharimonadaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Saccharimonadaceae_Clostridiales_vadinBB60_group
Tannerellaceae	Clostridiales_vadinBB60_group	0.5500141416438832	Tannerellaceae_Clostridiales_vadinBB60_group
Desulfovibrionaceae	Deferribacteraceae	0.5500141416438832	Desulfovibrionaceae_Deferribacteraceae
Enterobacteriaceae	Deferribacteraceae	0.5500141416438832	Enterobacteriaceae_Deferribacteraceae
Lachnospiraceae	Deferribacteraceae	0.4240476474952384	Lachnospiraceae_Deferribacteraceae
Lactobacillaceae	Deferribacteraceae	0.4240476474952384	Lactobacillaceae_Deferribacteraceae
Marinifilaceae	Deferribacteraceae	0.5500141416438832	Marinifilaceae_Deferribacteraceae
Muribaculaceae	Deferribacteraceae	0.5500141416438832	Muribaculaceae_Deferribacteraceae
Peptococcaceae	Deferribacteraceae	0.5500141416438832	Peptococcaceae_Deferribacteraceae
Prevotellaceae	Deferribacteraceae	0.5500141416438832	Prevotellaceae_Deferribacteraceae
Rikenellaceae	Deferribacteraceae	0.4240476474952384	Rikenellaceae_Deferribacteraceae
Ruminococcaceae	Deferribacteraceae	0.4240476474952384	Ruminococcaceae_Deferribacteraceae
Saccharimonadaceae	Deferribacteraceae	0.5500141416438832	Saccharimonadaceae_Deferribacteraceae
Tannerellaceae	Deferribacteraceae	0.5500141416438832	Tannerellaceae_Deferribacteraceae
Enterobacteriaceae	Desulfovibrionaceae	0.48518780926456195	Enterobacteriaceae_Desulfovibrionaceae
Lachnospiraceae	Desulfovibrionaceae	0.5500141416438832	Lachnospiraceae_Desulfovibrionaceae
Lactobacillaceae	Desulfovibrionaceae	0.5500141416438832	Lactobacillaceae_Desulfovibrionaceae
Marinifilaceae	Desulfovibrionaceae	0.4630484678876095	Marinifilaceae_Desulfovibrionaceae
Muribaculaceae	Desulfovibrionaceae	0.4630484678876095	Muribaculaceae_Desulfovibrionaceae
Peptococcaceae	Desulfovibrionaceae	0.4630484678876095	Peptococcaceae_Desulfovibrionaceae
Prevotellaceae	Desulfovibrionaceae	0.4630484678876095	Prevotellaceae_Desulfovibrionaceae
Rikenellaceae	Desulfovibrionaceae	0.5500141416438832	Rikenellaceae_Desulfovibrionaceae
Ruminococcaceae	Desulfovibrionaceae	0.5500141416438832	Ruminococcaceae_Desulfovibrionaceae
Saccharimonadaceae	Desulfovibrionaceae	0.48518780926456195	Saccharimonadaceae_Desulfovibrionaceae
Tannerellaceae	Desulfovibrionaceae	0.48518780926456195	Tannerellaceae_Desulfovibrionaceae
Lachnospiraceae	Enterobacteriaceae	0.5500141416438832	Lachnospiraceae_Enterobacteriaceae
Lactobacillaceae	Enterobacteriaceae	0.5500141416438832	Lactobacillaceae_Enterobacteriaceae
Marinifilaceae	Enterobacteriaceae	0.48518780926456195	Marinifilaceae_Enterobacteriaceae
Muribaculaceae	Enterobacteriaceae	0.48518780926456195	Muribaculaceae_Enterobacteriaceae
Peptococcaceae	Enterobacteriaceae	0.48518780926456195	Peptococcaceae_Enterobacteriaceae
Prevotellaceae	Enterobacteriaceae	0.48518780926456195	Prevotellaceae_Enterobacteriaceae
Rikenellaceae	Enterobacteriaceae	0.5500141416438832	Rikenellaceae_Enterobacteriaceae
Ruminococcaceae	Enterobacteriaceae	0.5500141416438832	Ruminococcaceae_Enterobacteriaceae
Saccharimonadaceae	Enterobacteriaceae	0.3244048419031293	Saccharimonadaceae_Enterobacteriaceae
Tannerellaceae	Enterobacteriaceae	0.3244048419031293	Tannerellaceae_Enterobacteriaceae
Lactobacillaceae	Lachnospiraceae	0.40304315449157363	Lactobacillaceae_Lachnospiraceae
Marinifilaceae	Lachnospiraceae	0.5500141416438832	Marinifilaceae_Lachnospiraceae
Muribaculaceae	Lachnospiraceae	0.5500141416438832	Muribaculaceae_Lachnospiraceae
Peptococcaceae	Lachnospiraceae	0.5500141416438832	Peptococcaceae_Lachnospiraceae
Prevotellaceae	Lachnospiraceae	0.5500141416438832	Prevotellaceae_Lachnospiraceae
Rikenellaceae	Lachnospiraceae	0.40304315449157363	Rikenellaceae_Lachnospiraceae
Ruminococcaceae	Lachnospiraceae	0.40304315449157363	Ruminococcaceae_Lachnospiraceae
Saccharimonadaceae	Lachnospiraceae	0.5500141416438832	Saccharimonadaceae_Lachnospiraceae
Tannerellaceae	Lachnospiraceae	0.5500141416438832	Tannerellaceae_Lachnospiraceae
Marinifilaceae	Lactobacillaceae	0.5500141416438832	Marinifilaceae_Lactobacillaceae
Muribaculaceae	Lactobacillaceae	0.5500141416438832	Muribaculaceae_Lactobacillaceae
Peptococcaceae	Lactobacillaceae	0.5500141416438832	Peptococcaceae_Lactobacillaceae
Prevotellaceae	Lactobacillaceae	0.5500141416438832	Prevotellaceae_Lactobacillaceae
Rikenellaceae	Lactobacillaceae	0.3917595063020714	Rikenellaceae_Lactobacillaceae
Ruminococcaceae	Lactobacillaceae	0.2177386914440076	Ruminococcaceae_Lactobacillaceae
Saccharimonadaceae	Lactobacillaceae	0.5500141416438832	Saccharimonadaceae_Lactobacillaceae
Tannerellaceae	Lactobacillaceae	0.5500141416438832	Tannerellaceae_Lactobacillaceae
Muribaculaceae	Marinifilaceae	0.33239084399431784	Muribaculaceae_Marinifilaceae
Peptococcaceae	Marinifilaceae	0.393739764629266	Peptococcaceae_Marinifilaceae
Prevotellaceae	Marinifilaceae	0.33239084399431784	Prevotellaceae_Marinifilaceae
Rikenellaceae	Marinifilaceae	0.5500141416438832	Rikenellaceae_Marinifilaceae
Ruminococcaceae	Marinifilaceae	0.5500141416438832	Ruminococcaceae_Marinifilaceae
Saccharimonadaceae	Marinifilaceae	0.48518780926456195	Saccharimonadaceae_Marinifilaceae
Tannerellaceae	Marinifilaceae	0.48518780926456195	Tannerellaceae_Marinifilaceae
Peptococcaceae	Muribaculaceae	0.393739764629266	Peptococcaceae_Muribaculaceae
Prevotellaceae	Muribaculaceae	0.05378269082594911	Prevotellaceae_Muribaculaceae
Rikenellaceae	Muribaculaceae	0.5500141416438832	Rikenellaceae_Muribaculaceae
Ruminococcaceae	Muribaculaceae	0.5500141416438832	Ruminococcaceae_Muribaculaceae
Saccharimonadaceae	Muribaculaceae	0.48518780926456195	Saccharimonadaceae_Muribaculaceae
Tannerellaceae	Muribaculaceae	0.48518780926456195	Tannerellaceae_Muribaculaceae
Prevotellaceae	Peptococcaceae	0.393739764629266	Prevotellaceae_Peptococcaceae
Rikenellaceae	Peptococcaceae	0.5500141416438832	Rikenellaceae_Peptococcaceae
Ruminococcaceae	Peptococcaceae	0.5500141416438832	Ruminococcaceae_Peptococcaceae
Saccharimonadaceae	Peptococcaceae	0.48518780926456195	Saccharimonadaceae_Peptococcaceae
Tannerellaceae	Peptococcaceae	0.48518780926456195	Tannerellaceae_Peptococcaceae
Rikenellaceae	Prevotellaceae	0.5500141416438832	Rikenellaceae_Prevotellaceae
Ruminococcaceae	Prevotellaceae	0.5500141416438832	Ruminococcaceae_Prevotellaceae
Saccharimonadaceae	Prevotellaceae	0.48518780926456195	Saccharimonadaceae_Prevotellaceae
Tannerellaceae	Prevotellaceae	0.48518780926456195	Tannerellaceae_Prevotellaceae
Ruminococcaceae	Rikenellaceae	0.3917595063020714	Ruminococcaceae_Rikenellaceae
Saccharimonadaceae	Rikenellaceae	0.5500141416438832	Saccharimonadaceae_Rikenellaceae
Tannerellaceae	Rikenellaceae	0.5500141416438832	Tannerellaceae_Rikenellaceae
Saccharimonadaceae	Ruminococcaceae	0.5500141416438832	Saccharimonadaceae_Ruminococcaceae
Tannerellaceae	Ruminococcaceae	0.5500141416438832	Tannerellaceae_Ruminococcaceae
Tannerellaceae	Saccharimonadaceae	0.21066962885422935	Tannerellaceae_Saccharimonadaceae
