iso1	iso2	dist	id
C2	C1	0.5646361327570293	C2_C1
C3	C1	0.448689105476823	C3_C1
C4	C1	0.5646361327570293	C4_C1
Anaeroplasmataceae	C1	0.5646361327570293	Anaeroplasmataceae_C1
Bacteroidaceae	C1	0.5016786882718653	Bacteroidaceae_C1
Clostridiales_vadinBB60_group	C1	0.448689105476823	Clostridiales_vadinBB60_group_C1
Deferribacteraceae	C1	0.448689105476823	Deferribacteraceae_C1
Desulfovibrionaceae	C1	0.5016786882718653	Desulfovibrionaceae_C1
Enterobacteriaceae	C1	0.5646361327570293	Enterobacteriaceae_C1
Lachnospiraceae	C1	0.448689105476823	Lachnospiraceae_C1
Lactobacillaceae	C1	0.448689105476823	Lactobacillaceae_C1
Marinifilaceae	C1	0.5646361327570293	Marinifilaceae_C1
Muribaculaceae	C1	0.5646361327570293	Muribaculaceae_C1
Peptococcaceae	C1	0.5016786882718653	Peptococcaceae_C1
Prevotellaceae	C1	0.5646361327570293	Prevotellaceae_C1
Rikenellaceae	C1	0.448689105476823	Rikenellaceae_C1
Ruminococcaceae	C1	0.5646361327570293	Ruminococcaceae_C1
Saccharimonadaceae	C1	0.5646361327570293	Saccharimonadaceae_C1
Tannerellaceae	C1	0.5646361327570293	Tannerellaceae_C1
C3	C2	0.5646361327570293	C3_C2
C4	C2	0.09817669290317727	C4_C2
Anaeroplasmataceae	C2	0.21014351373387974	Anaeroplasmataceae_C2
Bacteroidaceae	C2	0.5646361327570293	Bacteroidaceae_C2
Clostridiales_vadinBB60_group	C2	0.5646361327570293	Clostridiales_vadinBB60_group_C2
Deferribacteraceae	C2	0.5646361327570293	Deferribacteraceae_C2
Desulfovibrionaceae	C2	0.5646361327570293	Desulfovibrionaceae_C2
Enterobacteriaceae	C2	0.3554690749257348	Enterobacteriaceae_C2
Lachnospiraceae	C2	0.5646361327570293	Lachnospiraceae_C2
Lactobacillaceae	C2	0.5646361327570293	Lactobacillaceae_C2
Marinifilaceae	C2	0.21014351373387974	Marinifilaceae_C2
Muribaculaceae	C2	0.3554690749257348	Muribaculaceae_C2
Peptococcaceae	C2	0.5646361327570293	Peptococcaceae_C2
Prevotellaceae	C2	0.05140479505607154	Prevotellaceae_C2
Rikenellaceae	C2	0.5646361327570293	Rikenellaceae_C2
Ruminococcaceae	C2	0.3554690749257348	Ruminococcaceae_C2
Saccharimonadaceae	C2	0.5550607534018821	Saccharimonadaceae_C2
Tannerellaceae	C2	0.3554690749257348	Tannerellaceae_C2
C4	C3	0.5646361327570293	C4_C3
Anaeroplasmataceae	C3	0.5646361327570293	Anaeroplasmataceae_C3
Bacteroidaceae	C3	0.5016786882718653	Bacteroidaceae_C3
Clostridiales_vadinBB60_group	C3	0.3801004874875385	Clostridiales_vadinBB60_group_C3
Deferribacteraceae	C3	0.3801004874875385	Deferribacteraceae_C3
Desulfovibrionaceae	C3	0.5016786882718653	Desulfovibrionaceae_C3
Enterobacteriaceae	C3	0.5646361327570293	Enterobacteriaceae_C3
