iso1	iso2	dist	id
C2	C1	0.5338280554375489	C2_C1
C3	C1	0.28979025708820516	C3_C1
C4	C1	0.4190099216037571	C4_C1
C5	C1	0.46554100725665054	C5_C1
C6	C1	0.46554100725665054	C6_C1
C7	C1	0.46554100725665054	C7_C1
C8	C1	0.46554100725665054	C8_C1
C9	C1	0.5338280554375489	C9_C1
C10	C1	0.28979025708820516	C10_C1
C11	C1	0.46554100725665054	C11_C1
C12	C1	0.46554100725665054	C12_C1
C13	C1	0.46554100725665054	C13_C1
C14	C1	0.46554100725665054	C14_C1
C15	C1	0.46554100725665054	C15_C1
C16	C1	0.4190099216037571	C16_C1
C17	C1	0.46554100725665054	C17_C1
C18	C1	0.4190099216037571	C18_C1
C19	C1	0.46554100725665054	C19_C1
C20	C1	0.4689552639576095	C20_C1
C21	C1	0.46554100725665054	C21_C1
C22	C1	0.5338280554375489	C22_C1
Anaeroplasmataceae	C1	0.46554100725665054	Anaeroplasmataceae_C1
Bacteroidaceae	C1	0.46554100725665054	Bacteroidaceae_C1
Clostridiales_vadinBB60_group	C1	0.46554100725665054	Clostridiales_vadinBB60_group_C1
Deferribacteraceae	C1	0.46554100725665054	Deferribacteraceae_C1
Desulfovibrionaceae	C1	0.46554100725665054	Desulfovibrionaceae_C1
Enterobacteriaceae	C1	0.4689552639576095	Enterobacteriaceae_C1
Lachnospiraceae	C1	0.4190099216037571	Lachnospiraceae_C1
Lactobacillaceae	C1	0.46554100725665054	Lactobacillaceae_C1
Marinifilaceae	C1	0.46554100725665054	Marinifilaceae_C1
Muribaculaceae	C1	0.46554100725665054	Muribaculaceae_C1
Peptococcaceae	C1	0.4190099216037571	Peptococcaceae_C1
Prevotellaceae	C1	0.4190099216037571	Prevotellaceae_C1
Rikenellaceae	C1	0.46554100725665054	Rikenellaceae_C1
Ruminococcaceae	C1	0.4190099216037571	Ruminococcaceae_C1
Saccharimonadaceae	C1	0.28979025708820516	Saccharimonadaceae_C1
Tannerellaceae	C1	0.28979025708820516	Tannerellaceae_C1
C3	C2	0.5338280554375489	C3_C2
C4	C2	0.5338280554375489	C4_C2
C5	C2	0.5338280554375489	C5_C2
C6	C2	0.5338280554375489	C6_C2
C7	C2	0.5338280554375489	C7_C2
C8	C2	0.5338280554375489	C8_C2
C9	C2	0.4920145722085299	C9_C2
C10	C2	0.5338280554375489	C10_C2
C11	C2	0.5338280554375489	C11_C2
C12	C2	0.5338280554375489	C12_C2
C13	C2	0.5338280554375489	C13_C2
