iso1	iso2	dist	id
C2	C1	0.2414944393432211	C2_C1
C3	C1	0.43376102771721836	C3_C1
C4	C1	0.5182915533526771	C4_C1
C5	C1	0.5182915533526771	C5_C1
C6	C1	0.5182915533526771	C6_C1
C7	C1	0.2414944393432211	C7_C1
C8	C1	0.5182915533526771	C8_C1
C9	C1	0.5182915533526771	C9_C1
C10	C1	0.5182915533526771	C10_C1
Acholeplasmataceae	C1	0.5182915533526771	Acholeplasmataceae_C1
Enterobacteriaceae	C1	0.5182915533526771	Enterobacteriaceae_C1
Enterococcaceae	C1	0.2414944393432211	Enterococcaceae_C1
Lachnospiraceae	C1	0.015534190377941015	Lachnospiraceae_C1
Lactobacillaceae	C1	0.5182915533526771	Lactobacillaceae_C1
Oscillospiraceae	C1	0.09756520349402675	Oscillospiraceae_C1
Sutterellaceae	C1	0.3329845188714486	Sutterellaceae_C1
C3	C2	0.43376102771721836	C3_C2
C4	C2	0.5182915533526771	C4_C2
C5	C2	0.5182915533526771	C5_C2
C6	C2	0.5182915533526771	C6_C2
C7	C2	0.1624372173544354	C7_C2
C8	C2	0.5182915533526771	C8_C2
C9	C2	0.5182915533526771	C9_C2
C10	C2	0.5182915533526771	C10_C2
Acholeplasmataceae	C2	0.5182915533526771	Acholeplasmataceae_C2
Enterobacteriaceae	C2	0.5182915533526771	Enterobacteriaceae_C2
Enterococcaceae	C2	0.06065313637823955	Enterococcaceae_C2
Lachnospiraceae	C2	0.2414944393432211	Lachnospiraceae_C2
Lactobacillaceae	C2	0.5182915533526771	Lactobacillaceae_C2
Oscillospiraceae	C2	0.2414944393432211	Oscillospiraceae_C2
Sutterellaceae	C2	0.3329845188714486	Sutterellaceae_C2
C4	C3	0.5182915533526771	C4_C3
C5	C3	0.5182915533526771	C5_C3
C6	C3	0.5182915533526771	C6_C3
C7	C3	0.43376102771721836	C7_C3
C8	C3	0.5182915533526771	C8_C3
C9	C3	0.5182915533526771	C9_C3
C10	C3	0.5182915533526771	C10_C3
Acholeplasmataceae	C3	0.5182915533526771	Acholeplasmataceae_C3
Enterobacteriaceae	C3	0.5182915533526771	Enterobacteriaceae_C3
Enterococcaceae	C3	0.43376102771721836	Enterococcaceae_C3
Lachnospiraceae	C3	0.43376102771721836	Lachnospiraceae_C3
Lactobacillaceae	C3	0.5182915533526771	Lactobacillaceae_C3
Oscillospiraceae	C3	0.43376102771721836	Oscillospiraceae_C3
Sutterellaceae	C3	0.43376102771721836	Sutterellaceae_C3
C5	C4	0.4879696958341429	C5_C4
C6	C4	0.4879696958341429	C6_C4
C7	C4	0.5182915533526771	C7_C4
C8	C4	0.3331634999642168	C8_C4
C9	C4	0.4879696958341429	C9_C4
C10	C4	0.4879696958341429	C10_C4
Acholeplasmataceae	C4	0.22533460918191017	Acholeplasmataceae_C4
Enterobacteriaceae	C4	0.3331634999642168	Enterobacteriaceae_C4
Enterococcaceae	C4	0.5182915533526771	Enterococcaceae_C4
Lachnospiraceae	C4	0.5182915533526771	Lachnospiraceae_C4
Lactobacillaceae	C4	0.3331634999642168	Lactobacillaceae_C4
Oscillospiraceae	C4	0.5182915533526771	Oscillospiraceae_C4
