C1,C2,C3,C4,C5,C6,time
-6.3960158699288066,-7.000000000000016,-6.719671146115486,-6.989178153279017,-1.559871172149292,-6.90686816650045,10
-6.277902760204187,-6.842734351108081,-6.532725405376071,-6.8596794783685455,-1.7257015458161842,-6.713360567570413,11
-6.115497234332834,-6.626494083881672,-6.275675011859376,-6.681618800366648,-1.9537183096081605,-6.447287619041614,12
-5.919872396351431,-6.366022852904407,-5.966046128759719,-6.46713662004618,-2.2283748659939504,-6.12679065831374,13
-5.702101350296663,-6.076064312759904,-5.6213649192714215,-6.228373438180001,-2.534124617442282,-5.770011022786486,14
-5.473257200205211,-5.771362118031783,-5.2591575465888045,-5.977469755540962,-2.8554209664218853,-5.395090049859539,15
-5.244413050113759,-5.466659923303663,-4.896950173906187,-5.726566072901925,-3.176717315401489,-5.020169076932593,16
-5.02664200405899,-5.17670138315916,-4.552268964417889,-5.487802891035746,-3.482467066849822,-4.663389441405334,17
-4.831017166077589,-4.916230152181897,-4.242640081318234,-5.273320710715279,-3.7571236232356107,-4.342892480677456,18
-4.668611640206235,-4.699989884955489,-3.9855896878015376,-5.095260032713381,-3.9851403870275877,-4.076819532148648,19
-4.550498530481615,-4.542724236063556,-3.7986439470621223,-4.96576135780291,-4.150970760694479,-3.8833119332186006,20
-4.4632541013893565,-4.42787975295663,-3.6619915916281176,-4.870723191001143,-4.271894397483859,-3.7418506764194532,21
-4.3857360344614715,-4.328532112827893,-3.5435046732802236,-4.787503020369923,-4.376138015750165,-3.6191625219629735,22
-4.317439559304214,-4.243868664874925,-3.4422343340916144,-4.715429821248951,-4.464575615622431,-3.514257458768289,23
-4.257859905523843,-4.173076758295314,-3.3572317161354666,-4.653832568977929,-4.538081197229689,-3.426145475754531,24
-4.206492302726615,-4.115343742286647,-3.2875479614849548,-4.602040238896558,-4.597528760700968,-3.353836561840829,25
-4.162831980518786,-4.069856966046509,-3.2322342122132537,-4.559381806344542,-4.6437923061653015,-3.2963407059463106,26
-4.126374168506613,-4.035803778772488,-3.1903416103935394,-4.525186246661583,-4.6777458337517235,-3.252667896990109,27
-4.096614096296353,-4.0123715296621665,-3.1609212980989874,-4.498782535187381,-4.700263343589263,-3.2218281238913518,28
-4.073046993494262,-3.998747567913133,-3.143024417402772,-4.479499647261639,-4.7122188358069526,-3.202831375569169,29
-4.055168089706597,-3.994119242722973,-3.1357021103780687,-4.466666558224058,-4.714486310533824,-3.1946876409426905,30
-4.042472614539613,-3.9976739032892725,-3.1380055190980523,-4.459612243414343,-4.7079397678989094,-3.1964069089310465,31
-4.034455797599568,-4.008598898809616,-3.1489857856358987,-4.457665678172191,-4.693453208031241,-3.2069991684533656,32
-4.030612868492721,-4.026081578481593,-3.167694052064784,-4.460155837837311,-4.6719006310598505,-3.22547440842878,33
-4.030439056825325,-4.049309291502786,-3.193181460457882,-4.466411697749399,-4.644156037113768,-3.250842617776416,34
-4.033429592203637,-4.077469387070782,-3.224499152888368,-4.475762233248157,-4.611093426322027,-3.2821137854154054,35
-4.039079704233915,-4.109749214383167,-3.260698271429418,-4.48753641967329,-4.573586798813659,-3.318297900264877,36
-4.046884622522416,-4.145336122637529,-3.300829958154207,-4.5010632323645,-4.532510154717697,-3.358404951243963,37
-4.056339576675396,-4.183417461031452,-3.34394535513591,-4.515671646661487,-4.48873749416317,-3.4014449272717897,38
-4.066939796299111,-4.22318057876252,-3.3890956044477023,-4.5306906379039535,-4.443142817279112,-3.4464278172674887,39
-4.078180510999818,-4.263812825028323,-3.4353318481627593,-4.545449181431603,-4.3966001241945545,-3.4923636101501896,40
-4.0895569503837725,-4.304501549026444,-3.4817052283542553,-4.559276252584135,-4.34998341503853,-3.538262294839022,41
-4.100564344057235,-4.344434099954472,-3.5272668870953683,-4.571500826701254,-4.304166689940069,-3.5831338602531164,42
-4.110697921626457,-4.382797827009989,-3.57106796645927,-4.581451879122659,-4.260023949028202,-3.625988295311601,43
-4.1194529126976995,-4.418780079390585,-3.612159608519138,-4.588458385188054,-4.218429192431964,-3.6658355889336067,44
-4.126324546877216,-4.451568206293842,-3.6495929553481465,-4.5918493202371415,-4.1802564202803865,-3.7016857300382626,45
-4.130808053771266,-4.480349556917351,-3.682419149019471,-4.590953659609623,-4.146379632702499,-3.7325487075446984,46
-4.132398662986103,-4.504311480458692,-3.7096893316062864,-4.585100378645199,-4.117672829827334,-3.757434510372045,47
-4.130591604127986,-4.522641326115456,-3.730454645181769,-4.573618452683572,-4.095010011783924,-3.7753531274394305,48
-4.1248821068031685,-4.534526443085225,-3.743766231819093,-4.555836857064446,-4.079265178701301,-3.7853145476659855,49
-4.114765400617912,-4.539154180565589,-3.7486752335914346,-4.531084567127522,-4.071312330708498,-3.78632875997084,50
-4.0976560632615655,-4.540151765430342,-3.749211483600445,-4.492092569711374,-4.066153565470473,-3.7811372883418657,51
-4.072803814108913,-4.541600812058704,-3.7499904160952857,-4.435454558866018,-4.058660176548087,-3.7735963915961337,52
-4.042456595294372,-4.543370250906404,-3.7509415748703923,-4.366293570748326,-4.049509957914219,-3.764388160896574,53
-4.008862348952346,-4.545329012429166,-3.751994503720201,-4.289732641515158,-4.039380703541746,-3.754194687406117,54
-3.9742690172172486,-4.5473460270827175,-3.7530787464391495,-4.210894807323384,-4.02895020740355,-3.7436980622876916,55
-3.9409245422234913,-4.549290225322784,-3.754123846821674,-4.134903104329868,-4.018896263472509,-3.733580376704229,56
-3.9110768661054838,-4.55103053760509,-3.755059348662211,-4.066880568691477,-4.009896665721502,-3.7245237218186578,57
-3.886973930997636,-4.552435894385361,-3.7558147957551964,-4.011950236565078,-4.002629208123409,-3.7172101887939073,58
-3.8708636790343602,-4.553375226119326,-3.756319731895067,-3.9752351441075375,-3.9977716846511084,-3.7123218687929094,59
-3.864994052350066,-4.553717463262708,-3.7565037008762605,-3.96185832747572,-3.9960018892774793,-3.710540852978592,60
-3.8511476518500114,-4.55529178943244,-3.7606126790394434,-3.9535345120487184,-3.996672385543624,-3.713261651274127,61
-3.8135645647784338,-4.5595649604645665,-3.7717656197680807,-3.930941298746855,-3.998492303980301,-3.7206466752191516,62
-3.7581789627782145,-4.565862265143491,-3.7882015324208105,-3.8976460370388466,-4.0011742890448785,-3.7315298684012927,63
-3.6909250174922352,-4.573508992253615,-3.8081594263562684,-3.8572160763934082,-4.004430985194723,-3.744745174408179,64
-3.617736900563374,-4.581830430579337,-3.82987831093309,-3.8132187662792543,-4.0079750368872,-3.759126536827437,65
-3.544548783634513,-4.590151868905059,-3.851597195509912,-3.7692214561651003,-4.011519088579678,-3.7735078992466953,66
-3.4772948383485334,-4.597798596015182,-3.8715550894453696,-3.728791495519662,-4.014775784729522,-3.7867232052535806,67
-3.421909236348314,-4.604095900694107,-3.887991002098099,-3.695496233811653,-4.017457769794099,-3.797606398435722,68
-3.3843261492767374,-4.6083690717262344,-3.899143942826737,-3.67290302050979,-4.019277688230776,-3.804991422380746,69
-3.3704797487766824,-4.609943397895965,-3.9032529209899196,-3.6645792050827883,-4.01994818449692,-3.8077122206762812,70
-3.367035833165259,-4.609717247661023,-3.9024652268773647,-3.6611898971843377,-4.020975852955142,-3.808212430308761,71
-3.357688062219965,-4.609103411309037,-3.900327200000428,-3.651990347174256,-4.023765238770315,-3.809570142168349,72
-3.34391239977427,-4.608198810369267,-3.897176423550207,-3.6384331155804515,-4.027875912603202,-3.8115709806982685,73
-3.3271848096616408,-4.607100366370975,-3.893350480717796,-3.621970762930833,-4.032867445114565,-3.814000570341743,74
-3.308981255715543,-4.605905000843423,-3.8891869546942894,-3.6040558497533057,-4.038299406965164,-3.816644535541993,75
-3.2907777017694464,-4.604709635315871,-3.8850234286707828,-3.586140936575779,-4.043731368815765,-3.8192885007422444,76
-3.2740501116568166,-4.6036111913175795,-3.8811974858383715,-3.56967858392616,-4.048722901327127,-3.8217180903857177,77
-3.260274449211121,-4.60270659037781,-3.87804670938815,-3.556121352332356,-4.052833575160014,-3.823718928915637,78
-3.250926678265828,-4.602092754025823,-3.875908682511214,-3.5469218023222746,-4.055622960975187,-3.825076640775225,79
-3.2474827626544043,-4.601866603790881,-3.875120988398659,-3.5435324944238236,-4.056650629433409,-3.825576850407705,80
-3.2362163594526057,-4.5971858890319,-3.87629698545939,-3.5412158735660793,-4.0571854533546965,-3.8268920403624618,81
-3.205636122190584,-4.584481091828955,-3.879488977481375,-3.534927902666489,-4.058637118283908,-3.8304618416682312,82
-3.1605705093833913,-4.5657582327930335,-3.8841929657242993,-3.525661419235513,-4.060776413969061,-3.8357226014872596,83
-3.105847979546088,-4.543023332535132,-3.889904951447852,-3.514409260783614,-4.063374130158176,-3.8421106669817946,84
-3.046296991193728,-4.518282411666236,-3.896120935911717,-3.5021642648212534,-4.066201056599271,-3.849062385314082,85
-2.9867460028413664,-4.493541490797342,-3.902336920375582,-3.489919268858892,-4.069027983040366,-3.8560141036463698,86
-2.9320234730040635,-4.470806590539439,-3.9080489060991335,-3.478667110406993,-4.071625699229481,-3.8624021691409043,87
-2.8869578601968713,-4.452083731503519,-3.912752894342059,-3.4694006269760176,-4.073764994914634,-3.867662928959933,88
-2.8563776229348488,-4.4393789343005725,-3.9159448863640436,-3.4631126560764267,-4.075216659843845,-3.871232730265702,89
-2.845111219733051,-4.434698219541593,-3.917120883424775,-3.460796035218683,-4.075751483765133,-3.8725479202204593,90
-2.834593106042321,-4.432101359439326,-3.9218225147376855,-3.4625695733230506,-4.08123618278069,-3.8773371983853306,91
-2.8060439403103388,-4.425052739161745,-3.9345840854441563,-3.4673834624634785,-4.096123222965772,-3.8903366676899824,92
-2.763971485547417,-4.414665298752677,-3.9533906106957977,-3.4744776148809495,-4.118062019027996,-3.909493780349469,93
-2.7128835047638713,-4.402051978255953,-3.97622710564422,-3.4830919428164515,-4.144701985674985,-3.9327559885788457,94
-2.6572877609700116,-4.388325717715399,-4.001078585441031,-3.492466358510968,-4.173692537614354,-3.958070744593167,95
-2.601692017176152,-4.374599457174846,-4.025930065237843,-3.5018407742054842,-4.202683089553723,-3.983385500607488,96
-2.550604036392605,-4.361986136678121,-4.048766560186265,-3.5104551021409858,-4.229323056200712,-4.006647708836865,97
-2.5085315816296845,-4.351598696269054,-4.067573085437907,-3.5175492545584577,-4.251261852262937,-4.025804821496351,98
-2.479982415897702,-4.344550075991473,-4.080334656144378,-3.5223631436988847,-4.266148892448018,-4.038804290801003,99
-2.469464302206972,-4.341953215889205,-4.085036287457288,-3.5241366818032525,-4.271633591463575,-4.043593568965874,100
-2.46852468680349,-4.333171317456825,-4.084215282376046,-3.5246538391784967,-4.274145471130519,-4.046540640747419,101
-2.465974302136896,-4.309334735997508,-4.081986840012674,-3.526057552054159,-4.280963430226516,-4.05453983558304,102
-2.4622158405229677,-4.274207142267988,-4.078702819687706,-3.5281261815551352,-4.2910109488942965,-4.066328122709219,103
-2.4576519942774837,-4.2315522070250005,-4.074715080721673,-3.530638088806322,-4.303211507276604,-4.080642471362436,104
-2.452685455716221,-4.185133601025278,-4.070375482435107,-3.533371634932612,-4.316488585516172,-4.096219850779173,105
-2.4477189171549587,-4.138714995025555,-4.066035884148542,-3.536105181058902,-4.329765663755741,-4.11179723019591,106
-2.4431550709094747,-4.096060059782567,-4.0620481451825095,-3.5386170883100885,-4.341966222138048,-4.126111578849127,107
-2.4393966092955464,-4.060932466053047,-4.058764124857541,-3.5406857178110642,-4.3520137408058295,-4.137899865975306,108
-2.4368462246289524,-4.037095884593731,-4.05653568249417,-3.542089430686727,-4.358831699901825,-4.145899060810927,109
-2.43590660922547,-4.028313986161351,-4.055714677412928,-3.5426065880619713,-4.36134357956877,-4.148846132592472,110
-2.435356040511401,-4.011879244293421,-4.049041004033314,-3.548119113637314,-4.367304684693387,-4.155378539619721,111
