C1,C2,C3,C4,time
-4.039550738140968,-5.114724193682537,-4.55779038758208,-4.841414086308862,20
-4.030335474666395,-5.141783772805292,-4.554401666801435,-4.876387729819513,21
-4.005322616663983,-5.215231201852769,-4.5452037103968275,-4.971316190776991,22
-3.9684615627656914,-5.323469518343789,-4.531648827274249,-5.111210764819592,23
-3.9237017116034796,-5.454901759797167,-4.515189326339689,-5.281082747585607,24
-3.874992461809309,-5.597930963731728,-4.497277516499137,-5.46594343471333,25
-3.826283212015137,-5.740960167666289,-4.479365706658587,-5.650804121841054,26
-3.781523360852926,-5.872392409119669,-4.4629062057240265,-5.8206761046070685,27
-3.744662306954634,-5.980630725610687,-4.449351322601447,-5.960570678649669,28
-3.719649448952222,-6.054078154658164,-4.44015336619684,-6.055499139607149,29
-3.710434185477649,-6.081137733780919,-4.436764645416195,-6.090472783117799,30
-3.7859524013678296,-6.074089507587437,-4.364498340487358,-6.109670297317881,31
-3.9909304159268904,-6.054958607919415,-4.168346941394797,-6.161777835860958,32
-4.293003279487611,-6.026765703145489,-3.8792817216794475,-6.238567892661283,33
-4.659806042382774,-5.992531461634291,-3.5282739548822337,-6.331812961633108,34
-5.058973754945154,-5.9552765517544595,-3.1462949145440926,-6.433285536690679,35
-5.458141467507537,-5.918021641874628,-2.7643158742059497,-6.534758111748252,36
-5.824944230402698,-5.883787400363431,-2.4133081074087377,-6.628003180720076,37
-6.127017093963419,-5.855594495589504,-2.1242428876933874,-6.704793237520399,38
-6.33199510852248,-5.836463595921482,-1.928091488600827,-6.756900776063478,39
-6.40751332441266,-5.829415369728,-1.8558251836719897,-6.776098290263559,40
-6.4143912726458465,-5.7531343801495005,-1.9883531205942835,-6.7190558906293445,41
-6.4330599892787825,-5.546085979865,-2.3480718065262276,-6.564226520193615,42
-6.460571782211529,-5.240962021550999,-2.87818355421541,-6.336056921656752,43
-6.493978959344152,-4.870454357884002,-3.521890676409411,-6.058993837719136,44
-6.53033382857671,-4.467254841540505,-4.222395485855823,-5.75748401108114,45
-6.566688697809269,-4.064055325197008,-4.922900295302236,-5.4559741844431455,46
-6.60009587494189,-3.6935476615300074,-5.566607417496241,-5.178911100505526,47
-6.627607667874637,-3.3884237032160067,-6.096719165185422,-4.950741501968663,48
-6.646276384507573,-3.181375302931509,-6.456437851117363,-4.795912131532936,49
-6.653154332740759,-3.1050943133530096,-6.588965788039657,-4.738869731898721,50
-6.645560749917846,-3.1502055145178054,-6.584068833562834,-4.644727423974955,51
-6.624949596541364,-3.272650203393681,-6.570777099982888,-4.3891983024675865,52
-6.594575265249707,-3.4530950080528666,-6.5511892820755975,-4.012629070772517,53
-6.5576921486812685,-3.6722065565675908,-6.527404074616747,-3.5553664322856515,54
-6.517554639474437,-3.9106514770100835,-6.501520172382115,-3.0577570904028857,55
-6.477417130267606,-4.149096397452577,-6.475636270147483,-2.56014774852012,56
-6.440534013699166,-4.368207945967302,-6.451851062688631,-2.10288511003325,57
-6.410159682407508,-4.548652750626487,-6.432263244781341,-1.7263158783381813,58
-6.3895485290310265,-4.671097439502361,-6.418971511201395,-1.470786756830816,59
-6.381954946208113,-4.7162086406671575,-6.4140745567245725,-1.3766444489070497,60
-6.378196754944775,-4.720384088671939,-6.414160522062326,-1.3949724225550566,61
-6.367263834905976,-4.73253084650403,-6.414410603044882,-1.4482901640765304,62
-6.3496686667185305,-4.752079534890052,-6.414813077126181,-1.534098404337652,63
-6.3259237310092615,-4.778460774556627,-6.4153562217601685,-1.6498978742046035,64
-6.296541508404986,-4.811105186230373,-6.416028314400786,-1.7931893045435645,65
-6.262034479532522,-4.849443390637911,-6.416817632501975,-1.9614734262207172,66
-6.22291512501869,-4.8929060085058635,-6.417712453517682,-2.1522509701022403,67
-6.179695925490306,-4.94092366056085,-6.418701054901846,-2.3630226670543175,68
-6.132889361574193,-4.992926967529493,-6.4197717141084105,-2.591289247943127,69
-6.083007913897166,-5.048346550138409,-6.4209127085913185,-2.834551443634851,70
-6.030564063086045,-5.106613029114222,-6.422112315804513,-3.090309984995672,71
-5.976070289767649,-5.1671570251835535,-6.423358813201936,-3.3560656028917677,72
-5.920039074568798,-5.229409159073024,-6.424640478237533,-3.6293190281893226,73
-5.862982898116309,-5.292800051509251,-6.425945588365243,-3.9075709917545134,74
-5.805414241037001,-5.356760323218857,-6.427262421039011,-4.188322224453523,75
-5.747845583957693,-5.420720594928464,-6.428579253712779,-4.469073457152536,76
-5.6907894075052035,-5.484111487364691,-6.42988436384049,-4.747325420717727,77
-5.634758192306352,-5.5463636212541605,-6.431166028876085,-5.020578846015281,78
-5.580264418987956,-5.606907617323491,-6.432412526273509,-5.286334463911376,79
-5.5278205681768355,-5.665174096299305,-6.433612133486704,-5.5420930052721955,80
-5.4779391204998085,-5.720593678908222,-6.4347531279696115,-5.785355200963923,81
-5.431132556583695,-5.772596985876863,-6.435823787176177,-6.013621781852727,82
-5.387913357055313,-5.820614637931851,-6.436812388560341,-6.224393478804807,83
-5.34879400254148,-5.864077255799803,-6.437707209576046,-6.41517102268633,84
-5.314286973669017,-5.902415460207342,-6.438496527677237,-6.583455144363483,85
-5.284904751064741,-5.935059871881089,-6.439168620317854,-6.726746574702445,86
-5.261159815355471,-5.961441111547661,-6.4397117649518405,-6.842546044569393,87
-5.243564647168027,-5.980989799933683,-6.440114239033141,-6.928354284830516,88
-5.232631727129226,-5.993136557765775,-6.4403643200156955,-6.98167202635199,89
-5.228873535865889,-5.9973120057705565,-6.4404502853534495,-6.9999999999999964,90
