C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-5.135113177148699,-3.6833302190192554,-4.105127630591327,-4.714965886863496,-4.7404282932704955,-4.377928043601407,-3.613325652250469,-4.539109921456415,-4.882096041900845,-3.5088385363720955,-3.5538099649645973,20
-5.204053152998571,-3.580526224830923,-4.218239101433105,-4.509173449010276,-4.91347114224471,-4.520250130644461,-3.7152827067752887,-4.651059972365297,-5.0741935575536585,-3.578506034017981,-3.599760362003103,21
-5.264687781695747,-3.4870019364171028,-4.319456450928122,-4.325177153690898,-5.0672314369273455,-4.64724729946583,-3.8065831429121046,-4.750149056628078,-5.247262536389049,-3.640783867743334,-3.6405547465830406,22
-5.317017063240224,-3.402757353777795,-4.40877967907638,-4.162977000905371,-5.201709177318403,-4.758919550065513,-3.8872269606609167,-4.836377174244758,-5.401302978407017,-3.6956720375481553,-3.6761931187044126,23
-5.361040997632003,-3.3277924769129967,-4.486208785877877,-4.022572990653687,-5.316904363417882,-4.855266882443511,-3.9572141600217234,-4.909744325215336,-5.536314883607562,-3.7431705434324436,-3.706675478367217,24
-5.396759584871083,-3.2621073058227106,-4.551743771332613,-3.903965122935853,-5.412816995225781,-4.936289296599823,-4.016544740994527,-4.970250509539815,-5.652298251990685,-3.7832793853962006,-3.7320018255714547,25
-5.4241728249574646,-3.2057018405069355,-4.605384635440588,-3.807153397751868,-5.489447072742102,-5.001986792534449,-4.065218703579326,-5.0178957272181925,-5.749253083556385,-3.815998563439426,-3.752172160317125,26
-5.443280717891148,-3.158576080965672,-4.647131378201805,-3.7321378151017326,-5.546794595966847,-5.052359370247392,-4.103236047776121,-5.052679978250469,-5.827179378304662,-3.841328077562119,-3.767186482604229,27
-5.454083263672132,-3.1207300271989187,-4.676983999616259,-3.678918374985449,-5.58485956490001,-5.087407029738646,-4.1305967735849105,-5.074603262636645,-5.8860771362355155,-3.8592679277642787,-3.777044792432765,28
-5.456580462300417,-3.092163679206677,-4.694942499683953,-3.6474950774030166,-5.603641979541598,-5.107129771008217,-4.147300881005696,-5.083665580376722,-5.925946357348945,-3.869818114045908,-3.781747089802735,29
-5.450772313776002,-3.0728770369889458,-4.701006878404887,-3.637867922354438,-5.603141839891606,-5.111527594056103,-4.1533483700384775,-5.079866931470697,-5.946787041644949,-3.8729786364070047,-3.7812933747141377,30
-5.4347395145623025,-3.068950057959029,-4.684352889362738,-3.671966280161801,-5.570584810479456,-5.09152010657771,-4.137084702884356,-5.052957883226557,-5.937416701218631,-3.86019369950573,-3.767996519994305,31
-5.407415784916769,-3.0837604962354295,-4.638967062326213,-3.761973134337376,-5.498874038265934,-5.042062646181601,-4.09203513632172,-4.99724430637096,-5.8916228427894906,-3.826710083707728,-3.7375858994361995,32
-5.370080660530462,-3.113255046875944,-4.572065561572863,-3.893268904666436,-5.396525746898099,-4.969208807737504,-4.025969362216506,-4.919559156031917,-5.816860458294126,-3.778231652574227,-3.695186264488267,33
-5.324013677094436,-3.1533804049383707,-4.490864551380236,-4.051234010934255,-5.272056160022998,-4.879012186115143,-3.9466570724346397,-4.826735387337436,-5.720584539669138,-3.7204622696664504,-3.6459223665989517,34
-5.27049437029975,-3.2000832654805067,-4.402580196025882,-4.221248872926104,-5.133981501287688,-4.77752637618425,-3.8618679588420592,-4.725605955415529,-5.610250078851129,-3.6591057985456263,-3.5949189572167,35
-5.2108022758374615,-3.2493103235601506,-4.314428659787348,-4.388693910427259,-4.990817994339222,-4.67080497281455,-3.7793717133046956,-4.623003815394202,-5.493312067776695,-3.5998661027729812,-3.5473007877899567,36
-5.146216929398626,-3.2970082742351,-4.233626106942183,-4.53894954322299,-4.851081862824653,-4.564901570875775,-3.7069380276884805,-4.525761922401467,-5.377225498382437,-3.548447045909741,-3.508192609767169,37
-5.078017866674304,-3.3391238125631504,-4.167388701767938,-4.657396191098571,-4.7232893303910375,-4.465869765237649,-3.6523365938593466,-4.4407132315653355,-5.269445362604955,-3.5105524915171316,-3.48271917459678,38
-5.007484623355548,-3.371603633602103,-4.122932608542159,-4.729414273839278,-4.615956620685425,-4.379763150769901,-3.6233371036832267,-4.374690698013814,-5.177426652380849,-3.491886303156379,-3.476005233727237,39
