C1,C2,C3,C4,C5,time
-6.9609126615380585,-6.76893826441291,-7.000000000000001,-7.000000000000004,-6.720009953624755,10
-6.805859290094007,-6.619028976482909,-6.810503813900028,-6.802116908374826,-6.5281425228668875,11
-6.5926609043584365,-6.412903705579159,-6.549946558012569,-6.530027657390208,-6.2643248055748275,12
-6.335853757904227,-6.164616447445093,-6.236093499784489,-6.202283786886006,-5.946544373382122,13
-6.049974104304259,-5.888221197824154,-5.886709906662665,-5.837436836702085,-5.592788797922322,14
-5.74955819713141,-5.597771952459777,-5.519561046093969,-5.454038346678303,-5.221045650828974,15
-5.449142289958562,-5.307322707095399,-5.152412185525273,-5.0706398566545205,-4.849302503735628,16
-5.163262636358593,-5.030927457474459,-4.803028592403449,-4.705792906470599,-4.495546928275831,17
-4.906455489904385,-4.782640199340395,-4.489175534175371,-4.378049035966399,-4.177766496083135,18
-4.693257104168815,-4.576514928436643,-4.228618278287911,-4.1059597849817795,-3.913948778791084,19
-4.538203732724764,-4.426605640506642,-4.039122092187938,-3.908076693356602,-3.7220813480332295,20
-4.424868915205714,-4.3170749154089,-3.900827808939623,-3.7633770257012293,-3.581870636297233,21
-4.32660955092579,-4.222176339346905,-3.7813667008671255,-3.637807021888328,-3.4603774626897357,22
-4.242636932978841,-4.141100417581568,-3.6797396943073117,-3.530371684651212,-3.3566209787727495,23
-4.172162354458715,-4.073037655373797,-3.594947715597047,-3.440076016723194,-3.2696203361082903,24
-4.11439710845926,-4.017178557984502,-3.5259916910731954,-3.3659250208375884,-3.198394686258372,25
-4.068552488074318,-3.9727136306745887,-3.471872547072619,-3.3069236997277063,-3.141963180785007,26
-4.033839786397743,-3.938833378704971,-3.431591209932188,-3.2620770561268655,-3.0993449712502117,27
-4.0094702965233795,-3.914728307336554,-3.4041486059887633,-3.2303900927683764,-3.069559209215999,28
-3.994655311545076,-3.899588921830249,-3.3885456615792098,-3.2108678123855525,-3.051625046244382,29
-3.9886061245566786,-3.892605727446964,-3.383783303040393,-3.202515217711709,-3.0445616338973767,30
-3.990534028652035,-3.892969229447608,-3.3888624567091794,-3.204337311480158,-3.0473881237369964,31
-3.999650316924993,-3.8998699330930893,-3.4027840489224315,-3.2153390964242146,-3.0591236673252546,32
-4.015166282469401,-3.912498343644319,-3.4245490060170143,-3.234525575277191,-3.0787874162241673,33
-4.0362932183791065,-3.930044966362205,-3.453158254329794,-3.260901750772401,-3.105398521995747,34
-4.062242417747954,-3.9517003065076564,-3.4876127201976344,-3.293472625643158,-3.1379761362020075,35
-4.092225173669793,-3.9766548693415813,-3.5269133299573983,-3.331243202622777,-3.175539410404964,36
-4.125452779238474,-4.00409916012489,-3.570061009945955,-3.3732184844445703,-3.2171074961666304,37
-4.161136527547837,-4.033223684118491,-3.6160566865001655,-3.4184034738418507,-3.26169954504902,38
-4.198487711691737,-4.063218946583293,-3.663901285956897,-3.465803173547933,-3.3083347086141472,39
-4.236717624764016,-4.093275452780206,-3.7125957346530116,-3.5144225862961305,-3.356032138424027,40
-4.275037559858524,-4.122583707970138,-3.761140958925377,-3.5632667148197568,-3.4038109860406722,41
-4.312658810069111,-4.150334217414,-3.808537885110857,-3.6113405618521255,-3.4506904030260985,42
-4.348792668489619,-4.175717486372697,-3.8537874395463145,-3.6576491301265497,-3.4956895409423185,43
-4.382650428213898,-4.197924020107141,-3.8958905485686164,-3.7011974223763424,-3.5378275513513464,44
-4.413443382335797,-4.216144323878242,-3.933848138514628,-3.7409904413348194,-3.576123585815198,45
-4.440382823949159,-4.229568902946907,-3.966661135721211,-3.776033189735292,-3.6095967958958846,46
-4.462680046147836,-4.237388262574045,-3.993330466525233,-3.8053306703110743,-3.6372663331554227,47
-4.4795463420256745,-4.2387929080205655,-4.012857057263557,-3.8278878857954806,-3.6581513491558253,48
-4.490193004676521,-4.232973344547378,-4.024241834273051,-3.842709838921824,-3.6712709954591065,49
-4.493831327194223,-4.219120077415391,-4.026485723890576,-3.848801532423418,-3.6756444236272814,50
-4.4936549398984615,-4.194268345174106,-4.022842101163589,-3.8507125425925284,-3.6751969400084517,51
-4.49339872769513,-4.158169843597349,-4.017549539684244,-3.8534883894805056,-3.6745469455548205,52
-4.493085865557394,-4.114089763782516,-4.011086763606451,-3.8568779914592928,-3.673753233734559,53
-4.492739528458419,-4.065293296827,-4.003932497084118,-3.8606302669008308,-3.6728745980158317,54
-4.49238289137137,-4.015045633828198,-3.99656546427116,-3.8644941341770607,-3.6719698318668077,55
-4.492039129269413,-3.9666119658835037,-3.989464389321485,-3.8682185116599253,-3.671097728755655,56
-4.491731417125715,-3.923257484090314,-3.9831079963890046,-3.871552317721366,-3.67031708215054,57
-4.491482929913438,-3.888247379546022,-3.9779750096276287,-3.874244470733324,-3.669686685519631,58
-4.491316842605753,-3.864846843348024,-3.9745441531912693,-3.876043889067742,-3.6692653323310958,59
-4.49125633017582,-3.8563210665937144,-3.973294151233836,-3.8766994910965606,-3.669111816053103,60
-4.492635973990131,-3.851481181186539,-3.975591229688078,-3.880351844515073,-3.6702779710330686,61
-4.496380721486119,-3.8383443493670613,-3.9818261569210196,-3.890265375222463,-3.673443248835832,62
-4.501899296743364,-3.8189848077383575,-3.9910144707379875,-3.904874788896512,-3.6781078687556943,63
-4.5086004238414485,-3.7954767929035045,-4.002171708944306,-3.9226147912150013,-3.683772050086956,64
-4.515892826859951,-3.769894541465575,-4.014313409345299,-3.941920087855709,-3.689936012123917,65
-4.523185229878455,-3.7443122900276458,-4.026455109746292,-3.9612253844964167,-3.696099974160878,66
-4.529886356976538,-3.7208042751927914,-4.03761234795261,-3.978965386814905,-3.7017641554921394,67
-4.535404932233783,-3.701444733564088,-4.046800661769577,-3.9935748004889544,-3.7064287754120016,68
-4.53914967972977,-3.6883079017446114,-4.05303558900252,-4.003488331196345,-3.7095940532147655,69
-4.5405293235440825,-3.6834680163374354,-4.055332667456762,-4.007140684614857,-3.710760208194731,70
-4.5395566610431235,-3.678865169472359,-4.056535207473064,-4.004414194248208,-3.71185954612889,71
-4.536916577111951,-3.6663717279814367,-4.0597992446601685,-3.997013720395876,-3.714843463378751,72
-4.533025927108116,-3.6479603405211303,-4.064609404725377,-3.9861077589292813,-3.7192408151153886,73
-4.528301566389175,-3.6256036557479026,-4.070450313375987,-3.972864805719845,-3.7245804565098775,74
-4.523160350312679,-3.601274322318212,-4.0768065963192965,-3.958453356638988,-3.7303912427332913,75
-4.518019134236185,-3.5769449888885223,-4.083162879262607,-3.9440419075581308,-3.736202028956705,76
