C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.012960714575457,-3.117539223347819,-4.89719701069258,-5.149715472746503,-3.5682210768308376,-4.2448908242289995,-3.9951966821844302,-5.027959432839871,-4.894987553316435,-4.345666441051639,-3.336090200461969,-4.346109585687841,-3.4671825324659937,20
-6.074290104873975,-3.061153631920016,-5.0082985729589415,-5.173764482252571,-3.584059329502138,-4.219301217125868,-3.9835162758645413,-5.098716568952481,-4.8915751866001305,-4.287319642684278,-3.317197311064997,-4.445594054950664,-3.4485043972982083,21
-6.123269669171479,-3.0139410529763193,-5.098251064843277,-5.199877158047645,-3.5969620534561235,-4.19941237570827,-3.976415643528187,-5.154995519566432,-4.894208148026253,-4.241882277032104,-3.3022829952284227,-4.532051228967978,-3.4347830455800334,22
-6.159899407467972,-2.9759014865167304,-5.1670544863455845,-5.228053500131725,-3.606929248692796,-4.1852242999762055,-3.9738947851753683,-5.196796284681723,-4.902886437594804,-4.209354344095118,-3.2913472529522445,-4.605481107739781,-3.4260184773114686,23
-6.18417931976345,-2.947034932541248,-5.214708837465866,-5.258293508504812,-3.6139609152121546,-4.176736989929673,-3.9759537008060843,-5.224118864298354,-4.917610055305779,-4.189735843873318,-3.2843900842364633,-4.665883691266073,-3.4222106924925146,24
-6.196109406057916,-2.9273413910498727,-5.241214118204124,-5.290597183166905,-3.6180570530141996,-4.173950445568674,-3.9825923904203364,-5.236963258416324,-4.9383790011591815,-4.183026776366706,-3.281411489081078,-4.713258979546854,-3.423359691123171,25
-6.195689666351369,-2.916820862042605,-5.246570328560355,-5.324964524118003,-3.6192176620989303,-4.1768646668932075,-3.993810854018124,-5.235329467035636,-4.965193275155011,-4.189227141575279,-3.2824114674860896,-4.747606972582124,-3.429465473203438,26
-6.182920100643806,-2.915473345519444,-5.230777468534563,-5.361395531358109,-3.6174427424663476,-4.185479653903275,-4.0096090915994465,-5.2192174901562876,-4.998052877293268,-4.20833693949904,-3.2873900194514984,-4.768927670371885,-3.440528038733316,27
-6.15780070893523,-2.92329884148039,-5.193835538126745,-5.399890204887221,-3.6127322941164506,-4.1997954065988745,-4.029987103164303,-5.188627327778278,-5.036957807573951,-4.240356170137988,-3.2963471449773025,-4.777221072916134,-3.4565473877128046,28
-6.12033149122564,-2.9402973499254434,-5.135744537336903,-5.440448544705341,-3.6050863170492407,-4.219811924980008,-4.054944888712696,-5.143558979901609,-5.0819080659970615,-4.285284833492125,-3.309282844063505,-4.772487180214874,-3.477523520141904,29
