C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.1258776948961895,-4.129164901720538,-4.0986878231408514,-4.680704013543595,-4.121004186267095,-4.326951459068395,-4.348941462884511,-4.307691076216042,-3.9850898978020024,-4.166363070956084,-3.8660837574980604,-6.482213205475622,10
-4.134265843180689,-4.141129200619251,-4.1237952873795605,-4.72371202906981,-4.125411238125038,-4.339650028770412,-4.329690007061829,-4.3560814774714745,-3.9960917212056617,-4.171457605096089,-3.865703684519333,-6.342954750182763,11
-4.145799547071877,-4.157580111604982,-4.158318050707785,-4.782848050418356,-4.131470934429707,-4.357110562110685,-4.303219255305642,-4.422618279197696,-4.011219228385695,-4.178462589538596,-3.8651810841735874,-6.1514743741550815,12
-4.1596924176680785,-4.177395981655978,-4.1999022883531465,-4.854080076133649,-4.138770114069422,-4.3781425681796495,-4.2713340315993245,-4.502764881277007,-4.029440998398005,-4.186900411707979,-3.8645515883025765,-5.920827557576283,13
-4.175158066067625,-4.1994551577504815,-4.246194175543266,-4.933376104760108,-4.146895615932502,-4.401555556067743,-4.235839159926255,-4.591984683591711,-4.049725610298504,-4.196293459028613,-3.863850828748056,-5.664069780630075,14
-4.191410103368844,-4.22263598686674,-4.2948398875057645,-5.01670413484215,-4.155434278907265,-4.4261590348654,-4.198539464269808,-4.685741086024112,-4.071041643143094,-4.206164118924874,-3.863114437351781,-5.394256523500159,15
-4.207662140670061,-4.245816815982998,-4.343485599468263,-5.100032164924191,-4.163972941882027,-4.450762513663057,-4.1612397686133615,-4.779497488456514,-4.092357675987684,-4.2160347788211325,-3.8623780459555053,-5.124443266370244,16
-4.223127789069609,-4.267875992077501,-4.3897774866583825,-5.17932819355065,-4.172098443745107,-4.4741755015511515,-4.125744896940291,-4.868717290771219,-4.112642287888182,-4.225427826141768,-3.861677286400984,-4.867685489424036,17
-4.237020659665812,-4.287691862128495,-4.431361724303744,-5.250560219265943,-4.179397623384823,-4.4952075076201155,-4.0938596732339745,-4.948863892850529,-4.130864057900494,-4.233865648311151,-3.861047790529972,-4.637038672845238,18
-4.248554363556998,-4.304142773114227,-4.4658844876319685,-5.30969624061449,-4.185457319689491,-4.5126680409603885,-4.067388921477787,-5.015400694576749,-4.145991565080525,-4.240870632753658,-3.860525190184223,-4.445558296817556,19
-4.256942511841498,-4.316107072012941,-4.490991951870678,-5.352704256140704,-4.189864371547434,-4.525366610662405,-4.048137465655104,-5.063791095832181,-4.156993388484185,-4.245965166893663,-3.8601451172054926,-4.306299841524697,20
-4.2641854296963135,-4.325200395313421,-4.509320631336326,-5.378773493297064,-4.1942244231144095,-4.535310533743601,-4.032580754080318,-5.093383273845785,-4.164393350122701,-4.248882531758169,-3.859121534008668,-4.2016878658696655,21
-4.2727208222114355,-4.33378990250455,-4.5251394984960305,-5.390361960830618,-4.200270653193854,-4.545270840106363,-4.016071113556582,-5.107253680013735,-4.169499914159412,-4.249771141727683,-3.8567153806392453,-4.105239643712945,22
-4.282418370354671,-4.341881225064722,-4.538543415803397,-5.388340829227646,-4.207781202645592,-4.555202608168552,-3.998728685800429,-5.106458125469145,-4.172458622878385,-4.248776084256842,-3.8530327553848918,-4.016649727674458,23
-4.29314775509383,-4.349479994472334,-4.549627245712041,-5.373581268974427,-4.216534212329449,-4.565060916348034,-3.980673612528388,-5.092052421345135,-4.173415018563692,-4.246042446800279,-3.848179756533276,-3.935612670374125,24
-4.304778657396721,-4.356591842205779,-4.558485850675567,-5.346954450557242,-4.22630782310525,-4.574800843062668,-3.962026035456987,-5.065092378774823,-4.1725146434994,-4.241715316812629,-3.8422624823720652,-3.861823024431869,25
-4.317180758231148,-4.363222399743449,-4.565214093147589,-5.309331544462368,-4.23688017583282,-4.584377466730318,-3.9429060963027553,-5.026633808891325,-4.169903039969578,-4.235939781748526,-3.835387031188926,-3.79497534246761,26
-4.330223738564924,-4.369377298563744,-4.569906835581715,-5.261583721176086,-4.248029411371985,-4.593745865768847,-3.923433936782223,-4.977732522827762,-4.1657257502582965,-4.2288609290626065,-3.827659501271528,-3.7347641771012725,27
-4.343777279365854,-4.375062170145053,-4.572658940431555,-5.204582151184675,-4.259533670582569,-4.602861118596119,-3.9037296986119188,-4.9194443317172505,-4.160128316649623,-4.220623846209502,-3.819185990907538,-3.680884080952775,28
-4.357711061601748,-4.380282645965775,-4.57356527015072,-5.139198004974412,-4.271171094324399,-4.611678303629992,-3.883913523508372,-4.852825046692906,-4.1532562814276295,-4.211373620643851,-3.8100725983846226,-3.633029606642041,29
-4.371894766240413,-4.385044357504302,-4.572720687192818,-5.06630245303158,-4.282719823457297,-4.6201524992883325,-3.864105553188112,-4.77893047888785,-4.1452551868763825,-4.201255339820285,-3.800425421990451,-3.5908953067889926,30
-4.386198074249657,-4.389352936239029,-4.570220054011459,-4.986766665842457,-4.293957998841091,-4.628238783989002,-3.844425929367668,-4.698816439435201,-4.136270575279952,-4.190414091193441,-3.790350560012691,-3.5541757340135502,31
-4.400490666597289,-4.393214013648351,-4.566158233060255,-4.90146181389332,-4.304663761335606,-4.635892236149863,-3.8249947937635684,-4.613538739468073,-4.126447988922406,-4.17899496221795,-3.7799541107390087,-3.5225654409356357,32
-4.414642224251119,-4.3966332212106645,-4.5606300867928145,-4.811259067670455,-4.314615251800667,-4.643067934188781,-3.8059322880923454,-4.524153190119589,-4.115932970087818,-4.167143040348453,-3.769342172457074,-3.4957589801751734,33
