C1,C2,C3,C4,C5,time
-5.162253541559624,-3.225856213604462,-4.255339174777632,-4.828396855526349,-3.773968949120754,20
-5.182140736934212,-3.158356024361703,-4.203097186296652,-4.921382188332057,-3.7539323933600395,21
-5.201009958324889,-3.101224914625596,-4.161783450234051,-4.996813763801897,-3.7399874708988454,22
-5.218861205731654,-3.054462884396143,-4.131397966589826,-5.054691581935869,-3.732134181737172,23
-5.23569447915451,-3.0180699336733414,-4.1119407353639765,-5.095015642733974,-3.7303725258750173,24
-5.251509778593455,-2.9920460624571934,-4.103411756556505,-5.117785946196212,-3.7347025033123833,25
-5.266307104048489,-2.976391270747697,-4.105811030167409,-5.123002492322584,-3.745124114049269,26
-5.280086455519611,-2.971105558544855,-4.119138556196693,-5.110665281113091,-3.7616373580856752,27
-5.292847833006822,-2.9761889258486645,-4.143394334644351,-5.080774312567734,-3.7842422354216,28
-5.304591236510123,-2.991641372659127,-4.178578365510388,-5.033329586686514,-3.812938746057045,29
-5.315316666029512,-3.017462898976243,-4.2246906487948,-4.968331103469429,-3.847726889992009,30
-5.32861093018335,-3.0567902191693404,-4.292222164931101,-4.8713487791701064,-3.892574631960032,31
-5.346466700426282,-3.111365952332491,-4.387001236382354,-4.7343659005961145,-3.94968639681308,32
-5.366492771012734,-3.1790989555528095,-4.502033876192882,-4.5670025235783696,-4.016416874728794,33
-5.386297936197132,-3.2578980859174096,-4.630326097407012,-4.378878703947785,-4.090120755884814,34
-5.403490990233905,-3.3456722005134045,-4.7648839130690694,-4.17961449753528,-4.168152730458781,35
-5.4156807273774765,-3.4403301564279096,-4.89871333622338,-3.9788299601717667,-4.2478674886283345,36
-5.420475941882274,-3.539780810748039,-5.024820379914267,-3.7861451476881625,-4.3266197205711165,37
-5.415485428002725,-3.6419330205609044,-5.136211057186058,-3.611180115915384,-4.401764116464768,38
-5.398317979993256,-3.744695642953624,-5.225891381083078,-3.463554920684345,-4.470655366486928,39
-5.366582392108293,-3.845977535013307,-5.286867364649652,-3.352889617825963,-4.530648160815237,40
-5.313654805896178,-3.9619084135722757,-5.3191371711070285,-3.2764657895575775,-4.582832257880309,41
-5.238335068916216,-4.103617825076664,-5.329952803532159,-3.2227968495826866,-4.630556363292711,42
-5.146367534439275,-4.261514371034305,-5.323201034752918,-3.188350600961444,-4.674563588000009,43
-5.043496555736223,-4.426006652953035,-5.30276863759718,-3.169594846754004,-4.715597042949773,44
-4.935466486077925,-4.587503272340685,-5.2725423848928195,-3.162997390020518,-4.75439983908957,45
-4.828021678735252,-4.7364128307050946,-5.236409049467713,-3.16502603382114,-4.7917150873669705,46
-4.726906486979068,-4.863143929554099,-5.198255404149734,-3.1721485812160224,-4.8282858987295425,47
-4.637865264080244,-4.9581051703955294,-5.161968221766759,-3.180832835265319,-4.864855384124853,48
-4.566642363309647,-5.011705154737221,-5.131434275146661,-3.187546599029182,-4.902166654500472,49
-4.518982137938144,-5.014352484087012,-5.1105403371173175,-3.188757675567766,-4.940962820803968,50
-4.49927626227034,-4.9472013298951385,-5.096813735057106,-3.189221473128531,-4.986994538521907,51
-4.504007448268631,-4.8097284228850885,-5.084850034576959,-3.195242904231018,-5.0426859826826815,52
-4.52705660569058,-4.619826203474572,-5.0741383658535835,-3.2056140283435024,-5.103790543546598,53
-4.5623046442937465,-4.395387112081305,-5.064167859063685,-3.219126904934258,-5.166061611373962,54
-4.603632473835688,-4.154303589122993,-5.054427644383968,-3.234573593471559,-5.22525257642508,55
-4.644921004073966,-3.9144680750173486,-5.04440685199114,-3.25074615342368,-5.277116828960259,56
-4.68005114476614,-3.6937730101820807,-5.033594612061905,-3.266436644258895,-5.3174077592398055,57
-4.702903805669768,-3.5101108350349013,-5.021480054772969,-3.2804371254454785,-5.341878757524025,58
-4.707359896542413,-3.3813739899935236,-5.00755231030104,-3.2915396564517043,-5.346283214073225,59
-4.687300327141633,-3.3254549154756554,-4.991300508822823,-3.298536296745847,-5.326374519147711,60
-4.639769446833181,-3.34923639230931,-4.971525214402151,-3.301582830314633,-5.274873978246259,61
-4.569470950701304,-3.437987064225012,-4.948089864669013,-3.3020184828872914,-5.192141763783427,62
-4.481774767081299,-3.577178165994252,-4.922077900149353,-3.3004104765458537,-5.085389566393196,63
-4.382050824308463,-3.7522809323885156,-4.89457276136911,-3.29732603337235,-4.961829076709542,64
-4.275669050718095,-3.948766598179287,-4.866657888854227,-3.2933323754488093,-4.828671985366445,65
-4.167999374645494,-4.152106398138057,-4.8394167231306415,-3.2889967248572627,-4.693129982997884,66
-4.064411724425957,-4.347771567036307,-4.813932704724298,-3.2848863036797407,-4.562414760237839,67
-3.970276028394781,-4.521233339645526,-4.791289274161136,-3.2815683339982726,-4.443738007720287,68
-3.8909622148872667,-4.6579629507372,-4.7725698719670975,-3.27961003789489,-4.3443114160792105,69
-3.8318402122387107,-4.743431635082816,-4.758857938668123,-3.2795786374516216,-4.271346675948585,70
-3.791722871573128,-4.779807439294313,-4.751123000053642,-3.281390253630919,-4.222882229266838,71
-3.764381851167254,-4.78336170135604,-4.748780113609402,-3.284410056660186,-4.190349531268228,72
-3.74762529008547,-4.760720593098102,-4.750581017405814,-3.288378842518884,-4.171049792530482,73
-3.7392613273921564,-4.718510286350603,-4.75527744951329,-3.2930374071864725,-4.162284223631329,74
-3.7370981021516916,-4.663356952943647,-4.7616211480022415,-3.2981265466424126,-4.161354035148496,75
-3.7389437534284564,-4.601886764707337,-4.768363850943082,-3.3033870568661645,-4.165560437659709,76
-3.742606420286831,-4.540725893471778,-4.7742572964062235,-3.3085597338371886,-4.172204641742697,77
-3.7458942417911936,-4.486500511067073,-4.778053222462078,-3.313385373534946,-4.178587857975185,78
-3.7466153570059264,-4.445836789323327,-4.778503367181059,-3.3176047719388966,-4.182011296934904,79
-3.7425779049954087,-4.425360900070642,-4.774359468633577,-3.3209587250285013,-4.179776169199579,80
-3.7359176224758635,-4.423606523052627,-4.765957370824109,-3.323554708259829,-4.1744508503793005,81
-3.7300940708154675,-4.43288745030303,-4.754778147608049,-3.3257212343890328,-4.170260960399069,82
-3.724901126056525,-4.4505000220871676,-4.741291381832184,-3.3275306553457003,-4.166993576308973,83
-3.7201326642413446,-4.473740578670353,-4.7259666563432985,-3.3290553230594178,-4.164435775159107,84
-3.7155825614122286,-4.499905460317899,-4.70927355398818,-3.330367589459773,-4.16237463399956,85
-3.7110446936114867,-4.526291007295126,-4.691681657613614,-3.3315398064763535,-4.160597229880425,86
-3.706312936881423,-4.550193559867345,-4.673660550066388,-3.332644326038746,-4.158890639851794,87
-3.7011811672643455,-4.568909458299872,-4.655679814193288,-3.3337535000765377,-4.15704194096376,88
-3.695443260802559,-4.579735042858025,-4.638209032841099,-3.3349396805193163,-4.15483821026641,89
-3.6888930935383692,-4.579966653807115,-4.6217177888566106,-3.3362752192966685,-4.1520665248098405,90
-3.6809570318518516,-4.569424288507767,-4.604530807781765,-3.3370245781333483,-4.147918431766537,91
-3.671530148576953,-4.550811740774074,-4.585230406780235,-3.336704093023537,-4.142165599661865,92
-3.6611093794367866,-4.525751045551555,-4.564672556131399,-3.3357639273009596,-4.135465287575221,93
-3.6501916601544657,-4.495864237785734,-4.543713226114637,-3.334654244299344,-4.12847475458601,94
-3.6392739264531033,-4.462773352422129,-4.523208387009321,-3.3338252073524166,-4.12185125977363,95
-3.6288531140558127,-4.428100424406264,-4.504014009094831,-3.3337269797939046,-4.116252062217483,96
-3.619426158685707,-4.393467488683658,-4.486986062650544,-3.334809724957534,-4.112334420996969,97
-3.6114899960659006,-4.360496580199831,-4.47298051795584,-3.337523606177032,-4.110755595191492,98
-3.605541561919507,-4.330809733900304,-4.462853345290093,-3.3423187867861257,-4.1121728438804475,99
-3.6020777919696383,-4.306028984730601,-4.4574605149326825,-3.3496454301185414,-4.11724342614324,100
-3.6017147829099483,-4.286725829019845,-4.461908196210085,-3.360213968730024,-4.127308966034099,101
-3.6042794699314586,-4.271535654414793,-4.478145476976919,-3.3739522513239764,-4.14243320824155,102
-3.609085046503339,-4.2591763328373995,-4.502292705304761,-3.3901365654556064,-4.161356592796441,103
-3.6154447060947574,-4.248365736209628,-4.530470229265201,-3.4080431986801267,-4.182819559729618,104
-3.6226716421748826,-4.2378217364534345,-4.558798396929816,-3.426948438552746,-4.205562549071925,105
-3.630079048212883,-4.22626220549078,-4.58339755637019,-3.4461285726286763,-4.228326000854211,106
-3.6369801176779277,-4.212405015243622,-4.6003880556579055,-3.4648598884631268,-4.249850355107321,107
-3.642688044039185,-4.19496803763392,-4.605890242864547,-3.4824186736113085,-4.268876051862101,108
-3.646516020765823,-4.172669144583634,-4.596024466061695,-3.498081215628432,-4.284143531149398,109
-3.6477772413270104,-4.1442262080147225,-4.566911073320932,-3.511123802069707,-4.294393233000058,110
-3.64442849451732,-4.1109978148282,-4.510669959437776,-3.520795990454981,-4.296741137517796,111
-3.636046906810153,-4.075068349827781,-4.426946630928096,-3.52743138490469,-4.29089122176528,112
-3.624376178192924,-4.036244381789481,-4.323149853444002,-3.5319323428749305,-4.279465921211784,113
-3.611160008653046,-3.994332479489314,-4.206688392637602,-3.5352012218218003,-4.265087671326587,114
-3.598142098177934,-3.9491392117032924,-4.084971014161004,-3.538140379201395,-4.25037890757896,115
-3.5870661467550016,-3.9004711472074294,-3.965406483666317,-3.541652172469812,-4.237962065438181,116
-3.5796758543716622,-3.848134854777739,-3.855403566805653,-3.5466389590831473,-4.230459580373523,117
-3.57771492101533,-3.7919369031902366,-3.7623710292311188,-3.554003096497498,-4.230493887854265,118
-3.5829270466734195,-3.731683861220933,-3.693717636594823,-3.564646942168961,-4.240687423349677,119
-3.597055931333344,-3.6671822976458435,-3.656852154548875,-3.579472853553632,-4.263662622329039,120
-3.6225008220195907,-3.58900483671929,-3.657872837735409,-3.599507449518995,-4.302720259510167,121
-3.6587863522773345,-3.49211464281485,-3.6924844410200905,-3.6243852957776985,-4.356974535916304,122
-3.7033443018750196,-3.382904094887408,-3.7525054803903246,-3.652920670053589,-4.422768026474862,123
-3.7536064505810924,-3.2677655718918532,-3.829754471833518,-3.6839278500705137,-4.496443306113256,124
-3.807004578163998,-3.153091452783071,-3.916049931337074,-3.7162211135523195,-4.574342949758896,125
-3.8609704643921834,-3.0452741165159476,-4.003210374888401,-3.7486147382228534,-4.6528095323392,126
-3.9129358890340913,-2.9507059420453734,-4.083054318474901,-3.7799230018059613,-4.728185628781576,127
-3.9603326318581673,-2.8757793083262344,-4.147400278083983,-3.8089601820254906,-4.796813814013439,128
-4.000592472632859,-2.826886594313417,-4.188066769703048,-3.8345405566052873,-4.855036662962203,129
-4.03114719112661,-2.8104201789618095,-4.196872309319506,-3.855478403269199,-4.899196750555278,130
-4.053527512620743,-2.8357986850533825,-4.171007330703839,-3.8723327952823983,-4.9289555899836905,131
-4.071247179548713,-2.9016255470693495,-4.117395465667527,-3.8866439668193244,-4.94791801828069,132
-4.084712497407171,-2.998070361513456,-4.042455027259465,-3.898697936967724,-4.958341596137031,133
-4.094329771692767,-3.1153027248894527,-3.9526043285285506,-3.9087807248153488,-4.96248388424347,134
-4.100505307902149,-3.243492233701087,-3.8542616825236777,-3.917178349449943,-4.962602443290762,135
-4.103645411531969,-3.37280848445211,-3.7538454022937424,-3.924176829959257,-4.960954833969663,136
-4.1041563880788745,-3.4934210736462665,-3.6577738008876426,-3.9300621854310385,-4.959798616970926,137
-4.102444543039517,-3.595499597787305,-3.572465191354274,-3.935120434953035,-4.961391352985309,138
-4.098916181910545,-3.669213653378976,-3.5043378867425323,-3.9396375976129954,-4.9679906027035665,139
-4.09397761018861,-3.704732836925026,-3.4598102001013125,-3.943899692498667,-4.981853926816454,140
-4.085781562886907,-3.691426729070019,-3.4388737703558494,-3.94725346161459,-5.0046830618632745,141
-4.072880427831058,-3.6335840337977894,-3.434867924117604,-3.9490393714648833,-5.03508224298286,142
-4.056279989736347,-3.5437530326209883,-3.44423250596481,-3.9495340278866573,-5.070662778765252,143
-4.036986033318062,-3.4344820070522712,-3.463407360475703,-3.9490140367170268,-5.109035977800497,144
-4.0160043432914865,-3.3183192386042895,-3.488832332228518,-3.9477560037931045,-5.147813148678638,145
-3.994340704371907,-3.207813008789695,-3.51694726580149,-3.946036534952003,-5.184605599989721,146
-3.973000901274609,-3.115511599121145,-3.5441920057728535,-3.9441322360308364,-5.21702464032379,147
-3.952990718714878,-3.05396329111129,-3.5670063967208425,-3.942319712866717,-5.242681578270888,148
-3.9353159414079983,-3.035716366272784,-3.581830283223694,-3.9408755712967585,-5.2591877224210615,149
-3.920982354069258,-3.073319106118279,-3.5851035098596418,-3.9400764171580738,-5.264154381364353,150
-3.9088831136644884,-3.182892743370816,-3.5774127530209237,-3.939135374193202,-5.253525140123835,151
-3.8973602713958946,-3.360380485752289,-3.5627759570665405,-3.9373284384280303,-5.227523596285615,152
-3.8865929533333174,-3.5880635772736453,-3.542779868524869,-3.9350265241246896,-5.190181077284286,153
-3.8767602855465992,-3.848223261945831,-3.5190112339242874,-3.9326005455453155,-5.145528910554441,154
-3.868041394105579,-4.12314078377979,-3.493056799793171,-3.9304214169520395,-5.097598423530672,155
-3.8606154050801,-4.395097386786475,-3.4665033126598988,-3.928860052606995,-5.050420943647576,156
-3.8546614445400027,-4.64637431497682,-3.440937519052848,-3.9282873667723157,-5.008027798339745,157
-3.850358638555128,-4.859252812361777,-3.4179461655003958,-3.9290742737101345,-4.974450315041773,158
-3.847886113195318,-5.016014122952289,-3.399115998530919,-3.931591687682584,-4.953719821188254,159
-3.8474229945304126,-5.098939490759305,-3.3860337646727956,-3.936210522951797,-4.9498676442137794,160
-3.849459820501627,-5.106156632670264,-3.3781289956071943,-3.943526120714989,-4.966055471711266,161
-3.8540833518186903,-5.055000397611283,-3.373439249572003,-3.953484574254326,-4.999859160929794,162
-3.8608670487042125,-4.956562727651324,-3.3714633129306772,-3.965482925959367,-5.046931293788197,163
-3.8693843713808076,-4.821935564859342,-3.371699972046673,-3.9789182182196763,-5.102924452205315,164
-3.8792087800710866,-4.662210851304292,-3.3736480132834448,-3.9931874934248124,-5.163491218099987,165
-3.8899137349976605,-4.488480529055133,-3.3768062230044484,-4.007687793964338,-5.22428417339105,166
-3.901072696383142,-4.311836540180824,-3.3806733875731387,-4.021816162227813,-5.280955899997341,167
-3.9122591244501423,-4.1433708267503295,-3.3847482933529722,-4.034969640604796,-5.329158979837697,168
-3.9230464794212736,-3.9941753308326002,-3.3885297267074037,-4.046545271484852,-5.364545994830958,169
-3.933008221519149,-3.8753419944965906,-3.3915164739998893,-4.05594009725754,-5.382769526895963,170
-3.942499800558256,-3.7776275326848405,-3.3941262132608823,-4.06365658259823,-5.387452424433678,171
-3.9521610262046765,-3.6843940322939126,-3.3971107649451993,-4.070599163922584,-5.385115814565846,172
-3.9619918984584106,-3.5956414933238094,-3.4004701290528407,-4.0767678412305965,-5.375759697292469,173
-3.971992417319459,-3.5113699157745293,-3.404204305583807,-4.082162614522272,-5.359384072613547,174
