C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-6.2858026013712065,-5.711960247019286,-2.852498971342577,-5.048397394236145,-4.412913285945202,-5.95764538599252,-5.971506268165094,-3.6586611459446363,-5.953257444768632,-4.444841288692875,10
-6.21917864191009,-5.624702049127071,-2.881718357814336,-4.933028546321755,-4.380311918711487,-5.778988724531369,-5.91849459546681,-3.621223050849911,-5.836517357580426,-4.435097134939473,11
-6.157058177912753,-5.5427158500929,-2.9142149265453403,-4.825614444658474,-4.349694681673537,-5.612294149688778,-5.8671706169373525,-3.5861074439996043,-5.726782669216192,-4.425375878454524,12
-6.099441209379193,-5.466001649916774,-2.949988677535589,-4.726155089246297,-4.321061574831352,-5.457561661464745,-5.817534332576723,-3.553314325393714,-5.624053379675926,-4.415677519238027,13
-6.046327736309413,-5.394559448598694,-2.9890396107850816,-4.634650480085228,-4.294412598184932,-5.314791259859272,-5.769585742384921,-3.5228436950322424,-5.528329488959633,-4.406002057289984,14
-5.99771775870341,-5.328389246138664,-3.03136772629382,-4.551100617175265,-4.26974775173428,-5.183982944872358,-5.723324846361947,-3.494695552915187,-5.4396109970673105,-4.396349492610394,15
-5.953611276561186,-5.267491042536683,-3.0769730240618034,-4.475505500516408,-4.247067035479391,-5.0651367165040035,-5.678751644507801,-3.4688698990425504,-5.357897903998957,-4.386719825199257,16
-5.914008289882739,-5.211864837792754,-3.125855504089031,-4.407865130108658,-4.22637044942027,-4.958252574754208,-5.635866136822481,-3.445366733414331,-5.283190209754576,-4.377113055056571,17
-5.878908798668071,-5.161510631906876,-3.178015166375504,-4.348179505952016,-4.207657993556914,-4.86333051962297,-5.59466832330599,-3.4241860560305284,-5.215487914334164,-4.3675291821823405,18
-5.848312802917181,-5.116428424879051,-3.2334520109212206,-4.29644862804648,-4.190929667889323,-4.780370551110292,-5.555158203958327,-3.4053278668911435,-5.1547910177377245,-4.357968206576562,19
-5.822220302630067,-5.0766182167092815,-3.292166037726183,-4.2526724963920515,-4.176185472417499,-4.709372669216171,-5.517335778779491,-3.388792165996176,-5.1010995199652545,-4.348430128239235,20
-5.802543727116019,-5.045948166318273,-3.3647370926744724,-4.220416660404838,-4.162149111709317,-4.655041225921373,-5.479876367859288,-3.375040785933503,-5.058509306978658,-4.337327575958939,21
-5.790345537102416,-5.0265672508841925,-3.4570428679239114,-4.201661980871564,-4.148111532746932,-4.619989750104099,-5.44204403791428,-3.3643303003630556,-5.029295870978988,-4.3237786768404405,22
-5.7843507797164015,-5.0158966977932335,-3.5620301328851123,-4.194031424848162,-4.134923599151758,-4.601082007110508,-5.404721908884594,-3.3563528208929165,-5.010728621324981,-4.30884167835802,23
