C1,C2,C3,time
-6.912111459908095,-6.801030172133343,-6.705685687459063,10
-6.757216597520582,-6.649040015621513,-6.515610969434466,11
-6.54423616173775,-6.4400535504177485,-6.254258232150648,12
-6.287691545908429,-6.18831985369503,-5.939446980422414,13
-6.00210414338145,-5.908088002626346,-5.5889967190645695,14
-5.70199534750564,-5.613607074384675,-5.22072695289192,15
-5.401886551629831,-5.319126146143005,-4.8524571867192705,16
-5.116299149102851,-5.03889429507432,-4.5020069253614245,17
-4.85975453327353,-4.7871605983516,-4.18719567363319,18
-4.646774097490695,-4.578174133147836,-3.9258429363493708,19
-4.4918792351031795,-4.426183976636005,-3.7357682183247714,20
-4.378701698165933,-4.315095802309943,-3.59686169851078,21
-4.280662240916269,-4.218775723899685,-3.4764866995324564,22
-4.19696575997656,-4.136413478932511,-3.373672441715118,23
-4.126817151969179,-4.067198804935703,-3.2874481453840776,24
-4.0694213135165,-4.010321439436549,-3.216843030864654,25
-4.023983141240894,-3.9649711199623265,-3.1608863184821585,26
-3.9897075317647333,-3.9303375840403243,-3.1186072285619106,27
-3.9657993817103914,-3.905610569197823,-3.089034981429224,28
-3.951463587700241,-3.8899798129621055,-3.071198797409414,29
-3.945905046356653,-3.8826350528604565,-3.0641278968277965,30
-3.948328654302003,-3.8827660264201587,-3.0668515000096868,31
-3.95793930815866,-3.889562471168494,-3.0783988272804,32
-3.973941904549,-3.9022141246327493,-3.0977990989652535,33
-3.995541340095394,-3.9199107243402045,-3.12408153538956,34
-4.021942511420212,-3.941842007818144,-3.156275356878637,35
-4.052350315145833,-3.967197712593851,-3.193409783757799,36
-4.085969647894624,-3.995167576194609,-3.234514036352363,37
-4.122005406288959,-4.024941336147701,-3.2786173349876417,38
-4.159662486951213,-4.055708729980411,-3.324748899988953,39
-4.198145786503754,-4.0866594952200215,-3.3719379516816113,40
-4.236660201568958,-4.116983369393816,-3.419213710390932,41
-4.274410628769198,-4.145870090029079,-3.4656053964422333,42
-4.310601964726844,-4.172509394653091,-3.510142230160826,43
-4.3444391060642715,-4.196091020793138,-3.5518534318720287,44
-4.3751269494038505,-4.2158047059765025,-3.5897682219011564,45
-4.401870391367955,-4.230840187730466,-3.6229158205735237,46
-4.4238743285789575,-4.240387203582316,-3.6503254482144474,47
-4.44034365765923,-4.243635491059332,-3.6710263251492417,48
-4.450483275231145,-4.2397747876887975,-3.6840476717032233,49
-4.453498077917077,-4.227994830997998,-3.688418708201707,50
-4.452384762190787,-4.206061581944679,-3.6880382430985064,51
-4.450767610150408,-4.1742023369694214,-3.6874855967077225,52
-4.448792896854872,-4.135298836823755,-3.6868107571451074,53
-4.446606897363106,-4.092232822259209,-3.686063712526408,54
-4.444355886734036,-4.047886034027316,-3.685294450967375,55
-4.442186140026595,-4.005140212879608,-3.684552960583759,56
-4.440243932299708,-3.9668770995676144,-3.6838892294913075,57
-4.438675538612307,-3.935978434842866,-3.6833532458057716,58
-4.437627234023317,-3.915325959456895,-3.6829949976429,59
-4.437245293591671,-3.9078014141612307,-3.6828644731184434,60
-4.43725604917481,-3.9035098973377527,-3.6840644737399466,61
-4.437285242900473,-3.8918614945311694,-3.6873216182840256,62
-4.43732826523303,-3.874695427237257,-3.6921216207700374,63
-4.437380506636849,-3.853850916951793,-3.697950195217338,64
-4.437437357576299,-3.831167185170552,-3.7042930556452816,65
-4.43749420851575,-3.808483453389311,-3.710635916073226,66
-4.4375464499195685,-3.7876389431038464,-3.7164644905205257,67
-4.4375894722521245,-3.7704728758099346,-3.7212644930065375,68
-4.437618665977789,-3.7588244730033513,-3.724521637550617,69
-4.437629421560928,-3.7545329561798733,-3.7257216381721197,70
-4.436489313416625,-3.7502583538855436,-3.7267845505563404,71
-4.433394734167801,-3.7386558619437915,-3.7296695984563675,72
-4.428834301590588,-3.721557452766473,-3.7339212479932504,73
-4.423296633461116,-3.7007950987654437,-3.739083965288038,74
-4.4172703475555135,-3.6782007723525583,-3.7447022164617754,75
-4.41124406164991,-3.6556064459396733,-3.7503204676355137,76
-4.405706393520438,-3.6348440919386436,-3.7554831849303003,77
-4.401145960943224,-3.6177456827613246,-3.759734834467183,78
-4.398051381694401,-3.606143190819573,-3.762619882367211,79
-4.396911273550098,-3.6018685885252433,-3.763682794751431,80
-4.395721577497679,-3.5968184435296733,-3.764845013345576,81
-4.392492402498252,-3.583110907113126,-3.7679996066725407,82
-4.387733618288573,-3.5629103271308455,-3.7726484810491194,83
-4.381955094605391,-3.538381051438077,-3.7782935427921096,84
-4.375666701185457,-3.511687427890064,-3.784436698218303,85
-4.369378307765523,-3.4849938043420505,-3.7905798536444975,86
-4.36359978408234,-3.4604645286492826,-3.7962249153874863,87
-4.35884099987266,-3.440263948667002,-3.800873789764066,88
-4.355611824873235,-3.426556412250455,-3.8040283830910306,89
-4.354422128820815,-3.421506267254885,-3.8051906016851755,90
-4.351712061761085,-3.4207931139224472,-3.810437792648526,91
-4.344356165456105,-3.4188574120201154,-3.8246801681204765,92
-4.333515897217185,-3.4160047986903637,-3.8456689319738766,93
-4.320352714355642,-3.4125409110756655,-3.871155288081578,94
-4.306028074182785,-3.408771386318493,-3.8988904403164284,95
-4.2917034340099285,-3.4050018615613213,-3.9266255925512796,96
-4.278540251148383,-3.4015379739466227,-3.95211194865898,97
-4.267699982909464,-3.3986853606168705,-3.9731007125123807,98
-4.260344086604484,-3.3967496587145387,-3.987343087984331,99
-4.257634019544755,-3.396036505382101,-3.9925902789476813,100
-4.241954587413392,-3.3986895315873453,-3.997240542968669,101
-4.199396128771124,-3.4058906027158664,-4.009862688168493,102
-4.136678400245676,-3.4165027075368433,-4.028463744252442,103
-4.060521158464775,-3.429388834819459,-4.051050740925811,104
-3.977644160056148,-3.4434119733328936,-4.075630707893889,105
-3.8947671616475192,-3.457435111846329,-4.100210674861967,106
-3.818609919866619,-3.4703212391289444,-4.122797671535335,107
-3.755892191341171,-3.4809333439499217,-4.141398727619285,108
-3.7133337326989033,-3.4881344150784424,-4.154020872819109,109
-3.6976543005675415,-3.4907874412836866,-4.158671136840097,110
