C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.908086393261903,-4.798260029409593,-3.723653137276371,-5.177593669219537,-5.3566617001720545,-5.826962178701054,-4.907556329509329,-3.8040666387564475,-4.36699140890499,-5.710316845222832,-5.534518384468804,-5.302426946073019,-4.89221605498068,-3.5514706400382123,-3.679833716348886,-4.248569526658667,-3.817361989810687,-4.943975390144302,-4.082930801044118,-4.83249786596638,10
-5.903348554877539,-4.793765069868438,-3.727629735601446,-5.161525756793079,-5.319888965865207,-5.791651035099911,-4.946368834751013,-3.7984164413078596,-4.362069869466321,-5.656863938192439,-5.46069131094151,-5.310113971376653,-4.843090113370163,-3.5495542374883002,-3.682409304981196,-4.233144250474525,-3.80445582625698,-4.94331411525134,-4.068148811302213,-4.781636376077197,11
-5.899045796668338,-4.783726907784282,-3.7281015087730935,-5.14657405654231,-5.286401142796289,-5.761030394910075,-4.984029496492533,-3.793234758009453,-4.3592173054363315,-5.6081146300128895,-5.3945615499022495,-5.316864418632611,-4.801638363976556,-3.5478913826274527,-3.684854693674556,-4.219892936767887,-3.7927640919201644,-4.943046206772267,-4.054659242600373,-4.734045889600003,12
-5.8951781186342975,-4.768145543157123,-3.725068456791314,-5.1327385684672295,-5.256198230965299,-5.735100258131546,-5.020538314733888,-3.7885215888612285,-4.358433716815022,-5.564068920684182,-5.336129101351026,-5.322678287840889,-4.767860806799856,-3.5464820754556716,-3.6871698824289663,-4.208815585538755,-3.782286786800239,-4.943171664707079,-4.0424620949385925,-4.689726406534797,13
-5.891745520775423,-4.747020975986964,-3.718530579656108,-5.120019292567838,-5.229280230372238,-5.713860624764324,-5.055895289475078,-3.7842769338631848,-4.359719103602394,-5.524726810206321,-5.285393965287838,-5.3275555790014915,-4.741757441840066,-3.545326315972955,-3.689354871244427,-4.199912196787129,-3.773023910897206,-4.943690489055778,-4.031557368316875,-4.648677926881581,14
-5.888748003091712,-4.720353206273803,-3.7084878773674745,-5.108416228844139,-5.205647141017105,-5.697311494808411,-5.090100420716105,-3.7805007930153236,-4.363073465798446,-5.490088298579304,-5.242356141712686,-5.331496292114416,-4.723328269097183,-3.544424104179306,-3.691409660120938,-4.193182770513009,-3.764975464211064,-4.944602679818366,-4.021945062735222,-4.610900450640355,15
-5.886185565583165,-4.68814223401764,-3.6949403499254143,-5.097929377296133,-5.1852989628999,-5.685452868263806,-5.123153708456966,-3.7771931663176432,-4.368496803403179,-5.460153385803131,-5.207015630625571,-5.334500427179663,-4.712573288571211,-3.5437754400747217,-3.693334249058499,-4.188627306716395,-3.7581414467418135,-4.945908236994839,-4.013625178193631,-4.576393977811119,16
-5.884058208249782,-4.650388059218476,-3.677887997329927,-5.088558737923821,-5.168235696020624,-5.67828474513051,-5.155055152697663,-3.774354053770145,-4.3759891164165925,-5.4349220718778035,-5.179372432026491,-5.336567984197235,-4.709492500262147,-3.5433803236592034,-3.695128638057111,-4.186245805397286,-3.752521858489455,-4.947607160585202,-4.006597714692102,-4.545158508393873,17
-5.882365931091564,-4.607090681876311,-3.657330819581013,-5.080304310727202,-5.154457340379277,-5.67580712540852,-5.185804753438196,-3.771983455372828,-4.385550404838687,-5.41439435680332,-5.159426545915448,-5.337698963167128,-4.714085904169992,-3.543238754932752,-3.696792827116774,-4.186038266555683,-3.7481166994539867,-4.94969945058945,-4.000862672230636,-4.517194042388614,18
-5.881108734108509,-4.558250101991144,-3.6332688166786715,-5.07316609570628,-5.143963895975858,-5.678020009097839,-5.215402510678565,-3.7700813711256917,-4.3971806686694626,-5.398570240579681,-5.1471779722924405,-5.337893364089343,-4.726353500294746,-3.5433507338953656,-3.6983268162374863,-4.188004690191586,-3.74492596963541,-4.952185107007586,-3.996420050809234,-4.4925005797953474,19
