C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-3.7307219521208905,-3.7103486848571703,-3.784136279436834,-3.6418746393059673,-3.704977459377961,-3.8619694054766027,-3.911389373143636,-3.878596717888213,-4.184108931737081,-3.763935539811478,-3.3132122272179725,-3.9811432507775493,-3.947727298159383,-3.9317865763312017,-4.012860062682399,-3.9389539319261258,-4.086403808004178,-3.8009941815903776,-3.9401961067500304,-3.5318849688197838,-4.0562390104054735,-4.62098803286437,-4.094626447929194,-4.35953383400705,20
-3.730391711572951,-3.7070922103088404,-3.77744946939928,-3.6375578531694757,-3.7557870728902496,-3.8550591846021716,-3.928909683759419,-3.8760889982647737,-4.232093710649717,-3.7614491538336434,-3.3127248155438473,-3.976580577414883,-3.9455908074326143,-3.9290148097036948,-4.004241940530489,-3.953930185094032,-4.125690136733304,-3.797105864776038,-3.936352323814128,-3.532206485323106,-4.102651611065581,-4.597589493737416,-4.08722067621647,-4.415475998673876,21
-3.7294953443714003,-3.698253207963372,-3.7592995564402054,-3.62584086222757,-3.893698880995032,-3.8363028708001448,-3.976464812573686,-3.869282330715438,-4.3623381105554415,-3.754700391893807,-3.311401840999792,-3.9641961782876445,-3.939791761174241,-3.921491443143318,-3.9808498946895923,-3.9945800151212048,-4.232324457569504,-3.786551861994259,-3.925919198702391,-3.533079172974979,-4.22862867000016,-4.53407917324997,-4.067119295853359,-4.567319017055261,22
-3.728174382179642,-3.6852273097700516,-3.732552316289991,-3.6085737176816037,-4.096937335044187,-3.808661987302421,-4.046546055036817,-3.8592514522216814,-4.554277226205982,-3.744754847982469,-3.309452194303291,-3.9459454848369777,-3.931245798267166,-3.91040437663329,-3.946377406081955,-4.054485027792828,-4.389469772486008,-3.770998594736901,-3.9105440669587805,-3.534365238988267,-4.41427907264059,-4.440485016742155,-4.037496209002459,-4.791087675722563,23
-3.7265703566610777,-3.669410147678162,-3.700073524679016,-3.58760647073293,-4.343726886389589,-3.7750980573408994,-4.1316447065991895,-3.8470710997649755,-4.787346152353068,-3.7326781160901294,-3.3070847661718252,-3.923783928504025,-3.9208685575942877,-3.8969415101568274,-3.904517955629823,-4.127226828894085,-4.58028908345605,-3.7521124844958234,-3.8918742641272526,-3.5359268905758308,-4.639711704418257,-4.326834969554093,-4.001525317826367,-5.062806761247147,24
-3.7248247994791104,-3.652197353636988,-3.664728957337661,-3.564789172582903,-4.612291986383112,-3.7385726041474783,-4.224252062711184,-3.8338160103267964,-5.040979983748425,-3.7195357902072894,-3.3045084473228767,-3.8996669407299294,-3.9095756780385087,-3.882290743697147,-3.858965024255445,-4.206387024210159,-4.787945392452858,-3.7315599527628853,-3.871557125751766,-3.5376263349505317,-4.885035450764539,-4.203156977025908,-3.962380524487678,-5.3585010602003695,25
-3.7230792422971435,-3.6349845595958135,-3.6293843899963054,-3.541971874432876,-4.880857086376636,-3.7020471509540576,-4.316859418823178,-3.8205609208886173,-5.294613815143784,-3.70639346432445,-3.3019321284739283,-3.875549952955834,-3.89828279848273,-3.867639977237467,-3.813412092881067,-4.285547219526233,-4.995601701449668,-3.7110074210299477,-3.8512399873762795,-3.5393257793252335,-5.130359197110823,-4.079478984497722,-3.9232357311489894,-5.654195359153592,26
-3.72147521677858,-3.619167397503924,-3.59690559838533,-3.521004627484203,-5.127646637722039,-3.668483220992536,-4.40195807038555,-3.8083805684319123,-5.52768274129087,-3.6943167324321107,-3.2995647003424624,-3.853388396622882,-3.8879055578098525,-3.8541771107610043,-3.771552642428935,-4.35828902062749,-5.18642101241971,-3.69212131078887,-3.832570184544752,-3.540887430912797,-5.355791828888489,-3.965828937309661,-3.887264839972897,-5.925914444678175,27
-3.720154254586821,-3.606141499310603,-3.5701583582351155,-3.503737482938236,-5.330885091771191,-3.640842337494812,-4.47203931284868,-3.7983496899381546,-5.7196218569414095,-3.684371188520772,-3.29761505364596,-3.8351377031722147,-3.8793595949027764,-3.843090044250976,-3.7370801538212977,-4.4181940332991125,-5.343566327336213,-3.6765680435315113,-3.8171950528011402,-3.5421734969260843,-5.541442231528919,-3.8722347808018456,-3.8576417531219978,-6.1496831033454775,28
-3.7192578873852704,-3.5973024969651353,-3.552008445276041,-3.4920204919963305,-5.468796899875975,-3.6220860236927854,-4.519594441662948,-3.791543022388819,-5.849866256847135,-3.677622426580936,-3.296292079101906,-3.822753304044977,-3.873560548644403,-3.8355666776906,-3.7136881079804005,-4.458843863326287,-5.450200648172412,-3.6660140407497326,-3.8067619276894047,-3.543046184577958,-5.6674192904634975,-3.808724460314399,-3.837540372758887,-6.301526121726863,29
-3.7189276468373307,-3.5940460224168054,-3.5453216352384875,-3.487703705859839,-5.519606513388263,-3.6151758028183543,-4.537114752278731,-3.78903530276538,-5.8978510357597695,-3.675136040603101,-3.2958046674277806,-3.81819063068231,-3.8714240579176344,-3.832794911063093,-3.7050699858284912,-4.473820116494192,-5.489486976901539,-3.662125723935393,-3.8029181447535017,-3.54336770108128,-5.713831891123605,-3.7853259211874453,-3.8301346010461623,-6.357468286393688,30
-3.7211486477169937,-3.5863392339718625,-3.5854899346257185,-3.484447531101635,-5.463039183395696,-3.664794499458818,-4.513989277507391,-3.814439948253095,-5.832921586107998,-3.678397013534732,-3.301031129835306,-3.811031597206727,-3.929155784435996,-3.826525097499901,-3.694357520787856,-4.448183454929688,-5.488575486319859,-3.7088230424650948,-3.7964069363771324,-3.542761046906478,-5.651982041639216,-3.7802574332318706,-3.883642958800937,-6.281369617374785,31
-3.7271770786760787,-3.5654208081927323,-3.6945181758196313,-3.4756093424722247,-5.309499287701583,-3.7994738189115034,-4.4512201316994675,-3.883395414576893,-5.656684508481762,-3.6872482257777293,-3.3152172420843034,-3.7915999349158587,-4.0858561849858335,-3.809507032114095,-3.6652808299632746,-4.378598230683174,-5.4861014404553,-3.835572907045713,-3.778733656498414,-3.5411144141463002,-5.484103878753017,-3.766500108781023,-4.028879929849611,-6.0748160871806185,32
-3.7360610821947304,-3.5345936544129612,-3.855191373368555,-3.462584643439409,-5.083229967731313,-3.997948605473357,-4.358718232614107,-3.985013996527753,-5.396966709874676,-3.7002921175042522,-3.3361230917144047,-3.7629638010135262,-4.316783091059278,-3.7844277778613273,-3.6224309698007335,-4.276051584425155,-5.482455478128581,-4.022362181164519,-3.752688822992936,-3.5386877974470905,-5.23670448081546,-3.7462261569587225,-4.24291336086871,-5.770421411105007,33
-3.746848800753094,-3.497160681966097,-4.05029454182082,-3.446768937470991,-4.808474364910272,-4.2389537034413225,-4.246394498010456,-4.108407988896655,-5.08159509728036,-3.7161311288864587,-3.361508766265243,-3.7281913527035524,-4.597194334148464,-3.753974397697254,-3.5703989967462197,-4.151530656826132,-5.478028238160423,-4.249177728308785,-3.721062953736284,-3.5357411914551937,-4.9362909261770005,-3.7216077868887867,-4.5028110985347585,-5.4007993044417635,34
-3.7585883768313124,-3.456424800185685,-4.262612695724755,-3.429557728034771,-4.509475620663845,-4.501223957112341,-4.12415984564766,-4.242689686474576,-4.738396577692428,-3.7333677000965073,-3.3891343532764484,-3.6903507471897568,-4.902347745745514,-3.720833954577526,-3.513775967245719,-4.016022588556608,-5.473210359371545,-4.496006411965778,-3.686646566604044,-3.5325345908169528,-4.609370293188087,-3.6948172076950323,-4.78564098952428,-4.998563482484705,35
-3.770327952909531,-3.415688918405274,-4.474930849628691,-3.4123465185985506,-4.210476876417417,-4.763494210783362,-4.001925193284863,-4.376971384052498,-4.395198058104494,-3.7506042713065555,-3.416759940287654,-3.6525101416759607,-5.207501157342566,-3.6876935114577987,-3.4571529377452186,-3.880514520287083,-5.468392480582667,-4.742835095622772,-3.652230179471805,-3.529327990178712,-4.282449660199175,-3.668026628501278,-5.068470880513804,-4.596327660527646,36
-3.781115671467894,-3.378255945958409,-4.670034018080956,-3.3965308126301323,-3.935721273596375,-5.004499308751326,-3.889601458681211,-4.5003653764214,-4.079826445510177,-3.766443282688762,-3.4421456148384912,-3.6177376933659864,-5.4879124004317505,-3.6572401312937246,-3.405120964690705,-3.7559935926880605,-5.463965240614508,-4.969650642767038,-3.620604310215153,-3.5263813841868155,-3.982036105560714,-3.643408258431342,-5.328368618179853,-4.226705553864403,37
-3.789999674986546,-3.347428792178638,-4.8307072156298805,-3.3835061135973175,-3.7094519536261057,-5.20297409531318,-3.7970995595958517,-4.60198395837226,-3.8201086469030927,-3.779487174415285,-3.4630514644685935,-3.5891015594636544,-5.718839306505196,-3.632160877040958,-3.362271104528164,-3.653446946430042,-5.460319278287791,-5.156439916885844,-3.5945594767096747,-3.523954767487606,-3.734636707623158,-3.6231343066090416,-5.542402049198952,-3.922310877788791,38
-3.796028105945631,-3.326510366399508,-4.939735456823793,-3.3746679249679064,-3.555912057931994,-5.337653414765865,-3.7343304137879283,-4.670939424696058,-3.6438715692768566,-3.7883383866582827,-3.4772375767175903,-3.5696698971727865,-5.875539707055032,-3.6151428116551516,-3.3331944137035823,-3.5838617221835287,-5.457845232423232,-5.283189781466462,-3.576886196830957,-3.5223081347274285,-3.5667585447369587,-3.6093769821581945,-5.687639020247625,-3.7157573475946255,39
-3.7982491068252937,-3.318803577954565,-4.979903756211023,-3.371411750209703,-3.4993447279394267,-5.387272111406328,-3.711204939016589,-4.696344070183772,-3.578942119625086,-3.791599359589913,-3.482464039125116,-3.562510863697203,-5.933271433573394,-3.60887299809196,-3.322481948662947,-3.558225060619024,-5.456933741841551,-5.329887099996164,-3.5703749884545872,-3.521701480552626,-3.5049086952525705,-3.6043084942026193,-5.741147378002399,-3.639658678575723,40
-3.8048833624800107,-3.3268489567032495,-4.985358852670596,-3.363231095519353,-3.4981152857100515,-5.392822615375319,-3.753141672600984,-4.665101773699698,-3.6381629891438028,-3.7836337958534214,-3.470949247161191,-3.5642218247086825,-5.870303540263114,-3.6750083227826065,-3.325906363570459,-3.5555241133240405,-5.406809235516089,-5.33012676624095,-3.6074462073971656,-3.5168129377416695,-3.506855462959569,-3.606458304086391,-5.684091885785064,-3.709899193516568,41
-3.822890627828527,-3.3486864133068206,-5.000165543060866,-3.3410264613598324,-3.494778228230318,-5.407888269005438,-3.866969949472916,-4.580301254671497,-3.7989053492660356,-3.762012979997229,-3.4396948118305386,-3.5688658617398397,-5.699390686992353,-3.8545184898000775,-3.3352012040337065,-3.5481929706662263,-5.270757004061261,-5.330777288905371,-3.708068087384166,-3.503544035826216,-3.512139546735708,-3.612293502342343,-5.529226978338013,-3.9005520197845787,42
-3.8494276504473937,-3.380867928301558,-5.021985928899156,-3.308303842598433,-3.4898604593128164,-5.430090284881403,-4.0347168838105,-4.455332068735198,-4.035788827340905,-3.730150725051262,-3.3936356439748403,-3.5757097057857554,-5.44751911375123,-4.119059788562666,-3.3488988636637553,-3.53738918148629,-5.0702589787594095,-5.331735953884516,-3.8563529631544826,-3.48398986458239,-3.5199266175637027,-3.62089274187743,-5.301005009468674,-4.181514079547963,43
-3.881651177913161,-3.419945482223739,-5.048482111702797,-3.268569234102449,-3.4838888827701364,-5.4570498755879315,-4.238409589791851,-4.303583771526839,-4.323433050717531,-3.6914608440454457,-3.3377066544357783,-3.5840200878415116,-5.141675060529872,-4.440288508488665,-3.365531736071672,-3.5242702946249396,-4.826797090892878,-5.3329000470734815,-4.036413169447009,-3.460245513786316,-3.529382346426268,-3.6313346755986085,-5.023878332984479,-4.522682294974928,44
-3.916717957802377,-3.462471055609641,-5.077316192989111,-3.225328630739172,-3.477390402414866,-5.486388253709742,-4.460075181595085,-4.1384459186824465,-4.636457646745035,-3.6493571500097035,-3.2768427540550347,-3.5930637389021856,-4.8088447673183925,-4.7898609389963696,-3.3836322148685216,-3.509993858922881,-4.561853271744005,-5.334166854367353,-4.232361041000639,-3.4344060732141175,-3.539672404306118,-3.642697956412831,-4.722299302692855,-4.893953588233682,45
-3.951784737691594,-3.504996628995544,-5.106150274275424,-3.182088027375895,-3.4708919220595966,-5.515726631831552,-4.681740773398319,-3.9733080658380544,-4.94948224277254,-3.6072534559739617,-3.215978853674291,-3.602107389962861,-4.476014474106913,-5.139433369504073,-3.4017326936653713,-3.495717423220823,-4.296909452595133,-5.3354336616612255,-4.42830891255427,-3.408566632641919,-3.5499624621859684,-3.6540612372270536,-4.420720272401231,-5.265224881492436,46
-3.9840082651573607,-3.544074182917725,-5.132646457079064,-3.1423534188799107,-3.4649203455169157,-5.542686222538081,-4.885433479379671,-3.821559768629693,-5.237126466149167,-3.5685635749681444,-3.1600498641352286,-3.610417772018616,-4.170170420885551,-5.460662089430075,-3.4183655660732883,-3.4825985363594714,-4.053447564728599,-5.336597754850189,-4.608369118846797,-3.3848222818458447,-3.559418191048533,-3.6645031709482314,-4.143593595917033,-5.606393096919404,47
-4.010545287776227,-3.576255697912462,-5.154466842917355,-3.109630800118511,-3.460002576599414,-5.564888238414046,-5.053180413717255,-3.6965905826933954,-5.474009944224037,-3.536701320022177,-3.1139906962795303,-3.617261616064532,-3.918298847644429,-5.7252033881926625,-3.4320632257033368,-3.471794747179535,-3.8529495394267483,-5.337556419829334,-4.756653994617113,-3.3652681106020186,-3.567205261876527,-3.6731024104833185,-3.9153716270476946,-5.887355156682787,48
-4.028552553124745,-3.5980931545160333,-5.169273533307624,-3.0874261659589908,-3.4566655191196807,-5.5799538920441645,-5.167008690589186,-3.6117900636651945,-5.634752304346269,-3.5150805041659856,-3.082736260948878,-3.621905653095689,-3.74738599437367,-5.904713555210132,-3.4413580661665844,-3.464463604521721,-3.716897307971922,-5.3382069424937555,-4.857275874604112,-3.351999208686565,-3.5724893456526665,-3.678937608739271,-3.7605067196006448,-6.078007982950795,49
-4.035186808779461,-3.606138533264718,-5.1747286297671975,-3.079245511268641,-3.4554360768903054,-5.585504396013156,-5.2089454241735815,-3.5805477671811206,-5.693973173864985,-3.507114940429494,-3.0712214689849535,-3.6236166141071684,-3.6844181010633905,-5.970848879900778,-3.444782481074096,-3.4617626572267373,-3.66677280164646,-5.338446608738542,-4.894347093546691,-3.3471106658756087,-3.574436113359665,-3.6810874186230427,-3.7034512273833107,-6.1482484978916405,50
-4.022287485207043,-3.5992892115945403,-5.173119512439245,-3.096018832841741,-3.4567661003099888,-5.527823515002117,-5.215951035654566,-3.648586547231641,-5.635727892636646,-3.501068313293388,-3.0807768352864335,-3.627179977955384,-3.6842059222170214,-5.905574386278589,-3.443762878654216,-3.465003059504169,-3.667863354220532,-5.283880693986907,-4.856691531947035,-3.354485524011783,-3.5762422737548683,-3.6784073667990147,-3.705063278624232,-6.098185016997883,51
-3.987275035510481,-3.58069819563263,-5.1687519082633715,-3.141546419968726,-3.4603761638777,-5.371261123686441,-5.234966266817238,-3.8332632359401946,-5.477633557874009,-3.484656039638243,-3.106712829533306,-3.6368519655433977,-3.6836300082054474,-5.728400760732648,-3.4409953863716845,-3.4737984371143398,-3.670823425493014,-5.135773211089616,-4.7544835790336855,-3.374502996095683,-3.581144709113275,-3.671132940419509,-3.709438846278162,-5.962298426000544,52
-3.9356777412208115,-3.553300908951921,-5.16231543895156,-3.2086397062611254,-3.465696257556433,-5.140537599642288,-5.2629887127411745,-4.105418356142273,-5.244652432960652,-3.4604695310938203,-3.144934294739224,-3.651105420936261,-3.682781292819971,-5.467302786243895,-3.436916976692165,-3.4867600462240658,-3.6751856357893042,-4.917509552083083,-4.603861332635066,-3.404002428640379,-3.5883693506940864,-3.660412733123396,-3.7158870512418476,-5.762044502425519,53
-3.873023883869069,-3.5200327751253444,-5.154499726215788,-3.290110125330467,-3.47215637130918,-4.860373320445815,-5.2970159685059555,-4.435892430673372,-4.961746781280144,-3.4311001992898778,-3.1913460739178388,-3.6684131881990227,-3.6817507098518916,-5.150255245793262,-3.431964622081319,-3.502499143000162,-3.6804826054347988,-4.652475109003718,-4.420962890579597,-3.439823168158938,-3.5971421297565,-3.6473953385495443,-3.7237170144120375,-5.5188790237987,54
-3.80484174498629,-3.483829217725835,-5.145994391768037,-3.37876911078828,-3.4791864950989337,-4.5554886636731835,-5.3340456291911575,-4.795525982368975,-4.653878866216064,-3.3991394558561754,-3.241853010082801,-3.687248111396734,-3.680629193092511,-4.805232922361693,-3.4265752950048105,-3.5196269836094425,-3.6862469547548957,-4.36405527388794,-4.221926350695706,-3.478804561164428,-3.606688977559714,-3.633229350336823,-3.7322378566854795,-5.254257767645988,55
-3.7366596061035118,-3.447625660326326,-5.137489057320285,-3.4674280962460937,-3.4862166188886876,-4.25060400690055,-5.3710752898763605,-5.155159534064582,-4.346010951151982,-3.367178712422473,-3.292359946247765,-3.706083034594446,-3.679507676333131,-4.460210598930123,-3.4211859679283023,-3.5367548242187232,-3.6920113040749927,-4.075635438772161,-4.022889810811813,-3.517785954169919,-3.616235825362929,-3.6190633621241024,-3.7407586989589214,-4.9896365114932735,56
-3.6740057487517697,-3.41435752649975,-5.129673344584513,-3.5488985153154355,-3.4926767326414345,-3.970439727704079,-5.4051025456411415,-5.485633608595678,-4.063105299471477,-3.3378093806185305,-3.338771725426379,-3.7233908018572075,-3.6784770933650517,-4.143163058479493,-3.4162336133174565,-3.552493920994819,-3.6973082737204876,-3.8106009956927984,-3.839991368756346,-3.5536066936884776,-3.625008604425342,-3.6060459675502505,-3.7485886621291113,-4.746471032866457,57
-3.622408454462099,-3.3869602398190404,-5.123236875272702,-3.6159918016078345,-3.497996826320167,-3.739716203659924,-5.4331249915650774,-5.757788728797757,-3.830124174558117,-3.3136228720741068,-3.3769931906322967,-3.7376442572500705,-3.677628377979574,-3.882065083990737,-3.412155203637937,-3.565455530104545,-3.701670484016777,-3.5923373366862625,-3.6893691223577245,-3.583106126233173,-3.6322332460061526,-3.5953257602541373,-3.7550368670927967,-4.54621710929143,58
-3.5873960047655378,-3.36836922385713,-5.118869271096829,-3.6615193887348196,-3.5016068898878783,-3.583153812344249,-5.45214022272775,-5.94246541750631,-3.6720298397954823,-3.2972105984189626,-3.4029291848791696,-3.7473162448380846,-3.6770524639680007,-3.704891458444797,-3.4093877113554054,-3.5742509077147164,-3.7046305552892593,-3.4442298537889724,-3.5871611694443755,-3.6031235983170737,-3.6371356813645606,-3.588051333874632,-3.7594124347467264,-4.410330518294091,59
-3.57449668119312,-3.3615199021869526,-5.117260153768876,-3.678292710307919,-3.5029369133075616,-3.525472931333211,-5.459145834208734,-6.01050419755683,-3.613784558567143,-3.291163971282857,-3.412484551180649,-3.7508796086863,-3.6768402851216315,-3.6396169648226087,-3.4083681089355253,-3.5774913099921477,-3.7057211078633316,-3.389663939037339,-3.5495056078447207,-3.610498456453248,-3.638941841759763,-3.5853712820506036,-3.761024485987648,-4.360267037400335,60
-3.5814572456139024,-3.374010413038988,-5.071175720750282,-3.671687190421175,-3.5066511509575253,-3.5392876549229944,-5.413008214543119,-5.945510367154362,-3.6433312060749663,-3.300198840602625,-3.4223482505585143,-3.797762198637751,-3.700095420766781,-3.65818530853268,-3.413744711196094,-3.59784739602985,-3.7322464510353845,-3.4221885258546973,-3.5723649599794296,-3.6074214484918543,-3.6653237202612714,-3.632702174228301,-3.788879904581629,-4.366228420450477,61
-3.6003502061845962,-3.407913228208797,-4.946089402556956,-3.6537579221571557,-3.516732653150284,-3.576784761809547,-5.287777532593593,-5.769098541776236,-3.7235292493104843,-3.324722057327707,-3.4491211488698603,-3.9250149427916887,-3.763216503232186,-3.708585098602872,-3.4283383459033505,-3.653099629560756,-3.8042438110738126,-3.5104695472160974,-3.6344117729164966,-3.5990695697394983,-3.736931676193934,-3.761171738710621,-3.864487469336718,-4.382409317300859,62
-3.628192463867725,-3.457875271616937,-4.761751670482579,-3.6273358426101794,-3.531589603750139,-3.632043656168679,-5.103227053931134,-5.509123220166364,-3.8417158393417754,-3.360861534606777,-3.4885759463813186,-4.112545302597494,-3.856237045812783,-3.7828584734431554,-3.449844754945624,-3.734523973711565,-3.910345183762023,-3.64056789448553,-3.7258491814553323,-3.5867615378939224,-3.8424591901999645,-3.9504953074214098,-3.9759091437126397,-4.4062548495014235,63
-3.6620009196258096,-3.5185434671839646,-4.5379129958208395,-3.595251888874566,-3.5496301866213917,-3.6991437421761955,-4.879130044126722,-5.193438901068668,-3.9852281272369146,-3.4047451855885047,-3.536485343359518,-4.34026073950454,-3.969190561803508,-3.8730475714635,-3.4759596802112416,-3.8333963916089764,-4.039182564883421,-3.798544459026983,-3.8368803203953474,-3.571816070652866,-3.970599742921573,-4.180388212284509,-4.111206891169116,-4.43521013860211,64
-3.6987924744213725,-3.5845647388304345,-4.294323849865416,-3.560336998044634,-3.569262585628343,-3.7721644240079044,-4.6352597687513315,-4.849900083227055,-4.141403264063976,-3.4525009234215602,-3.5886220400710878,-4.588068714962208,-4.092110564499296,-3.971194531073874,-3.5043788635885313,-3.9409928463796873,-4.179387950221413,-3.9704601322044453,-3.9577083245359503,-3.5555518857140695,-4.110046815000969,-4.430565785223763,-4.258442675165869,-4.466720306152856,65
-3.7355840292169353,-3.650586010476906,-4.05073470390999,-3.525422107214701,-3.5888949846352944,-3.8451851058396143,-4.391389493375939,-4.506361265385441,-4.29757840089104,-3.5002566612546167,-3.640758736782658,-4.8358766904198784,-4.215030567195086,-4.069341490684249,-3.532798046965822,-4.0485893011504,-4.319593335559405,-4.14237580538191,-4.078536328676556,-3.5392877007752723,-4.249493887080368,-4.68074335816302,-4.405678459162623,-4.498230473703603,66
-3.76939248497502,-3.7112542060439324,-3.8268960292482506,-3.493338153479088,-3.606935567506547,-3.912285191847131,-4.1672924835715275,-4.190676946287744,-4.441090688786177,-3.544140312236344,-3.6886681337608573,-5.063592127326925,-4.32798408318581,-4.159530588704593,-3.558912972231439,-4.1474617190478105,-4.448430716680803,-4.300352369923362,-4.18956746761657,-3.5243422335342163,-4.377634439801974,-4.9106362630261184,-4.540976206619098,-4.527185762804288,67
-3.7972347426581483,-3.7612162494520724,-3.6425582971738746,-3.466916073932112,-3.621792518106402,-3.967544086206262,-3.9827420049090683,-3.930701624677873,-4.5592772788174685,-3.5802797895154135,-3.728122931272315,-5.2511224871327284,-4.421004625766407,-4.233803963544876,-3.580419381273713,-4.228886063198619,-4.5545320893690135,-4.430450717192794,-4.281004876155405,-3.51203420168864,-4.483161953808005,-5.099959831736907,-4.65239788099502,-4.5510312950048535,68
-3.8161277032288425,-3.7951190646218818,-3.5174719789805495,-3.4489868056680923,-3.6318740202991604,-4.005041193092815,-3.857511322959544,-3.7542897992997486,-4.639475322052987,-3.604803006240496,-3.754895829583662,-5.3783752312866655,-4.484125708231812,-4.284203753615068,-3.5950130159809697,-4.284138296729525,-4.626529449407441,-4.518731738554194,-4.343051689092472,-3.503682322936285,-4.554769909740667,-5.228429396219226,-4.728005445750108,-4.567212191855236,69
