C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.244554166022288,-5.159172492474323,-3.6196643087938325,-4.2781573755418565,-4.409611938564523,-5.044530267206124,-5.029592082199277,-5.027772406334095,-4.466768093409578,-3.0513607073698483,-4.402720734808456,-5.241781007039219,-5.260711218539736,-5.06875421648587,-4.345189571401989,-3.9091061829001434,-4.7544241766552755,-4.262015675404699,-4.233747614485541,-3.6345353957204947,-4.640405504092402,20
-5.211661679930613,-5.311110507450873,-3.5085062788039707,-4.504897493742345,-4.345983331670983,-4.719920522779174,-4.962147564595011,-4.785185104404255,-4.332396537863162,-3.1109642634741848,-4.2700305035447705,-4.99024254358108,-4.965822355973991,-5.217910509603307,-4.309398608130476,-3.8898262569591657,-4.632930348939133,-4.140167790267114,-4.20651570278718,-3.702402152243378,-4.5032864481171755,21
-5.182916280204759,-5.443474952600737,-3.4076090820044067,-4.70787524653073,-4.287922700329516,-4.429567249606796,-4.9014577575574405,-4.567293240135303,-4.213720461395199,-3.164392968329443,-4.151597157436807,-4.764422800070238,-4.703202628961911,-5.356467139674124,-4.2779120801277974,-3.8727818043624778,-4.52510863845036,-4.031667959991378,-4.1821190693108505,-3.7632180702967313,-4.380724271809744,22
-5.1583179668447245,-5.556265827923917,-3.3169727183951414,-4.887090633907008,-4.2354300445401245,-4.173470447688992,-4.847522661086566,-4.374096813527239,-4.110739864005686,-3.211646821935624,-4.04742069648457,-4.564321776506696,-4.472852037503497,-5.484424106698322,-4.250729987393955,-3.8579728251100804,-4.430959045188955,-3.9365161845774903,-4.160557714056554,-3.816983149880555,-4.272718975170109,23
-5.137866739850511,-5.6494831334204125,-3.2365971879761726,-5.0425436558711825,-4.1885053643028085,-3.9516301170257577,-4.800342275182386,-4.20559582458006,-4.023454745694622,-3.252725824292727,-3.957501120688054,-4.389939472890449,-4.2747705815987445,-5.601781410675899,-4.227852329928947,-3.845399319201973,-4.35048156915492,-3.854712464025451,-4.141831637024287,-3.863697390994848,-4.179270558198269,24
-5.121562599222118,-5.723126869090224,-3.1664824907475015,-5.174234312423253,-4.147148659617566,-3.764046257617095,-4.759916599844902,-4.061790273293769,-3.95186510646201,-3.287629975400752,-3.881838430047262,-4.241275889221496,-4.108958261247658,-5.708539051606857,-4.209279107732775,-3.8350612866381555,-4.283676210348256,-3.786256798335261,-4.125940838214054,-3.903360793639612,-4.100379020894223,25
-5.109405544959546,-5.777197034933351,-3.1066286267091288,-5.282162603563218,-4.111359930484401,-3.6107188694630046,-4.726245635074113,-3.9426801596683654,-3.8959709463078482,-3.3163592752596998,-3.8204326245621947,-4.1183310254998435,-3.975415076450236,-5.804697029491194,-4.195010320805438,-3.8269587274186274,-4.230542968768961,-3.731149187506919,-4.112885317625851,-3.935973357814846,-4.0360443632579734,26
-5.101395577062794,-5.811693630949794,-3.0570355958610533,-5.366328529291077,-4.081139176903309,-3.491647952563485,-4.69932938087002,-3.8482654837038486,-3.8557722652321385,-3.3389137238695694,-3.77328370423285,-4.021104881725487,-3.8741410272064782,-5.8902553443289145,-4.1850459691469375,-3.8210916415433904,-4.191081844417036,-3.6893896315404264,-4.102665075259681,-3.9615350835205505,-3.9862665852895187,27
-5.0975326955318625,-5.826616657139552,-3.0177033982032744,-5.426732089606831,-4.056486398874291,-3.406833506918535,-4.6791678372326215,-3.778546245400218,-3.8312690632348794,-3.355293321230361,-3.740391669059228,-3.9495974578984274,-3.8051361135163853,-5.965213996120013,-4.1793860527572715,-3.817460029012443,-4.165292837292481,-3.660978130435782,-4.095280111115542,-3.980045970756725,-3.9510456869888593,28
-5.097816900366753,-5.8219661135026275,-2.988632033735794,-5.463373284510482,-4.037401596397349,-3.3562755325281555,-4.6657610041619195,-3.7335224447574746,-3.8224613403160714,-3.365498067342075,-3.7217565190413304,-3.9038087540186637,-3.768400335379957,-6.029572984864493,-4.178030571636441,-3.8160638898257857,-4.153175947395296,-3.645914684192986,-4.090730425193436,-3.99150601952337,-3.930381668355995,29
-5.102248191567462,-5.797742000039017,-2.9698215024586103,-5.476252114002025,-4.023884769472483,-3.3399740293923452,-4.659108881657913,-3.713194081775618,-3.829349096475714,-3.369527962204711,-3.717378254179155,-3.8837387700861976,-3.7639336927971936,-6.083332310562354,-4.180979525784447,-3.816903223983419,-4.154731174725481,-3.644199292812039,-4.089016017493361,-3.995915229820485,-3.9242745293909262,30
-5.120327538352578,-5.74198343526704,-2.968124496748612,-5.450159394152727,-4.022652100828895,-3.3911821115913847,-4.669611748637668,-3.7411522025710777,-3.8695835543832913,-3.3619523113848206,-3.7426242555568394,-3.9138731445424915,-3.823522571395635,-6.129608691054656,-4.194369758806733,-3.8238680783859733,-4.185173453233809,-3.670659466534563,-4.094507007800663,-3.985469166866582,-3.9474429184514364,31
-5.1573332569546455,-5.648045485030202,-2.9873480679262916,-5.376645578335509,-4.0374348030939204,-3.528373731392096,-4.703047537832888,-3.8305029438752025,-3.952970948855181,-3.339754062419376,-3.806031957110014,-4.007815009855026,-3.9648260743016923,-6.170133636253102,-4.221610628261882,-3.8391195902004673,-4.252955524004045,-3.7335327110503482,-4.109631240440532,-3.9558320335608332,-4.0080638624029605,32
