C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.544915615603802,-3.2088023636700864,-4.2553391747776335,-4.923100584873565,-3.9890615445189908,-4.236535864520282,-4.5025578422504795,-4.834380563993339,-4.170778441568354,-4.8179897232494096,-4.277604401080349,-4.71801886135617,-3.3668619398570137,20
-5.587727758279006,-3.1407074680428764,-4.203097186296654,-5.026930179237659,-4.007065446231027,-4.19855066387327,-4.49330994925111,-4.852623839627322,-4.18150310624439,-4.787830454200746,-4.234940885523495,-4.877750173533534,-3.3478871105724863,21
-5.625286717008783,-3.0832402414233364,-4.161783450234052,-5.110917283088647,-4.020370757253101,-4.168672324662984,-4.490014330373853,-4.866838333436784,-4.196766810424381,-4.7651275638112764,-4.20220401122586,-5.016310768516536,-3.333631764687639,22
-5.657592491793135,-3.036400683811465,-4.131397966589827,-5.175061896426533,-4.028977477585213,-4.146900846889427,-4.492670985618705,-4.877024045421727,-4.216569554108328,-4.749881052081002,-4.179393778187445,-5.1337006463051775,-3.324095902202471,23
-5.684645082632061,-3.0001887952072623,-4.111940735363977,-5.219364019251316,-4.032885607227364,-4.133236230552593,-4.501279914985669,-4.883180975582148,-4.240911337296229,-4.74209091900992,-4.1665101864082486,-5.229919806899458,-3.319279523116983,24
-5.706444489525562,-2.974604575610729,-4.103411756556505,-5.243823651562999,-4.032095146179551,-4.127678475652487,-4.515841118474744,-4.885309123918048,-4.269792159988085,-4.741757164598033,-4.163553235888271,-5.304968250299379,-3.319182627431174,25
-5.722990712473635,-2.959648025021864,-4.10581103016741,-5.248440793361584,-4.026606094441776,-4.130227582189106,-4.53635459608593,-4.883408490429429,-4.303212022183897,-4.74887978884534,-4.170522926627513,-5.358845976504939,-3.323805215145046,26
-5.734283751476283,-2.955319143440669,-4.119138556196692,-5.233215444647072,-4.01641845201404,-4.140883550162452,-4.562820347819227,-4.8774790751162875,-4.341170923883664,-4.763458791751841,-4.187419258625973,-5.391552985516139,-3.3331472862585976,27
-5.740323606533504,-2.961617930867142,-4.14339433464435,-5.198147605419463,-4.00153221889634,-4.159646379572524,-4.595238373674634,-4.8675208779786265,-4.383668865087384,-4.785494173317536,-4.214242231883652,-5.403089277332977,-3.347208840771829,28
-5.741110277645299,-2.978544387301284,-4.178578365510386,-5.143237275678762,-3.9819473950886786,-4.186516070419323,-4.633608673652153,-4.853533899016444,-4.430705845795061,-4.814985933542426,-4.250991846400551,-5.393454851955455,-3.365989878684741,29
-5.736643764811667,-3.006098512743094,-4.224690648794798,-5.068484455424966,-3.9576639805910543,-4.221492622702848,-4.677931247751783,-4.835518138229742,-4.482281866006693,-4.851934072426509,-4.297668102176668,-5.362649709383572,-3.3894903999973325,30
-5.727819585670157,-3.04791185294159,-4.2922221649311,-4.957485500831042,-3.9242415931997736,-4.272573945087755,-4.737323574987536,-4.8113638525653,-4.546875409662782,-4.905710605758066,-4.364811136372509,-5.294563122884892,-3.4166342692802907,31
-5.715135250019406,-3.106001933312891,-4.3870012363823525,-4.801127276437521,-3.8792133539127835,-4.3442033201655175,-4.816850921478307,-4.779898962549107,-4.62919674561916,-4.981522208975029,-4.458276580743912,-5.180244688719172,-3.446823633517329,32
-5.69799374610105,-3.177947723357654,-4.502033876192881,-4.610345544795761,-3.825539517532549,-4.431048808826366,-4.910434967881421,-4.742529963549978,-4.723593551248826,-5.073120871551878,-4.571037677183872,-5.030434891374706,-3.4807759163279903,33
-5.675798062156722,-3.261328192576534,-4.6303260974070115,-4.396076068457115,-3.76618033886153,-4.5277784719605325,-5.011997394854205,-4.700663350936723,-4.8244135039247835,-5.174258582963095,-4.696067667585385,-4.85587421533978,-3.519208541331817,34
-5.647951186428058,-3.353722310470186,-4.7648839130690694,-4.169254609972944,-3.7040960727021908,-4.629060370458244,-5.115459883053983,-4.655705620078155,-4.9260042810200275,-5.278687332683159,-4.826339793841449,-4.667303145102688,-3.562838932148352,35
-5.613856107156692,-3.4527090465392667,-4.89871333622338,-3.940816931894602,-3.6422469738569943,-4.729562565209733,-5.2147441131380825,-4.60906326634309,-5.022713559907557,-5.380159110186551,-4.954827297845058,-4.475462165151721,-3.612384512397138,36
-5.572915812584258,-3.5558673702844312,-5.024820379914268,-3.721698796773445,-3.5835932971284032,-4.823953117105228,-5.303771765763825,-4.562142785100336,-5.108889017960376,-5.472425904947754,-5.07450342148921,-4.291091759975167,-3.6685627056977186,37
-5.52453329095239,-3.6607762512063338,-5.136211057186059,-3.5228359671608307,-3.531095297318879,-4.906900087034959,-5.37646452158854,-4.516350671718709,-5.17887833255148,-5.549239706441247,-5.1783414066669,-4.124932414061321,-3.732090935669634,38
-5.468111530502724,-3.765014658805633,-5.22589138108308,-3.3551642056081143,-3.4877132292308857,-4.973071535889159,-5.42674406126955,-4.47309342156702,-5.22702918105387,-5.60435250414151,-5.259314495271125,-3.9877246118984697,-3.8036866259324302,39
-5.403053519476895,-3.866161562582981,-5.286867364649654,-3.2296192746666548,-3.4564073476668864,-5.017135524558054,-5.448532065464182,-4.433777530014083,-5.247689240840543,-5.631516287523025,-5.310395929194883,-3.890208837974907,-3.8840672001056467,40
-5.321669264528311,-3.9801456508741437,-5.31913717110703,-3.143276911161469,-3.436619660539753,-5.036276167895309,-5.4353640094034805,-4.3951320680594925,-5.232759094510528,-5.62721183600534,-5.3295427479274835,-3.8295438745164523,-3.9792527202522527,41
-5.220305670436059,-4.118326893272385,-5.32995280353216,-3.0831717336457896,-3.424970278376306,-5.034458503600131,-5.3899519327193195,-4.353881265135366,-5.1836007336394285,-5.59596344536652,-5.3229069818146995,-3.7930129869940368,-4.091843670431409,42
-5.104421072630293,-4.271431181164608,-5.323201034752919,-3.0451778272632972,-3.4201866098999294,-5.016521976831056,-5.319982362670264,-4.3114243542593,-5.108753949065119,-5.543588379618821,-5.295754359034212,-3.7765433847636185,-4.217428107256946,43
-4.979473806541166,-4.430184405937717,-5.302768637597181,-3.0251692771576693,-3.4209960638340053,-4.98730603274663,-5.233141826514884,-4.269160568448892,-5.016758531625473,-5.4759039027745,-5.253350607763704,-3.7760622771811576,-4.351594087342694,44
-4.850922207598829,-4.585312458978615,-5.27254238489282,-3.0190201684725824,-3.4261260489019163,-4.951650116505389,-5.137116851511744,-4.228489140721734,-4.91615427215836,-5.398727278845813,-5.200961456180859,-3.78749687360261,-4.489929667302485,45
-4.724224611233435,-4.727541231674209,-5.236409049467713,-3.022604586351717,-3.4343039738270464,-4.914393673265877,-5.039593964919409,-4.190809304095426,-4.815480961501657,-5.317875771845018,-5.143852632463356,-3.806774383383935,-4.62802290375015,46
-4.604839352875134,-4.847596615411401,-5.198255404149734,-3.0317966159387506,-3.444257247332778,-4.880376148186634,-4.948259693996448,-4.157520291587562,-4.723278390493229,-5.239166645784367,-5.08728986478888,-3.8298220158810916,-4.761461853299521,47
