C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-4.260017289447736,-3.650101326412472,-3.6587243271037515,-6.024048788218424,-5.441532219152304,-3.7413632592125374,-3.742393959031872,-3.7820808780864983,-3.7910487898009495,-5.74260883931957,-3.8442778542989275,-3.856632110323879,-6.043704653274885,-5.102962220283892,-3.767693398572643,-3.914168323625662,-4.024216881615468,-6.197958827383162,-5.425804839086156,-3.8257759377457647,-3.972754182958475,-3.5915678412506042,-3.8576417531219978,-6.165537914109175,28
-4.272318366908967,-3.644661203397839,-3.642701474328372,-6.165220846602515,-5.554003175121064,-3.7281890117694747,-3.721298162525938,-3.7756548599496886,-3.785698513468372,-5.882848380998889,-3.8422304211565397,-3.85361247391135,-6.21665359280017,-5.188845864666672,-3.739420274376986,-3.8955656549822533,-4.01880064446719,-6.352559714660155,-5.539501561317694,-3.8124299243333164,-3.964552327441304,-3.592102159351835,-3.837540372758887,-6.323407321458652,29
-4.276850342815735,-3.6426569475503427,-3.6367983180427057,-6.217231604954548,-5.5954398431095544,-3.723335341658873,-3.71352602697112,-3.773287379583496,-3.783727359030054,-5.9345155805649545,-3.841476103683028,-3.8524999762856815,-6.28037162315159,-5.220487207334012,-3.729003860199639,-3.888712040218892,-4.016805188675719,-6.409517936288521,-5.5813898274029965,-3.8075129720234666,-3.961530591198136,-3.5922990133891304,-3.8301346010461623,-6.381569734692669,30
-4.273064496365075,-3.6365006672515237,-3.6967195909965023,-6.145069639970421,-5.545110531198594,-3.7783497654278095,-3.7685571422599704,-3.7696380069629156,-3.844816272610936,-5.867572599643994,-3.835076981558941,-3.843093726029658,-6.209036108897039,-5.175003606961926,-3.780265863712123,-3.8822214214360593,-4.077513553236337,-6.409758447665756,-5.521916287747116,-3.865147432065087,-3.9542487962988515,-3.592154676938141,-3.883642958800937,-6.307838304077635,31
-4.262788627427566,-3.6197907635832993,-3.859363046156806,-5.949201449299219,-5.408502398868844,-3.9276746299434935,-3.917927312329707,-3.7597325669927697,-4.0106290380447565,-5.685870222858528,-3.817707935793563,-3.817562475334736,-6.015411141634686,-5.051548120237692,-3.919405587531722,-3.864604027596941,-4.242293399900871,-6.410411264261109,-5.360488108681153,-4.021583823606627,-3.9344839244293652,-3.591762906571169,-4.028879929849611,-6.107710135265398,32
-4.247645241624923,-3.5951656423880216,-4.099048137971991,-5.660553589362711,-5.207185151225003,-4.147732325019239,-4.138051773485109,-3.745135076510448,-4.254984692368282,-5.418098299174683,-3.792111447297216,-3.7799374743106413,-5.730069084616483,-4.869613718749347,-4.124453601581658,-3.8386415524656092,-4.485126858143342,-6.41137330977005,-5.122593950057629,-4.252121663773108,-3.9053567448322273,-3.59118556076721,-4.24291336086871,-5.81278441280526,33
-4.229256844578858,-3.5652637095080424,-4.39009432089043,-5.3100526165826665,-4.962728493371769,-4.4149452404683585,-4.405345762030954,-3.727409552353345,-4.551702272618279,-5.0929466775585865,-3.7610299969802243,-3.734249973067098,-5.38358230109438,-4.64869337408493,-4.373440475785152,-3.8071156898061362,-4.7799960574377724,-6.412541507888051,-4.833722471729066,-4.53206046968955,-3.8699880267499895,-3.590484498005261,-4.5028110985347585,-5.454660321246522,34
-4.209245941911079,-3.5327233707857113,-4.706821049360494,-4.928625087380854,-4.696702130413836,-4.705735766104163,-4.696224514272019,-3.70812001135885,-4.874600815831507,-4.739105206976364,-3.7272060657529082,-3.6845312217138306,-5.006523154320328,-4.408280057832476,-4.6443967800654224,-3.7728081333825907,-5.100883127258179,-6.413812782310581,-4.519362333547983,-4.836699758480969,-3.8314985394252004,-3.5897215767643154,-4.78564098952428,-5.0649370451384845,35
-4.1892350392433,-3.5001830320633807,-5.023547777830561,-4.5471975581790405,-4.430675767455904,-4.996526291739969,-4.987103266513085,-3.6888304703643544,-5.197499359044738,-4.385263736394141,-3.693382134525593,-3.6348124703605627,-4.629464007546273,-4.167866741580022,-4.9153530843456945,-3.738500576959045,-5.421770197078588,-6.415084056733111,-4.205002195366898,-5.14133904727239,-3.793009052100411,-3.5889586555233706,-5.068470880513804,-4.675213769030446,36
-4.170846642197235,-3.4702810991834014,-5.314593960748999,-4.196696585398996,-4.1862191096026695,-5.263739207189088,-5.25439725505893,-3.6711049462072505,-5.494216939294732,-4.060112114778045,-3.6623006842086006,-3.5891249691170195,-4.282977224024171,-3.946946396915605,-5.1643399585491885,-3.7069747142995713,-5.716639396373017,-6.416252254851111,-3.9161307170383353,-5.4212778531888315,-3.757640334018173,-3.5882575927614213,-5.328368618179853,-4.317089677471708,37
-4.155703256394592,-3.4456559779881237,-5.554279052564184,-3.9080487254624887,-3.984901861958828,-5.483796902264834,-5.474521716214332,-3.65650745572493,-5.738572593618259,-3.7923401910942007,-3.6367041957122535,-3.551499968092925,-3.9976351670059675,-3.765011995427261,-5.369387972599124,-3.6810122391682403,-5.959472854615488,-6.417214300360053,-3.6782365584148122,-5.651815693355313,-3.728513154421036,-3.5876802469574627,-5.542402049198952,-4.022163955011571,38
-4.145427387457083,-3.4289460743198994,-5.716922507724488,-3.7121805347912873,-3.8482937296290793,-5.633121766780517,-5.623891886284069,-3.646602015754784,-5.904385359052079,-3.610637814308735,-3.6193351499468753,-3.5259687173980034,-3.8040101997436158,-3.6415565087030273,-5.508527696418723,-3.663394845329122,-6.124252701280021,-6.417867116955405,-3.5168083793488494,-5.808252084896853,-3.708748282551549,-3.58728847659049,-5.687639020247625,-3.822035786199334,39
-4.141641541006423,-3.4227897940210803,-5.776843780678283,-3.6400185698071605,-3.797964417718119,-5.688136190549454,-5.678923001572918,-3.6429526431342034,-5.96547427263296,-3.5436948333877742,-3.6129360278227884,-3.5165624671419797,-3.7326746854890653,-3.5960729083309415,-5.559789699931206,-3.656904226546289,-6.184961065840638,-6.41810762833264,-3.4573348396929693,-5.865886544938472,-3.7014664876522647,-3.587144140139501,-5.741147378002399,-3.7483043555843003,40
-4.152113240337048,-3.476308417367887,-5.7844751439384305,-3.707627932405026,-3.846926713902662,-5.628901478523397,-5.6843994620003135,-3.6434156023626443,-5.9007462800190424,-3.603187521121679,-3.6813996031505023,-3.5197612634799027,-3.73113723567434,-3.5949982442909456,-5.562231855801857,-3.7236548198846773,-6.11591208982996,-6.345752395143396,-3.460575150593667,-5.867744373120075,-3.74480857272372,-3.581633445931392,-5.684091885785064,-3.8167682428387555,41
-4.18053642423446,-3.6215732521663644,-5.805188844215975,-3.891139059456377,-3.979824374974995,-5.468121545881242,-5.699264140303244,-3.644672205982698,-5.725056014352691,-3.764667673542278,-3.8672293076114417,-3.528443710682836,-3.7269641576058,-3.592081299039527,-5.5688605645936216,-3.9048350018031606,-5.928493440658117,-6.149359619344019,-3.4693702801812756,-5.872787049612999,-3.862451375060527,-3.566675847366526,-5.529226978338013,-4.0025987939579935,42
-4.222423221556962,-3.8356477455535942,-5.835714297256566,-4.161576509847842,-4.175673559713169,-5.2311826977770135,-5.7211699820128255,-3.6465240428964614,-5.466144043897015,-4.002638424477899,-4.1410836089223,-3.5412388960345274,-3.7208143583468987,-3.587782642879543,-5.578629188076222,-4.1718373751567155,-5.652297536615398,-5.859938686587041,-3.4823315237840675,-5.880218362339414,-4.035819715346349,-3.5446330705340916,-5.301005009468674,-4.276454342975819,43
-4.273285761162857,-4.095595344666657,-5.872780918805857,-4.489964842466048,-4.413490426895237,-4.943471239364738,-5.747769932660176,-3.648772702006032,-5.151750936915127,-4.2916029077568645,-4.473620974799768,-3.5567759068187246,-3.7133467449610915,-3.5825628461138486,-5.590491088019382,-4.496054542800316,-5.316916795992104,-5.508498982525001,-3.4980701767303155,-5.88924209922149,-4.246338414264846,-3.5178668415232783,-5.02387833298448,-4.608993223926033,44
-4.328636171910448,-4.378479496642637,-5.913118124609495,-4.847328616197624,-4.67229113529925,-4.630373475798439,-5.776716937776408,-3.651219772213505,-4.80961726167013,-4.606064257207503,-4.8354998729605425,-3.5736838303191734,-3.7052202245118293,-3.576882479045297,-5.60339962619282,-4.848879107588939,-4.951943637078516,-5.1260498928104266,-3.51519753434829,-5.899062048181395,-4.475432292499681,-3.488738886423276,-4.722299302692855,-4.970873770842441,45
-4.38398658265804,-4.661363648618617,-5.953455330413133,-5.2046923899292,-4.931091843703264,-4.31727571223214,-5.805663942892642,-3.6536668424209786,-4.467483586425134,-4.920525606658142,-5.197378771121317,-3.5905917538196235,-3.697093704062567,-3.571202111976747,-5.616308164366258,-5.201703672377562,-4.58697047816493,-4.743600803095853,-3.5323248919662653,-5.9088819971413,-4.704526170734516,-3.459610931323274,-4.4207202724012316,-5.332754317758849,46
-4.434849122263936,-4.921311247731682,-5.990521951962424,-5.533080722547408,-5.168908710885333,-4.029564253819863,-5.8322638935399915,-3.6559155015305485,-4.153090479443241,-5.209490089937111,-5.529916136998787,-3.60612876460382,-3.689626090676759,-3.565982315211052,-5.628170064309417,-5.525920840021165,-4.251589737541631,-4.392161099033809,-3.548063544912513,-5.917905734023375,-4.9150448696530145,-3.4328447023124604,-4.143593595917034,-5.665293198709065,47
-4.476735919586437,-5.135385741118911,-6.021047405003015,-5.803518172938872,-5.364757895623507,-3.792625405715634,-5.854169735249574,-3.657767338444312,-3.8941785089875665,-5.447460840872729,-5.803770438309645,-3.6189239499555113,-3.683476291417858,-3.561683659051067,-5.637938687792018,-5.792923213374719,-3.9753938334989147,-4.102740166276832,-3.5610247885153044,-5.92533704674979,-5.088413209938835,-3.4108019254800257,-3.9153716270476955,-5.93914874772689,48
-4.505159103483849,-5.280650575917386,-6.0417611052805595,-5.987029299990221,-5.497655556695838,-3.6318454730734815,-5.869034413552503,-3.6590239420643655,-3.7184882433212176,-5.608940993293328,-5.989600142770582,-3.6276063971584445,-3.679303213349318,-3.5587667137996495,-5.644567396583783,-5.9741033952932,-3.787975184327073,-3.906347390477457,-3.5698199181029135,-5.930379723242714,-5.206056012275642,-3.39584432691516,-3.7605067196006456,-6.124979298846126,49
-4.515630802814474,-5.334169199264194,-6.049392468540707,-6.054638662588086,-5.546617852880381,-3.5726107610474247,-5.874510873979899,-3.6594869012928064,-3.6537602507072995,-5.668433681027232,-6.058063718098296,-3.6308051934963674,-3.677765763534593,-3.557692049759653,-5.647009552454434,-6.040853988631588,-3.718926208316395,-3.8339921572882134,-3.573060229003611,-5.9322375514243175,-5.249398097347097,-3.3903336327070512,-3.7034512273833116,-6.193443186100581,50
-4.497402201217316,-5.3430245903956965,-5.981595569439729,-5.98850232519596,-5.553268094150284,-3.6415553845456063,-5.8733394712167515,-3.7344775636692624,-3.654393022001412,-5.61022512986172,-5.9900747354151145,-3.6350141549385624,-3.678039524824782,-3.563031520658931,-5.587927524640603,-5.976410544496348,-3.717141876186669,-3.832580561568123,-3.572416776405236,-5.861465714753583,-5.204676429294258,-3.3934863845397434,-3.705063278624233,-6.121518659786612,51
-4.447924568310743,-5.3670606520383455,-5.797575414737073,-5.808989409417335,-5.571318749025734,-3.8286907911835253,-5.870159949431063,-3.938023647262498,-3.656110544085431,-5.4522304909839026,-5.805533210989336,-3.64643847885309,-3.6787825911838663,-3.5775243702426853,-5.427562020574492,-5.801492624700696,-3.7122986889774117,-3.828749087470736,-3.5706702622096462,-5.669370729504448,-5.08328904457941,-3.4020438537999067,-3.7094388462781622,-5.92629494550584,52
-4.37501016192211,-5.402482216564357,-5.526387818333161,-5.5444440598488365,-5.597919714105345,-4.104469285176248,-5.86547433837847,-4.237986296768319,-3.6586416292618806,-5.2193962863218575,-5.533577280256612,-3.6632743246218684,-3.6798776363446226,-3.5988822538397973,-5.1912339093191715,-5.543718848159737,-3.705161360458507,-3.8231027045903767,-3.568096451816147,-5.386283382821514,-4.9044023723680565,-3.414654861130675,-3.7158870512418485,-5.638596840249966,53
-4.286471239878769,-5.445494116345941,-5.197088594128407,-5.223210421087083,-5.630220885987729,-4.439343170738843,-5.859784667814608,-4.602226656882532,-3.661715089833284,-4.9366690378036555,-5.203345078652587,-3.6837178516268136,-3.6812073340398266,-3.624816826779147,-4.9042640599377085,-5.2307078337885695,-3.696494604399836,-3.8162463825213684,-3.5649711106240387,-5.042534461849376,-4.687182841825695,-3.429968227175179,-3.7237170144120384,-5.289249141010687,54
-4.190120060008075,-5.492301183755311,-4.838733556023237,-4.87363263772871,-5.665372161271499,-4.803764752086368,-5.85359296749511,-4.998605872300937,-3.6650597381021637,-4.62899526735738,-4.843974741612916,-3.7059652192498413,-3.6826543580022544,-3.6530397443896154,-4.591973341493177,-4.890078200502301,-3.6870631345712823,-3.808785090858036,-3.561570004032628,-4.668454753732641,-4.450796882117833,-3.4466327725765504,-3.7322378566854795,-4.909076644779712,55
-4.093768880137381,-5.5391082511646825,-4.480378517918064,-4.524054854370332,-5.700523436555271,-5.168186333433898,-5.847401267175613,-5.394985087719345,-3.668404386371044,-4.321321496911103,-4.484604404573242,-3.7282125868728704,-3.684101381964682,-3.681262662000085,-4.279682623048644,-4.5494485672160305,-3.677631664742729,-3.8013237991947033,-3.5581688974412176,-4.294375045615903,-4.2144109224099715,-3.463297317977923,-3.7407586989589214,-4.528904148548733,56
-4.00522995809404,-5.582120150946267,-4.151079293713314,-4.202821215608583,-5.732824608437655,-5.50306021899649,-5.841711596611749,-5.759225447833556,-3.6714778469424467,-4.038594248392904,-4.15437220296922,-3.748656113877815,-3.685431079659886,-3.7071972349394344,-3.9927127736671832,-4.2364375528448655,-3.668964908684059,-3.794467477125695,-3.55504355624911,-3.9506261246437684,-3.997191391867612,-3.478610684022426,-3.7485886621291113,-4.179556449309457,57
-3.932315551705406,-5.617541715472276,-3.8798916973093993,-3.9382758660400805,-5.759425573517265,-5.778838712989214,-5.837025985559157,-6.059188097339377,-3.6740089321188965,-3.805760043730856,-3.882416272236493,-3.7654919596465932,-3.6865261248206425,-3.7285551185365455,-3.75638466241186,-3.978663776303904,-3.6618275801651534,-3.788821094245335,-3.5524697458556096,-3.6675387779608313,-3.8183047196562563,-3.491221691353194,-3.7550368670927963,-3.891858344053581,58
-3.8828379187988338,-5.641577777114927,-3.695871542606745,-3.7587629502614566,-5.7774762283927155,-5.965974119627132,-5.833846463773468,-6.262734180932612,-3.6757264542029158,-3.6477654048530397,-3.697874747810716,-3.776916283561121,-3.687269191179727,-3.7430479681202997,-3.5960191583457504,-3.803745856508254,-3.6569843929558967,-3.7849896201479485,-3.5507232316600197,-3.4754437927116975,-3.6969173349414097,-3.4997791606133575,-3.759412434746726,-3.6966346297728103,59
-3.8646093172016753,-5.650433168246429,-3.628074643505767,-3.692626612869332,-5.784126469662618,-6.034918743125313,-5.83267506101032,-6.337724843309067,-3.676359225497028,-3.589556853687528,-3.6298857651275354,-3.7811252450033157,-3.687542952469916,-3.7483874390195777,-3.5369371305319204,-3.739302412373014,-3.65520006082617,-3.7835780244278583,-3.5500797790616447,-3.404671956040964,-3.652195666888571,-3.5029319124460496,-3.7610244859876474,-3.6247101034588423,60
-3.8726231732021588,-5.594037830359362,-3.63151114733382,-3.7491948094797043,-5.731706490669442,-5.970593898487359,-5.7712844431286285,-6.262466369233,-3.6778260513491374,-3.596294783267734,-3.635320461831799,-3.830957586835567,-3.6929349018365554,-3.783683387797771,-3.579817517762835,-3.792176933682959,-3.71130838386834,-3.8267014555306194,-3.5665876441591937,-3.4466868668482595,-3.6779138577454167,-3.504249072084986,-3.7888799045816284,-3.6595494240113418,61
-3.894375068060613,-5.44096477038018,-3.6408388005813923,-3.902737057422141,-5.5894236905451065,-5.795997891612914,-5.6046527660211805,-6.058193368169392,-3.6818074358048625,-3.61458344927115,-3.6500717814576573,-3.966216800380247,-3.707570192974576,-3.879486677338581,-3.6962071402467447,-3.935693491524236,-3.863602403554228,-3.9437507685238256,-3.611394706566826,-3.5607273390394876,-3.7477203757854256,-3.507824219676383,-3.8644874693367175,-3.7541132940824093,62
-3.926430492062545,-5.215383418831912,-3.6545848158936036,-4.129009843863628,-5.3797437745724,-5.538698513061099,-5.359090294494412,-5.757159471865125,-3.6876747392133,-3.6415351675919734,-3.671810568274712,-4.165546167709251,-3.7291379904411333,-4.0206704724513544,-3.8677286891704026,-4.1471915767640155,-4.0880356957229065,-4.116244492934868,-3.677426166957022,-3.7287869822686672,-3.8505931392128074,-3.5130928582321275,-3.9759091437126397,-3.893470576292405,63
-3.9653549354934636,-4.94146320623759,-3.671276405915575,-4.403769655971146,-5.125132448034118,-5.226263553391041,-5.06090729335477,-5.391618312067092,-3.6947993219235453,-3.674262254124402,-3.6982076665525643,-4.407588970894468,-3.7553274587933823,-4.192107937945435,-4.076004855720557,-4.40401068026946,-4.360561836213443,-4.325701158291133,-3.7576072260022597,-3.932859406189813,-3.9755100662317715,-3.5194904907641025,-4.1112068911691155,-4.062690133261684,64
-4.0077138886388735,-4.643373563120239,-3.689440783292426,-4.70277298091168,-4.848055416213046,-4.886260803161861,-4.736414027408687,-4.993823520522173,-3.7025525442846954,-3.7098770247626325,-3.726933920560815,-4.670988492007792,-3.7838277625884755,-4.378672238630171,-4.3026583310839595,-4.683490292907736,-4.6571344008649085,-4.553639294120008,-3.844863084375018,-4.154938220456941,-4.111449075046526,-3.526452620284193,-4.258442675165869,-4.246840827610606,65
-4.050072841784285,-4.345283920002886,-3.707605160669277,-5.001776305852218,-4.570978384391971,-4.546258052932677,-4.411920761462603,-4.596028728977251,-3.710305766645845,-3.7454917954008637,-3.7556601745690656,-4.9343880131211195,-3.8123280663835692,-4.565236539314907,-4.529311806447365,-4.962969905546015,-4.953706965516377,-4.781577429948886,-3.9321189427477767,-4.377017034724072,-4.2473880838612805,-3.5334147498042836,-4.405678459162623,-4.4309915219595295,66
-4.088997285215203,-4.071363707408564,-3.7242967506912485,-5.276536117959735,-4.316367057853689,-4.233823093262619,-4.113737760322959,-4.230487569179217,-3.71743034935609,-3.7782188819332925,-3.782057272846918,-5.176430816306336,-3.8385175347358174,-4.736674004808988,-4.7375879729975185,-5.219789009051459,-5.226233106006912,-4.9910340953051495,-4.012300001793014,-4.581089458645216,-4.372305010880244,-3.5398123823362586,-4.540976206619098,-4.600211078928809,67
-4.121052709217135,-3.8457823558602957,-3.7380427660034594,-5.502808904401222,-4.106687141880983,-3.9765237147108046,-3.868175288796192,-3.929453672874951,-3.7232976527645274,-3.8051706002541157,-3.803796059663972,-5.3757601836353395,-3.8600853322023747,-4.8778577999217605,-4.9091095219211756,-5.431287094291237,-5.45066639817559,-5.163527819716191,-4.078331462183209,-4.749149101874396,-4.4751777743076255,-3.5450810208920025,-4.65239788099502,-4.7395683611388035,68
-4.1428046040755895,-3.692709295881116,-3.7473704192510318,-5.6563511523436585,-3.9644043417566492,-3.8019277078363607,-3.701543611688745,-3.7251806718113443,-3.727279037220253,-3.8234592662575317,-3.8185473792898303,-5.51101939718002,-3.8747206233403957,-4.973661089462571,-5.025499144405085,-5.574803652132514,-5.602960417861478,-5.280577132709397,-4.123138524590842,-4.863189574065624,-4.5449842923476345,-3.5486561684834004,-4.728005445750109,-4.834132231209871,69
-4.1508184600760725,-3.6363139579940493,-3.7508069230790846,-5.7129193489540295,-3.9119843627634734,-3.7376028631984077,-3.640152993807054,-3.6499221977352785,-3.7287458630723624,-3.830197195837737,-3.823982075994094,-5.56085173901227,-3.880112572707035,-5.008957038240763,-5.068379531635999,-5.627678173442458,-5.659068740903647,-5.3237005638121575,-4.139646389688391,-4.905204484872918,-4.57070248320448,-3.5499733281223365,-4.75586086434409,-4.86897155176237,70
